EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:24:27 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.9997508,1,1,2,1,1,1,1,1,1,1,0.9997939,1,0.9998747,1,0.9997531,1,1,1,1,1,1
2,1.003138,1,1,2,1,1,1,1,1,1,1,1.002533,1,0.9996155,1,0.9990475,1,1,1,1,1,1
3,1.009032,1,1,1.831659,1,1,1,1,1,1,1,1.007149,1,1.001272,1,0.9983349,1,1,1,1,1,1
4,1.012619,1,1,2,1,1,1,1,1,1,1,1.011848,1,1.001808,1,0.9983477,1,1,1,1,1,1
5,1.01816,1,1,2,1,1,1,1,1,1,1,1.016735,1,1.003515,1,0.9976799,1,1,1,1,1,1
6,1.022876,1,1,1.507223,1,1,1,1,1,1,1,1.0213,1,1.004598,1,0.9971058,1,1,1,1,1,1
7,1.024542,1,1,1.312227,1,1,1,1,1,1,1,1.02557,1,1.003696,1,0.9974188,1,1,1,1,1,1
8,1.026057,1,1,1.083619,1,1,1,1,1,1,1,1.029815,1,1.00242,1,0.9974452,1,1,1,1,1,1
9,1.027148,1,1,0.8747944,1,1,1,1,1,1,1,1.034004,1,1.000759,1,0.9973722,1,1,1,1,1,1
10,1.027759,1,1,0.8024434,1,1,1,1,1,1,1,1.037936,1,0.9988286,1,0.9972618,1,1,1,1,1,1
11,1.028654,1,1,1.17813,1,1,1,1,1,1,1,1.041208,1,0.996785,1,0.9968787,1,1,1,1,1,1
12,1.030054,1,1,1.73835,1,1,1,1,1,1,1,1.042932,1,0.9941332,1,0.9960386,1,1,1,1,1,1
13,1.031765,1,1,1.55265,1,1,1,1,1,1,1,1.042634,1,0.9911964,1,0.995136,1,1,1,1,1,1
14,1.031953,1,1,1.0493,1,1,1,1,1,1,1,1.040679,1,0.9876095,1,0.9948785,1,1,1,1,1,1
