EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:24:27 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7605289
1986,0.4571806
1987,0.4689504
1988,0.5791758
1989,0.6720706
1990,0.6518945
1991,0.6217542
1992,0.5010146
1993,0.4642346
1994,0.432166
1995,0.566979
1996,0.5024278
1997,0.5825652
1998,0.6500066
1999,0.5284835
2000,0.4266579
2001,0.4986832
2002,0.4342536
2003,0.4470284
2004,0.4686286
2005,0.4677005
2006,0.479352
2007,0.4415889
2008,0.3788957
2009,0.4451466
2010,0.398048
2011,0.3819304
2012,0.3388416
2013,0.3118494
2014,0.3691854
2015,0.4202181
2016,0.4135373
2017,0.383767
