EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:24:27 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.003144901,0.08863316,0.4453793,0.002230182,0.05442115,0.1591013,0.3054777,0.4588552,0.5826248,0.7362114,0.1773481,0.001150694,0.1512799,0.002438675,0.07447319,0.002775711,0.122694,0.3000136,0.1950089,0.2965718,0,0
1986,0.003248849,0.08446292,0.4364555,0.002953744,0.06165946,0.1833224,0.318107,0.5011731,0.6291246,0.7588492,0.1773481,0.001154827,0.1846504,0.00248707,0.07461528,0.002933662,0.1232661,0.3000136,0.1950089,0.2965718,0,0
1987,0.003107477,0.08081317,0.442526,0.00276881,0.05787468,0.197981,0.353822,0.4977416,0.6608151,0.7763615,0.1773481,0.001000747,0.2375609,0.002498189,0.07432509,0.002767572,0.1201379,0.3000136,0.1950089,0.2965718,0,0
1988,0.002952931,0.07995131,0.4688405,0.003160152,0.04778503,0.1814486,0.3825661,0.5459311,0.6513976,0.7992674,0.1773481,0.001465462,0.274948,0.002595574,0.07330959,0.002847806,0.1268783,0.3000136,0.1950089,0.2965718,0,0
1989,0.002859686,0.07798111,0.5016252,0.00326662,0.04713586,0.149223,0.3539135,0.6058968,0.7177038,0.8097139,0.1773481,0.001634793,0.1819307,0.002572398,0.07295933,0.003019166,0.1154351,0.3000136,0.1950089,0.2965718,0,0
1990,0.002658716,0.07348613,0.5276993,0.003337463,0.0498992,0.1463681,0.2958664,0.5758427,0.8177997,0.8683848,0.1773481,0.001525694,0.1804984,0.00239941,0.07508818,0.002873609,0.1178419,0.3000136,0.1950089,0.2965718,0,0
1991,0.002568983,0.06886248,0.5548071,0.003258028,0.05212559,0.1572626,0.2880657,0.4868164,0.7848311,0.9899562,0.1773481,0.001346261,0.1844911,0.002371481,0.07565922,0.002837751,0.1214957,0.3000136,0.1950089,0.2965718,0,0
1992,0.002504101,0.06425294,0.5977877,0.003264889,0.050514,0.1649362,0.3045386,0.4597358,0.6594738,1.037088,0.1773481,0.001234883,0.2144964,0.002367357,0.0759479,0.002846152,0.1215812,0.3000136,0.1950089,0.2965718,0,0
1993,0.002428204,0.05998864,0.642809,0.002799215,0.05608731,0.1584953,0.3105045,0.4666559,0.6018267,0.9074144,0.1773481,0.001238138,0.2254101,0.002277048,0.07697053,0.00283795,0.1213464,0.3000136,0.1950089,0.2965718,0,0
1994,0.002431543,0.05532797,0.6730528,0.003031771,0.05822311,0.1744459,0.2972907,0.4635561,0.5903234,0.7879269,0.1773481,0.001177194,0.2325704,0.002208557,0.07865407,0.002822471,0.1219901,0.3000136,0.1950089,0.2965718,0,0
1995,0.002455453,0.05031762,0.6828524,0.002826996,0.05027753,0.1814709,0.3262093,0.4445405,0.5809942,0.7350131,0.1773481,0.001137632,0.250911,0.002175967,0.08089908,0.002869867,0.1210452,0.3000136,0.1950089,0.2965718,0,0
1996,0.002500629,0.04555805,0.6566358,0.00297822,0.04884735,0.1599143,0.3406107,0.4885297,0.566048,0.7143671,0.1773481,0.001079668,0.2650351,0.002178319,0.08354741,0.002897943,0.1185094,0.3000136,0.1950089,0.2965718,0,0
1997,0.002500755,0.04168449,0.6147488,0.003118691,0.04865238,0.1520364,0.3012,0.5098004,0.6156064,0.6978596,0.1773481,0.001095316,0.2776234,0.002207673,0.0852546,0.002890457,0.1184604,0.3000136,0.1950089,0.2965718,0,0
1998,0.002580206,0.03860126,0.5534611,0.002904563,0.04927067,0.1511703,0.2901157,0.4592715,0.6452385,0.7279627,0.1773481,0.001176051,0.2644961,0.002278464,0.08447301,0.002917735,0.1179763,0.3000136,0.1950089,0.2965718,0,0
1999,0.002732347,0.03614309,0.4858335,0.002842459,0.05051848,0.1576166,0.2909487,0.4442339,0.5886095,0.7684783,0.1773481,0.001145835,0.2494012,0.002352544,0.08331038,0.002944597,0.1167029,0.3000136,0.1950089,0.2965718,0,0
