EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:24:27 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.672823E-06,0,0,0,0,0,0,0,0,0,0.005140301,0,0,0,0,0,0,0,0,0,0,0
1986,1.833037E-06,0,0,0,0,0,0,0,0,0,0.00332274,0,0,0,0,0,0,0,0,0,0,0
1987,1.943734E-06,0,0,0,0,0,0,0,0,0,0.003433664,0,0,0,0,0,0,0,0,0,0,0
1988,2.201348E-06,0,0,0,0,0,0,0,0,0,0.004114898,0,0,0,0,0,0,0,0,0,0,0
1989,2.609357E-06,0,0,0,0,0,0,0,0,0,0.005336884,0,0,0,0,0,0,0,0,0,0,0
1990,3.118338E-06,0,0,0,0,0,0,0,0,0,0.01658079,0,0,0,0,0,0,0,0,0,0,0
1991,3.915778E-06,0,0,0,0,0,0,0,0,0,0.01380938,0,0,0,0,0,0,0,0,0,0,0
1992,4.952046E-06,0,0,0,0,0,0,0,0,0,0.01800572,0,0,0,0,0,0,0,0,0,0,0
1993,6.168078E-06,0,0,0,0,0,0,0,0,0,0.02219766,0,0,0,0,0,0,0,0,0,0,0
1994,7.60532E-06,0,0,0,0,0,0,0,0,0,0.02082033,0,0,0,0,0,0,0,0,0,0,0
1995,9.01803E-06,0,0,0,0,0,0,0,0,0,0.02360758,0,0,0,0,0,0,0,0,0,0,0
1996,1.024462E-05,0,0,0,0,0,0,0,0,0,0.02777333,0,0,0,0,0,0,0,0,0,0,0
1997,1.116405E-05,0,0,0,0,0,0,0,0,0,0.01912617,0,0,0,0,0,0,0,0,0,0,0
1998,1.18356E-05,0,0,0,0,0,0,0,0,0,0.0223028,0,0,0,0,0,0,0,0,0,0,0
1999,1.18874E-05,0,0,0,0,0,0,0,0,0,0.0176194,0,0,0,0,0,0,0,0,0,0,0
2000,1.113712E-05,0,0,0,0,0,0,0,0,0,0.01242598,0,0,0,0,0,0,0,0,0,0,0
2001,1.030555E-05,0,0,0,0,0,0,0,0,0,0.006840067,0,0,0,0,0,0,0,0,0,0,0
2002,9.957276E-06,0,0,0,0,0,0,0,0,0,0.006474955,0,0,0,0,0,0,0,0,0,0,0
2003,9.624956E-06,0,0,0,0,0,0,0,0,0,0.003167853,0,0,0,0,0,0,0,0,0,0,0
2004,9.30951E-06,0,0,0,0,0,0,0,0,0,0.003786359,0,0,0,0,0,0,0,0,0,0,0
2005,8.915843E-06,0,0,0,0,0,0,0,0,0,0.003794538,0,0,0,0,0,0,0,0,0,0,0
2006,8.485194E-06,0,0,0,0,0,0,0,0,0,0.004792517,0,0,0,0,0,0,0,0,0,0,0
2007,7.980275E-06,0,0,0,0,0,0,0,0,0,0.005999337,0,0,0,0,0,0,0,0,0,0,0
2008,7.337916E-06,0,0,0,0,0,0,0,0,0,0.006028311,0,0,0,0,0,0,0,0,0,0,0
2009,6.630478E-06,0,0,0,0,0,0,0,0,0,0.00560774,0,0,0,0,0,0,0,0,0,0,0
2010,6.037694E-06,0,0,0,0,0,0,0,0,0,0.005587839,0,0,0,0,0,0,0,0,0,0,0
2011,5.541476E-06,0,0,0,0,0,0,0,0,0,0.00976891,0,0,0,0,0,0,0,0,0,0,0
2012,5.475856E-06,0,0,0,0,0,0,0,0,0,0.01088732,0,0,0,0,0,0,0,0,0,0,0
2013,5.645272E-06,0,0,0,0,0,0,0,0,0,0.007409346,0,0,0,0,0,0,0,0,0,0,0
2014,5.874779E-06,0,0,0,0,0,0,0,0,0,0.01079208,0,0,0,0,0,0,0,0,0,0,0
2015,6.06887E-06,0,0,0,0,0,0,0,0,0,0.008730219,0,0,0,0,0,0,0,0,0,0,0
2016,6.209507E-06,0,0,0,0,0,0,0,0,0,0.01219227,0,0,0,0,0,0,0,0,0,0,0
2017,6.178801E-06,0,0,0,0,0,0,0,0,0,0.01109773,0,0,0,0,0,0,0,0,0,0,0
