EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/18/2024 4:36:15 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,(none)
StartYear,0


MSY run,MSY
Assessment,full_compensation
Fleet,F.menhaden

,"striped bass 0","striped bass 2-5","striped bass 6+","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","spiny dogfish","bluefish juv","bluefish adult","weakfish juv","weakfish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,Detritus
FmsyFound,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0

F,"striped bass 0","striped bass 2-5","striped bass 6+","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","spiny dogfish","bluefish juv","bluefish adult","weakfish juv","weakfish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,Detritus
0.9857143,0.0189511,0.05163879,0.0630537,0.2839063,0.9500771,0.7422395,0.3099258,0.1060807,0.0377942,0.02686576,0.2950556,0.001648723,0.1090633,0.0006991819,0.00735613,0.01516812,0.2696906,0.1196412,14.52315,13.57806,8.593468,12.96994
1,0.018867,0.05155406,0.06277745,0.2836952,0.9493668,0.7408289,0.3088124,0.1055267,0.03752441,0.02667154,0.2951955,0.0016497,0.1091173,0.0007000267,0.007362455,0.01520385,0.2703906,0.119756,14.523,13.57842,8.59342,12.9699
1.014286,0.01878355,0.05146982,0.06250334,0.2834761,0.9486399,0.7394094,0.3076974,0.104973,0.03725507,0.02647751,0.2953352,0.001650666,0.1091704,0.0007008661,0.007368718,0.01523953,0.2710897,0.11987,14.52285,13.5788,8.593372,12.96985
1.028571,0.01870076,0.05138615,0.06223147,0.2832491,0.9478968,0.7379819,0.306581,0.1044197,0.03698618,0.02628369,0.2954749,0.001651622,0.1092227,0.0007016999,0.007374924,0.01527518,0.2717884,0.1199834,14.5227,13.57918,8.593325,12.96981
1.042857,0.01861862,0.05130297,0.06196174,0.2830143,0.9471372,0.7365462,0.3054633,0.1038668,0.03671777,0.0260901,0.2956147,0.001652568,0.1092741,0.0007025286,0.00738107,0.01531079,0.2724864,0.1200961,14.52254,13.57956,8.593275,12.96977
1.057143,0.0185371,0.05122033,0.06169416,0.2827714,0.9463606,0.735102,0.304344,0.1033143,0.03644982,0.02589673,0.2957544,0.001653503,0.1093248,0.0007033515,0.007387155,0.01534637,0.2731837,0.120208,14.52239,13.57996,8.593225,12.96972
1.071428,0.01845623,0.05113821,0.06142872,0.2825209,0.9455681,0.7336497,0.3032233,0.1027621,0.03618238,0.02570361,0.2958941,0.001654428,0.1093746,0.0007041693,0.007393185,0.01538191,0.2738806,0.1203194,14.52223,13.58036,8.593174,12.96968
1.085714,0.01837597,0.05105658,0.06116538,0.282262,0.9447581,0.7321888,0.302101,0.1022103,0.03591542,0.02551072,0.2960338,0.001655341,0.1094235,0.0007049813,0.00739915,0.01541741,0.2745766,0.1204299,14.52206,13.58076,8.593122,12.96963
1.1,0.01829635,0.05097545,0.06090415,0.2819952,0.9439315,0.7307199,0.3009775,0.1016589,0.03564898,0.02531809,0.2961734,0.001656244,0.1094717,0.0007057879,0.007405059,0.01545286,0.275272,0.1205397,14.5219,13.58118,8.593069,12.96959
1.114285,0.01821733,0.05089483,0.06064497,0.2817205,0.9430884,0.7292424,0.2998524,0.1011079,0.03538305,0.02512571,0.296313,0.001657137,0.1095191,0.0007065891,0.00741091,0.01548828,0.2759667,0.120649,14.52173,13.58161,8.593014,12.96955
1.128571,0.01813896,0.05081467,0.06038786,0.2814377,0.9422285,0.7277568,0.298726,0.1005573,0.03511764,0.02493361,0.2964525,0.001658017,0.1095654,0.0007073846,0.007416698,0.01552366,0.2766607,0.1207573,14.52157,13.58204,8.59296,12.9695
1.142857,0.01806168,0.05073562,0.06013281,0.2811469,0.9413509,0.7262623,0.297598,0.1000071,0.03485276,0.02474178,0.2965919,0.001658887,0.109611,0.0007081707,0.007422404,0.01555897,0.2773534,0.1208649,14.52139,13.58247,8.592903,12.96945
1.157143,0.01798491,0.05065688,0.05988038,0.2808478,0.9404562,0.7247591,0.2964685,0.09945727,0.03458838,0.02455016,0.2967313,0.001659743,0.1096556,0.0007089507,0.00742804,0.01559418,0.2780441,0.1209716,14.52122,13.58291,8.592846,12.96941
1.171428,0.01790878,0.05057866,0.0596301,0.2805407,0.9395448,0.7232478,0.2953376,0.09890782,0.03432455,0.02435883,0.2968705,0.001660587,0.1096992,0.0007097253,0.007433617,0.01562932,0.2787336,0.1210777,14.52105,13.58337,8.592787,12.96936
1.185714,0.01783326,0.05050087,0.05938178,0.2802253,0.9386157,0.7217274,0.294205,0.09835879,0.03406126,0.02416777,0.2970094,0.001661419,0.1097419,0.0007104942,0.007439135,0.01566437,0.2794215,0.1211831,14.52087,13.58383,8.592728,12.96932
1.2,0.01775829,0.05042357,0.05913538,0.279902,0.9376699,0.720199,0.2930712,0.09781019,0.03379856,0.02397703,0.2971483,0.001662241,0.1097836,0.0007112576,0.007444592,0.01569937,0.2801084,0.1212879,14.52069,13.5843,8.592669,12.96927
1.214285,0.01768391,0.05034669,0.05889101,0.2795706,0.9367066,0.718662,0.2919359,0.09726205,0.03353643,0.0237866,0.2972869,0.001663053,0.1098246,0.0007120157,0.007449994,0.01573431,0.2807943,0.1213922,14.52051,13.58477,8.592606,12.96922
1.228571,0.01761011,0.05027033,0.05864852,0.2792311,0.9357267,0.7171166,0.2907992,0.09671437,0.03327491,0.02359651,0.2974256,0.001663855,0.1098647,0.0007127686,0.007455341,0.01576923,0.2814797,0.1214959,14.52033,13.58525,8.592543,12.96917
1.242857,0.01753687,0.05019437,0.05840801,0.2788836,0.9347293,0.7155629,0.2896612,0.09616721,0.03301401,0.02340675,0.2975642,0.001664647,0.1099042,0.0007135161,0.007460629,0.0158041,0.2821644,0.1215991,14.52014,13.58574,8.59248,12.96913
1.257142,0.01746421,0.05011891,0.05816933,0.2785278,0.9337144,0.7140003,0.2885219,0.09562051,0.03275372,0.02321733,0.2977027,0.001665427,0.1099427,0.0007142578,0.007465856,0.01583893,0.2828482,0.1217015,14.51996,13.58624,8.592415,12.96908
1.271428,0.01739211,0.05004387,0.05793265,0.2781638,0.9326822,0.7124294,0.2873811,0.09507427,0.03249404,0.02302827,0.2978414,0.001666198,0.1099804,0.0007149942,0.007471029,0.01587371,0.2835312,0.1218034,14.51977,13.58673,8.592348,12.96903
1.285714,0.01732054,0.04996924,0.05769769,0.2777919,0.9316332,0.7108501,0.286239,0.09452853,0.03223502,0.02283956,0.2979799,0.001666957,0.1100173,0.0007157252,0.007476141,0.01590846,0.2842136,0.1219046,14.51958,13.58725,8.592283,12.96898
1.299999,0.01724955,0.04989509,0.05746476,0.2774118,0.9305667,0.7092623,0.2850956,0.09398332,0.03197663,0.02265122,0.2981183,0.001667708,0.1100534,0.000716451,0.0074812,0.01594315,0.2848949,0.1220054,14.51939,13.58777,8.592215,12.96894
1.314285,0.01717911,0.04982134,0.05723355,0.2770235,0.9294823,0.707666,0.2839509,0.09343864,0.0317189,0.02246324,0.2982567,0.00166845,0.1100888,0.0007171716,0.007486204,0.01597779,0.2855755,0.1221057,14.5192,13.58829,8.592146,12.96889
1.328571,0.01710923,0.0497481,0.05700432,0.2766272,0.9283808,0.706061,0.2828047,0.09289448,0.03146184,0.02227566,0.298395,0.001669181,0.1101235,0.0007178867,0.00749115,0.0160124,0.2862552,0.1222055,14.519,13.58883,8.592077,12.96884
1.342856,0.01703987,0.04967523,0.05677677,0.2762225,0.9272617,0.7044477,0.2816572,0.09235083,0.03120547,0.02208846,0.2985332,0.001669902,0.1101573,0.0007185965,0.007496043,0.01604697,0.2869343,0.1223048,14.5188,13.58937,8.592005,12.96879
1.357142,0.01697106,0.04960281,0.05655115,0.2758098,0.9261249,0.7028253,0.2805084,0.09180773,0.03094977,0.02190164,0.2986715,0.001670614,0.1101904,0.0007193008,0.007500877,0.01608147,0.2876122,0.1224035,14.5186,13.58991,8.591932,12.96874
1.371428,0.0169038,0.04953187,0.05633087,0.2754089,0.9250104,0.7012178,0.2793672,0.09126804,0.03069565,0.02171566,0.2988071,0.001671307,0.1102223,0.000719991,0.007505605,0.01611528,0.2882766,0.1224995,14.51841,13.59045,8.591862,12.96869
1.385713,0.01683798,0.04946255,0.05611521,0.2750179,0.9239147,0.6996228,0.2782328,0.09073152,0.03044309,0.02153049,0.2989411,0.00167199,0.110254,0.0007206679,0.007510235,0.01614863,0.2889322,0.1225931,14.51821,13.59099,8.591791,12.96864
1.399999,0.01677268,0.0493936,0.05590115,0.2746193,0.9228024,0.6980196,0.2770973,0.0901957,0.03019128,0.02134578,0.299075,0.001672664,0.1102851,0.0007213402,0.007514818,0.01618194,0.289587,0.1226864,14.51801,13.59153,8.591721,12.96859
1.414285,0.01670788,0.04932509,0.05568888,0.2742128,0.9216726,0.6964082,0.2759608,0.08966047,0.02994021,0.02116151,0.2992088,0.001673328,0.1103154,0.000722007,0.007519346,0.01621519,0.2902407,0.1227792,14.51782,13.59208,8.591648,12.96854
1.428571,0.01664358,0.04925692,0.05547816,0.2737986,0.9205268,0.6947892,0.2748233,0.08912592,0.02968988,0.0209777,0.2993425,0.001673982,0.110345,0.0007226685,0.007523817,0.0162484,0.2908936,0.1228712,14.51762,13.59263,8.591574,12.96849
1.442856,0.01657978,0.04918921,0.05526922,0.2733766,0.9193641,0.693162,0.2736845,0.08859201,0.02944034,0.02079435,0.299476,0.001674629,0.1103738,0.0007233253,0.007528243,0.01628155,0.2915455,0.1229632,14.51741,13.59319,8.591499,12.96844
1.457142,0.01651649,0.04912186,0.05506187,0.272947,0.9181847,0.6915267,0.2725447,0.08805878,0.02919156,0.02061146,0.2996095,0.001675268,0.110402,0.0007239771,0.007532616,0.01631466,0.2921964,0.1230547,14.51721,13.59376,8.591425,12.96839
1.471428,0.01645369,0.04905491,0.05485615,0.2725093,0.9169875,0.6898831,0.271404,0.08752625,0.02894357,0.02042904,0.2997427,0.001675896,0.1104295,0.0007246234,0.007536935,0.01634771,0.2928463,0.1231457,14.517,13.59434,8.591349,12.96834
1.485713,0.01639137,0.04898832,0.05465214,0.272064,0.9157742,0.6882315,0.2702619,0.08699432,0.02869637,0.0202471,0.2998759,0.001676517,0.1104563,0.000725265,0.007541204,0.0163807,0.2934951,0.1232364,14.5168,13.59492,8.59127,12.96829
1.499999,0.01632952,0.04892211,0.05444963,0.2716109,0.9145437,0.6865718,0.269119,0.08646315,0.02844998,0.02006565,0.3000089,0.001677129,0.1104824,0.0007259015,0.007545423,0.01641365,0.2941428,0.1233267,14.51659,13.59551,8.591191,12.96824
1.514285,0.01626817,0.04885632,0.05424885,0.2711501,0.913296,0.6849036,0.267975,0.08593265,0.0282044,0.0198847,0.3001419,0.001677731,0.1105077,0.0007265328,0.007549588,0.01644653,0.2947895,0.1234166,14.51638,13.59611,8.591112,12.96819
1.52857,0.01620729,0.04879088,0.0540496,0.2706816,0.9120317,0.6832278,0.2668301,0.08540291,0.02795965,0.01970425,0.3002748,0.001678326,0.1105324,0.0007271592,0.007553705,0.01647937,0.2954353,0.1235061,14.51617,13.59671,8.591032,12.96814
1.542856,0.01614689,0.04872582,0.05385201,0.2702053,0.91075,0.6815434,0.2656839,0.08487387,0.02771572,0.0195243,0.3004076,0.001678911,0.1105563,0.0007277802,0.007557767,0.01651215,0.2960799,0.1235951,14.51595,13.59733,8.59095,12.96808
1.557142,0.01608694,0.04866109,0.05365582,0.2697214,0.9094517,0.6798514,0.2645369,0.08434556,0.02747265,0.01934488,0.3005401,0.001679487,0.1105795,0.0007283963,0.007561777,0.01654488,0.2967236,0.1236836,14.51574,13.59795,8.590868,12.96803
1.571427,0.01602746,0.04859676,0.05346133,0.2692295,0.9081357,0.6781507,0.2633889,0.083818,0.02723041,0.01916597,0.3006727,0.001680055,0.1106021,0.0007290075,0.00756574,0.01657755,0.2973662,0.1237719,14.51552,13.59857,8.590784,12.96798
1.585713,0.01596845,0.04853277,0.0532683,0.2687302,0.9068032,0.6764421,0.2622398,0.08329116,0.02698903,0.01898759,0.3008051,0.001680616,0.110624,0.0007296141,0.007569656,0.01661017,0.2980076,0.1238599,14.51531,13.59921,8.590698,12.96793
1.599999,0.0159101,0.04846935,0.05307678,0.268223,0.9054532,0.6747251,0.2610899,0.08276514,0.02674852,0.01880976,0.3009374,0.001681168,0.1106452,0.0007302142,0.007573515,0.01664273,0.2986479,0.1239474,14.51509,13.59985,8.590614,12.96787
1.614284,0.01585238,0.0484066,0.05288723,0.2677078,0.9040852,0.6729996,0.2599387,0.08223979,0.02650887,0.01863243,0.3010694,0.001681707,0.1106655,0.0007308051,0.007577287,0.01667515,0.2992853,0.1240342,14.51487,13.60049,8.590527,12.96782
1.62857,0.01579509,0.04834403,0.05269939,0.2671851,0.9027003,0.6712657,0.2587866,0.0817152,0.02627008,0.01845564,0.3012013,0.001682236,0.110685,0.0007313917,0.007581013,0.01670747,0.2999209,0.1241206,14.51465,13.60115,8.590439,12.96777
1.642856,0.01573828,0.04828184,0.05251312,0.2666546,0.9012976,0.6695236,0.2576334,0.08119137,0.02603217,0.0182794,0.3013329,0.001682756,0.1107038,0.0007319733,0.00758469,0.01673972,0.3005549,0.1242065,14.51442,13.60181,8.590351,12.96772
1.657141,0.01568192,0.04822,0.05232819,0.2661163,0.899878,0.6677731,0.2564792,0.08066837,0.02579518,0.01810372,0.3014645,0.001683268,0.1107218,0.00073255,0.007588321,0.01677188,0.3011873,0.1242923,14.5142,13.60248,8.59026,12.96766
1.671427,0.015626,0.04815851,0.0521447,0.2655705,0.8984407,0.6660145,0.2553243,0.08014619,0.0255591,0.01792862,0.3015956,0.00168377,0.1107391,0.0007331211,0.007591895,0.01680399,0.3018187,0.1243774,14.51397,13.60316,8.59017,12.96761
1.685713,0.0155705,0.04809739,0.05196265,0.265017,0.8969865,0.6642478,0.2541684,0.07962484,0.02532393,0.01775411,0.3017268,0.001684266,0.1107558,0.0007336881,0.007595429,0.01683602,0.3024485,0.1244626,14.51375,13.60385,8.590078,12.96756
1.699998,0.01551541,0.04803655,0.05178206,0.2644558,0.8955147,0.6624727,0.2530116,0.07910433,0.02508971,0.01758018,0.3018575,0.001684756,0.1107719,0.0007342504,0.007598917,0.01686799,0.303077,0.1245476,14.51352,13.60454,8.589985,12.9675
1.714284,0.01546076,0.04797604,0.051603,0.2638871,0.8940254,0.6606894,0.2518539,0.07858464,0.02485642,0.01740685,0.3019882,0.001685239,0.1107873,0.0007348083,0.007602363,0.01689988,0.3037041,0.1246324,14.51329,13.60523,8.589891,12.96745
1.72857,0.01540651,0.04791582,0.05142526,0.2633109,0.8925197,0.6588981,0.2506954,0.07806584,0.02462408,0.01723413,0.3021188,0.001685718,0.1108023,0.0007353619,0.007605767,0.01693173,0.3043302,0.124717,14.51306,13.60595,8.589798,12.9674
1.742856,0.01535269,0.04785595,0.051249,0.2627269,0.8909956,0.6570982,0.2495359,0.07754786,0.0243927,0.01706202,0.3022491,0.001686186,0.1108165,0.0007359104,0.007609121,0.0169635,0.3049549,0.1248012,14.51283,13.60666,8.589701,12.96734
1.757141,0.01529929,0.04779639,0.05107404,0.2621353,0.8894541,0.6552901,0.2483757,0.07703081,0.02416228,0.01689053,0.3023794,0.001686648,0.1108302,0.0007364543,0.007612431,0.01699522,0.3055785,0.1248853,14.51259,13.60738,8.589603,12.96728
1.771427,0.01524629,0.04773714,0.05090045,0.2615362,0.8878953,0.6534736,0.2472145,0.07651459,0.02393284,0.01671967,0.3025095,0.001687103,0.1108432,0.0007369936,0.007615696,0.01702688,0.3062009,0.124969,14.51236,13.6081,8.589506,12.96723
1.785713,0.0151937,0.04767821,0.05072826,0.2609296,0.8863192,0.6516489,0.2460527,0.07599931,0.02370439,0.01654946,0.3026393,0.001687548,0.1108556,0.0007375277,0.00761891,0.01705847,0.3068219,0.1250523,14.51212,13.60884,8.589407,12.96717
1.799998,0.01514153,0.0476196,0.0505574,0.2603154,0.884725,0.6498158,0.2448898,0.07548495,0.02347692,0.01637988,0.302769,0.00168799,0.1108675,0.0007380578,0.007622087,0.01709,0.3074417,0.1251356,14.51188,13.60958,8.589306,12.96712
1.814284,0.01508977,0.04756131,0.05038797,0.2596937,0.8831137,0.6479746,0.2437264,0.07497151,0.02325045,0.01621095,0.3028986,0.001688426,0.1108789,0.0007385835,0.007625222,0.01712146,0.3080601,0.1252188,14.51164,13.61033,8.589205,12.96706
1.82857,0.01503841,0.04750334,0.05021983,0.2590646,0.8814848,0.6461251,0.242562,0.07445899,0.02302499,0.01604269,0.3030281,0.001688855,0.1108897,0.0007391046,0.007628313,0.01715287,0.3086775,0.1253018,14.5114,13.61109,8.589104,12.96701
1.842855,0.01498745,0.04744566,0.05005302,0.258428,0.8798382,0.6442669,0.2413969,0.07394745,0.02280055,0.01587509,0.3031574,0.001689277,0.1109,0.0007396208,0.007631359,0.01718421,0.3092935,0.1253844,14.51116,13.61185,8.589001,12.96695
1.857141,0.01493687,0.04738826,0.04988754,0.257784,0.8781743,0.6424008,0.2402311,0.07343683,0.02257714,0.01570817,0.3032861,0.001689697,0.1109098,0.0007401339,0.007634374,0.01721544,0.3099074,0.1254674,14.51092,13.61263,8.588898,12.9669
1.871427,0.0148884,0.04733326,0.04972909,0.2571789,0.8765895,0.6405826,0.2390856,0.07293387,0.02235681,0.01554309,0.3034102,0.001690101,0.1109193,0.0007406272,0.007637277,0.01724545,0.3104974,0.125546,14.51069,13.61337,8.588798,12.96684
1.885712,0.0148405,0.04727881,0.0495724,0.2565711,0.8749972,0.6387622,0.2379418,0.07243259,0.02213774,0.01537883,0.3035341,0.001690496,0.1109285,0.0007411141,0.007640127,0.01727535,0.3110852,0.1256236,14.51046,13.61411,8.588697,12.96679
1.899998,0.01479295,0.04722469,0.04941694,0.2559562,0.8733882,0.6369341,0.2367973,0.07193233,0.02191973,0.01521529,0.3036577,0.001690888,0.1109372,0.0007415971,0.007642938,0.01730517,0.3116716,0.1257014,14.51022,13.61486,8.588594,12.96673
1.914284,0.0147458,0.04717086,0.04926271,0.2553343,0.871763,0.6350986,0.2356525,0.07143318,0.02170279,0.01505247,0.3037809,0.001691277,0.1109457,0.0007420761,0.007645718,0.01733495,0.3122568,0.1257792,14.50998,13.61562,8.588491,12.96668
1.928569,0.01469901,0.04711729,0.0491097,0.2547058,0.8701213,0.6332552,0.2345071,0.0709351,0.02148692,0.01489037,0.3039041,0.001691659,0.1109535,0.0007425509,0.007648455,0.01736465,0.3128406,0.1258567,14.50975,13.61638,8.588388,12.96662
1.942855,0.01465257,0.04706404,0.04895791,0.2540701,0.8684627,0.6314042,0.2333613,0.07043807,0.02127212,0.01472901,0.3040271,0.001692035,0.1109609,0.0007430211,0.007651153,0.01739427,0.3134227,0.125934,14.50951,13.61715,8.588282,12.96656
1.957141,0.01460651,0.04701106,0.04880727,0.2534275,0.8667878,0.6295455,0.2322151,0.06994212,0.02105842,0.01456839,0.30415,0.001692408,0.1109679,0.0007434874,0.007653816,0.01742384,0.3140039,0.1260114,14.50927,13.61793,8.588177,12.96651
1.971426,0.01456079,0.04695832,0.04865788,0.2527783,0.8650967,0.6276795,0.2310685,0.06944731,0.0208458,0.01440852,0.3042725,0.001692774,0.1109743,0.0007439494,0.007656436,0.01745334,0.3145835,0.1260885,14.50903,13.61871,8.58807,12.96645
1.985712,0.01451542,0.04690589,0.04850965,0.2521223,0.8633892,0.6258059,0.2299216,0.06895363,0.02063429,0.01424941,0.3043951,0.001693133,0.1109803,0.0007444072,0.007659019,0.01748277,0.3151619,0.1261653,14.50879,13.6195,8.587963,12.9664
1.999998,0.01447041,0.04685371,0.04836255,0.2514594,0.8616651,0.6239245,0.2287742,0.06846104,0.02042388,0.01409106,0.3045173,0.00169349,0.1109858,0.000744861,0.007661564,0.01751214,0.3157388,0.1262421,14.50855,13.6203,8.587854,12.96634
2.014284,0.01442575,0.04680179,0.04821661,0.2507895,0.8599236,0.6220351,0.2276264,0.06796957,0.02021457,0.01393348,0.3046393,0.001693841,0.1109909,0.0007453107,0.007664075,0.01754142,0.3163141,0.1263189,14.5083,13.62111,8.587744,12.96628
2.028569,0.01438151,0.04675028,0.04807207,0.250113,0.8581661,0.6201383,0.2264782,0.06747925,0.02000638,0.01377667,0.304761,0.001694186,0.1109954,0.0007457549,0.007666536,0.01757061,0.3168873,0.1263954,14.50806,13.62191,8.587633,12.96623
2.042855,0.01433787,0.04669929,0.04792906,0.24943,0.8563926,0.6182342,0.2253298,0.06699007,0.01979929,0.01362064,0.3048826,0.001694526,0.1109994,0.0007461927,0.007668945,0.01759966,0.3174577,0.1264719,14.50782,13.62274,8.587524,12.96618
2.057141,0.01429458,0.04664849,0.04778715,0.2487399,0.8546013,0.6163217,0.2241809,0.06650206,0.01959333,0.01346539,0.3050039,0.001694857,0.1110027,0.0007466259,0.007671314,0.0176286,0.3180258,0.1265479,14.50757,13.62356,8.587412,12.96612
2.071427,0.01425161,0.04659792,0.04764631,0.2480432,0.8527938,0.6144017,0.2230316,0.06601516,0.01938849,0.01331094,0.3051247,0.00169518,0.1110054,0.000747055,0.007673643,0.01765745,0.3185921,0.1266236,14.50732,13.62439,8.587297,12.96606
2.085713,0.014209,0.04654771,0.04750653,0.24734,0.8509697,0.6124741,0.2218821,0.06552949,0.01918481,0.0131573,0.3052454,0.001695503,0.1110079,0.0007474805,0.007675942,0.01768622,0.3191569,0.1266996,14.50708,13.62523,8.587184,12.96601
2.099998,0.01416672,0.04649774,0.04736783,0.24663,0.8491288,0.6105391,0.2207324,0.06504501,0.01898225,0.01300448,0.3053658,0.001695822,0.1110099,0.0007479021,0.007678213,0.01771492,0.3197201,0.1267756,14.50683,13.62607,8.587069,12.96595
2.114284,0.01412473,0.04644797,0.0472302,0.2459134,0.8472711,0.608596,0.2195823,0.06456172,0.01878086,0.01285248,0.3054858,0.001696136,0.1110115,0.0007483197,0.007680442,0.01774352,0.3202813,0.1268515,14.50658,13.62692,8.586952,12.96589
2.12857,0.01408308,0.04639848,0.04709373,0.2451905,0.8453978,0.6066459,0.2184323,0.06407975,0.01858063,0.01270131,0.3056056,0.001696451,0.1110127,0.0007487349,0.007682652,0.01777207,0.3208416,0.1269277,14.50633,13.62778,8.586834,12.96583
2.142856,0.01404172,0.0463492,0.04695828,0.2444609,0.8435072,0.6046878,0.2172818,0.06359895,0.01838156,0.01255099,0.3057251,0.001696759,0.1110136,0.0007491454,0.007684822,0.01780052,0.3213997,0.1270036,14.50608,13.62865,8.586718,12.96577
2.157142,0.0140007,0.04630014,0.04682388,0.2437251,0.8416005,0.6027223,0.2161313,0.06311944,0.01818366,0.01240151,0.3058448,0.001697062,0.111014,0.0007495522,0.007686959,0.01782892,0.3219568,0.1270793,14.50583,13.62952,8.586597,12.96572
2.171427,0.01395999,0.04625133,0.04669062,0.2429826,0.8396768,0.6007491,0.2149805,0.06264116,0.01798693,0.01225289,0.3059641,0.001697363,0.1110141,0.0007499558,0.007689069,0.01785724,0.3225121,0.1271552,14.50558,13.63039,8.586479,12.96566
2.185713,0.01391962,0.04620282,0.04655844,0.2422338,0.8377368,0.5987686,0.2138297,0.06216417,0.01779138,0.01210512,0.3060831,0.001697663,0.111014,0.0007503556,0.007691149,0.01788548,0.3230661,0.1272312,14.50532,13.63128,8.586357,12.9656
2.199999,0.01387955,0.04615452,0.04642728,0.2414787,0.8357804,0.5967805,0.2126787,0.06168848,0.01759701,0.01195824,0.3062017,0.00169796,0.1110135,0.0007507523,0.007693202,0.01791366,0.3236185,0.1273073,14.50507,13.63217,8.586237,12.96555
2.214285,0.01383979,0.04610644,0.04629715,0.2407172,0.8338072,0.5947846,0.2115277,0.06121407,0.01740383,0.01181222,0.3063201,0.001698254,0.1110127,0.0007511452,0.007695222,0.01794174,0.324169,0.1273833,14.50481,13.63307,8.586115,12.96549
2.228571,0.01380035,0.04605861,0.04616807,0.2399493,0.8318173,0.5927811,0.2103764,0.06074098,0.01721185,0.01166709,0.3064382,0.001698545,0.1110117,0.0007515344,0.007697216,0.01796977,0.3247184,0.1274593,14.50456,13.63397,8.585991,12.96543
2.242857,0.0137612,0.04601101,0.04603998,0.2391752,0.8298109,0.5907701,0.2092252,0.0602692,0.01702105,0.01152284,0.3065563,0.00169883,0.11101,0.0007519198,0.00769917,0.01799771,0.3252661,0.127535,14.5043,13.63488,8.585865,12.96537
2.257142,0.01372237,0.04596365,0.04591293,0.2383949,0.8277878,0.5887514,0.208074,0.05979875,0.01683145,0.0113795,0.3066743,0.001699117,0.1110083,0.0007523022,0.007701105,0.01802559,0.3258123,0.1276111,14.50404,13.6358,8.585739,12.96532
2.271428,0.01368384,0.04591651,0.04578687,0.2376085,0.8257484,0.5867253,0.2069226,0.05932966,0.01664307,0.01123705,0.3067919,0.001699399,0.1110062,0.0007526809,0.007703009,0.01805336,0.3263566,0.1276871,14.50378,13.63672,8.585613,12.96526
2.285714,0.01364563,0.04586963,0.04566186,0.2368158,0.8236923,0.5846917,0.2057713,0.05886191,0.01645588,0.01109552,0.3069091,0.001699682,0.1110039,0.0007530568,0.007704891,0.01808108,0.3268996,0.1277633,14.50352,13.63765,8.585487,12.9652
2.3,0.01360771,0.04582299,0.04553785,0.2360169,0.8216196,0.5826507,0.2046201,0.05839553,0.0162699,0.0109549,0.3070261,0.001699961,0.1110014,0.0007534288,0.00770674,0.01810872,0.327441,0.1278394,14.50326,13.63858,8.585358,12.96514
2.314286,0.01357008,0.04577658,0.04541474,0.2352121,0.8195303,0.5806018,0.2034689,0.05793053,0.01608515,0.01081521,0.307143,0.00170024,0.1109985,0.0007537982,0.007708572,0.01813628,0.3279807,0.1279158,14.50301,13.63952,8.58523,12.96508
2.328571,0.01353415,0.04573222,0.04529717,0.2344526,0.8175378,0.5786119,0.2023416,0.05747415,0.01590372,0.0106777,0.3072546,0.001700511,0.110996,0.0007541531,0.007710341,0.01816262,0.3284967,0.1279886,14.50275,13.64043,8.585104,12.96502
2.342857,0.01349884,0.04568858,0.04518174,0.2336982,0.8155542,0.5766296,0.2012199,0.05702079,0.01572396,0.01054142,0.3073653,0.001700778,0.1109935,0.000754501,0.007712065,0.01818869,0.3290069,0.1280604,14.50251,13.64133,8.584982,12.96497
2.357143,0.01346385,0.04564521,0.04506728,0.2329384,0.8135555,0.5746409,0.2000987,0.05656893,0.01554545,0.01040608,0.3074759,0.001701045,0.1109908,0.0007548461,0.007713772,0.01821468,0.329516,0.1281324,14.50226,13.64224,8.584856,12.96491
2.371429,0.01342912,0.04560206,0.04495373,0.232173,0.811542,0.5726457,0.1989778,0.05611851,0.01536815,0.01027169,0.3075863,0.00170131,0.1109881,0.0007551878,0.007715449,0.01824061,0.3300236,0.1282044,14.50201,13.64315,8.58473,12.96486
2.385715,0.01339466,0.04555912,0.04484103,0.2314021,0.809513,0.5706435,0.1978572,0.05566957,0.01519208,0.01013826,0.3076963,0.001701574,0.1109849,0.0007555268,0.007717106,0.01826645,0.3305292,0.1282766,14.50176,13.64407,8.584604,12.9648
2.4,0.01336045,0.04551637,0.04472918,0.2306256,0.8074687,0.5686347,0.1967369,0.05522208,0.01501724,0.01000579,0.3078058,0.001701832,0.1109814,0.0007558617,0.007718727,0.01829222,0.3310336,0.1283482,14.50151,13.64499,8.584478,12.96474
2.414286,0.01332652,0.04547385,0.04461829,0.2298439,0.8054096,0.5666195,0.1956171,0.05477611,0.01484363,0.009874273,0.3079156,0.001702092,0.1109778,0.0007561943,0.007720334,0.01831792,0.3315363,0.1284205,14.50126,13.64592,8.584351,12.96469
