"","raw_value","scaled_value"
"1",1.712,0.508040935672515
"2",2.644,0.933845029239766
"3",2.464,0.851608187134503
"4",1.336,0.33625730994152
"5",4.588,1.82200292397661
"6",3.746,1.43731725146199
"7",4.074,1.58717105263158
"8",6.602,2.7421418128655
"9",3.624,1.38157894736842
"10",2.856,1.03070175438596
"11",7.058,2.95047514619883
"12",1.338,0.337171052631579
"13",4.004,1.55519005847953
"14",3.264,1.21710526315789
"15",2.634,0.929276315789474
"16",1.938,0.611293859649123
"17",1.992,0.635964912280702
"18",3.912,1.51315789473684
"19",4.878,1.95449561403509
"20",4.67,1.85946637426901
"21",1.34,0.338084795321637
"22",2.652,0.9375
"23",5.712,2.33552631578947
"24",6.082,2.50456871345029
"25",5.31,2.15186403508772
"26",1.224,0.285087719298246
"27",3.602,1.37152777777778
"28",7.314,3.06743421052632
"29",2.436,0.838815789473684
"30",2.832,1.01973684210526
"31",2.232,0.745614035087719
"32",2.944,1.07090643274854
"33",6.324,2.61513157894737
"34",2.95,1.07364766081871
"35",3.418,1.2874634502924
"36",2.694,0.956688596491228
"37",2.884,1.04349415204678
"38",3.766,1.44645467836257
"39",2.896,1.04897660818713
"40",2.76,0.986842105263158
"41",4.106,1.60179093567251
"42",1.5,0.411184210526316
"43",6.216,2.56578947368421
"44",2.914,1.05720029239766
"45",2.488,0.862573099415205
"46",2.596,0.911915204678363
"47",6.796,2.83077485380117
"48",1.286,0.313413742690059
"49",1.864,0.577485380116959
"50",2.966,1.08095760233918
"51",4.062,1.58168859649123
"52",4.2,1.64473684210526
"53",6.86,2.86001461988304
"54",6.022,2.47715643274854
"55",5.582,2.27613304093567
"56",5.158,2.08241959064327
"57",4.896,1.96271929824561
"58",6.17,2.54477339181287
"59",4.064,1.58260233918129
"60",1.48,0.402046783625731
"61",4.456,1.76169590643275
"62",3.18,1.17872807017544
"63",2.696,0.957602339181286
"64",4.35,1.71326754385965
"65",6.892,2.87463450292398
"66",2.038,0.656980994152047
"67",4.214,1.65113304093567
"68",6.318,2.61239035087719
"69",2.036,0.656067251461988
"70",6.414,2.65625
"71",2.31,0.78125
"72",4.982,2.00201023391813
"73",3.34,1.25182748538012
"74",1.86,0.575657894736842
"75",5.276,2.13633040935673
"76",3.106,1.14491959064327
"77",3.222,1.19791666666667
"78",2.236,0.747441520467836
"79",3.484,1.31761695906433
"80",5.868,2.40679824561404
"81",5.034,2.02576754385965
"82",2.696,0.957602339181287
"83",3.516,1.33223684210526
"84",3.854,1.48665935672515
"85",2.73,0.973135964912281
"86",2.406,0.825109649122807
"87",4.046,1.57437865497076
"88",2.744,0.97953216374269
"89",2.678,0.94937865497076
"90",4.638,1.84484649122807
"91",4.29,1.68585526315789
"92",5.564,2.26790935672515
"93",4.038,1.57072368421053
"94",2.174,0.719115497076023
"95",4.88,1.95540935672515
"96",5.426,2.20486111111111
"97",2.856,1.03070175438596
"98",3.218,1.19608918128655
"99",6.93,2.89199561403509
"100",4.866,1.94901315789474
"101",1.95,0.616776315789474
"102",2.51,0.872624269005848
"103",2.748,0.981359649122807
"104",2.528,0.880847953216374
"105",4.748,1.89510233918129
"106",3.44,1.29751461988304
"107",3.962,1.5360014619883
"108",5.174,2.08972953216374
"109",4.968,1.99561403508772
"110",3.434,1.29477339181286
"111",7.144,2.98976608187135
"112",2.614,0.920138888888889
"113",3.462,1.30756578947368
"114",2.828,1.01790935672515
"115",4.306,1.69316520467836
"116",5.69,2.32547514619883
"117",3.822,1.47203947368421
"118",1.152,0.25219298245614
"119",4.008,1.55701754385965
"120",3.658,1.39711257309941
"121",4.024,1.56432748538012
"122",2.558,0.894554093567251
"123",2.378,0.812317251461988
"124",2.378,0.812317251461988
"125",3.742,1.43548976608187
"126",3.614,1.37701023391813
"127",3.016,1.10380116959064
"128",2.036,0.656067251461988
"129",3.33,1.24725877192982
"130",7.276,3.0500730994152
"131",4.86,1.94627192982456
"132",2.35,0.79952485380117
"133",6.188,2.55299707602339
"134",2.836,1.02156432748538
"135",3.296,1.23172514619883
"136",5.33,2.1610014619883
"137",4.398,1.73519736842105
"138",3.6,1.37061403508772
"139",6.498,2.69462719298246
"140",3.38,1.27010233918129
"141",6.916,2.88559941520468
"142",6.06,2.49451754385965
"143",3.34,1.25182748538012
"144",6.604,2.74305555555556
"145",3.272,1.22076023391813
"146",2.35,0.79952485380117
"147",4.56,1.80921052631579
"148",4.04,1.57163742690058
"149",2.798,1.00420321637427
"150",2.282,0.768457602339181
"151",3.262,1.21619152046784
"152",4.572,1.81469298245614
"153",2.018,0.647843567251462
"154",2.248,0.752923976608187
"155",5.934,2.43695175438596
"156",2.97,1.0827850877193
"157",5.982,2.45888157894737
"158",5.18,2.09247076023392
"159",5.598,2.28344298245614
"160",4.462,1.76443713450292
"161",5.292,2.14364035087719
"162",7.354,3.08570906432749
"163",2.672,0.946637426900585
"164",2.806,1.0078581871345
"165",2.25,0.753837719298246
"166",3.522,1.33497807017544
"167",1.836,0.56469298245614
"168",2.052,0.663377192982456
"169",6.176,2.54751461988304
"170",3.436,1.29568713450292
"171",4.592,1.82383040935672
"172",1.962,0.622258771929825
"173",3.208,1.19152046783626
"174",1.314,0.326206140350877
"175",2.862,1.03344298245614
"176",3.258,1.21436403508772
"177",9.534,4.08168859649123
"178",4.098,1.59813596491228
"179",2.658,0.940241228070175
"180",2.534,0.88358918128655
"181",3.462,1.30756578947368
"182",2.64,0.932017543859649
"183",4.402,1.73702485380117
"184",5.156,2.08150584795322
"185",3.718,1.42452485380117
"186",5.586,2.27796052631579
"187",5.504,2.24049707602339
"188",3.804,1.46381578947368
"189",4.37,1.72240497076023
"190",1.088,0.222953216374269
"191",3.05,1.11933479532164
"192",3.624,1.38157894736842
"193",2.492,0.864400584795322
"194",2.414,0.828764619883041
"195",7.132,2.98428362573099
"196",1.816,0.555555555555556
"197",4.12,1.60818713450292
"198",5.58,2.27521929824561
"199",3.684,1.40899122807018
"200",3.914,1.5140716374269
"201",3.018,1.1047149122807
"202",1.138,0.245796783625731
"203",0.958,0.163559941520468
"204",2.466,0.852521929824561
"205",2.564,0.897295321637427
"206",1.462,0.393823099415205
"207",4.312,1.69590643274854
"208",3.614,1.37701023391813
"209",4.62,1.83662280701754
"210",3.818,1.47021198830409
"211",2.538,0.885416666666667
"212",2.928,1.06359649122807
"213",4.366,1.72057748538012
"214",4.898,1.96363304093567
"215",5.348,2.16922514619883
"216",4.77,1.90515350877193
"217",2.45,0.845211988304094
"218",4.8,1.91885964912281
"219",4.48,1.77266081871345
"220",4.026,1.56524122807018
"221",5.242,2.12079678362573
"222",6.426,2.66173245614035
"223",4.182,1.63651315789474
"224",5.184,2.09429824561404
"225",6.618,2.74945175438596
"226",5.016,2.01754385964912
"227",3.494,1.32218567251462
"228",5.082,2.04769736842105
"229",1.868,0.579312865497076
"230",2.204,0.732821637426901
"231",2.598,0.912828947368421
"232",6.342,2.62335526315789
"233",3.718,1.42452485380117
"234",3.142,1.16136695906433
"235",4.682,1.86494883040936
"236",5.752,2.35380116959064
"237",7.044,2.94407894736842
"238",2.192,0.72733918128655
"239",4.176,1.63377192982456
"240",3.932,1.52229532163743
"241",4.336,1.70687134502924
"242",2.398,0.821454678362573
"243",4.492,1.7781432748538
"244",4.494,1.77905701754386
"245",3.704,1.41812865497076
"246",2.332,0.791301169590643
"247",4.04,1.57163742690058
"248",3.158,1.1686769005848
"249",1.948,0.615862573099415
"250",11.544,5
"251",4.416,1.74342105263158
"252",3.814,1.46838450292398
"253",4.8,1.91885964912281
"254",2.196,0.729166666666667
"255",0.6,0
"256",3.544,1.34502923976608
"257",5.612,2.28983918128655
"258",9.126,3.8952850877193
"259",3.442,1.2984283625731
"260",3.716,1.42361111111111
"261",4.55,1.8046418128655
"262",6.262,2.58680555555556
"263",5.744,2.35014619883041
"264",2.124,0.696271929824561
"265",3.402,1.28015350877193
"266",2.226,0.742872807017544
"267",4.664,1.85672514619883
"268",6.504,2.69736842105263
"269",2.296,0.77485380116959
"270",3.27,1.21984649122807
"271",3.7,1.41630116959064
"272",2.46,0.849780701754386
"273",1.872,0.581140350877193
"274",3.846,1.48300438596491
"275",2.572,0.900950292397661
"276",4.534,1.79733187134503
"277",2.194,0.728252923976608
"278",6.01,2.47167397660819
"279",4.574,1.8156067251462
"280",4.398,1.73519736842105
"281",3.686,1.40990497076023
"282",3.916,1.51498538011696
"283",5.122,2.06597222222222
"284",3.362,1.26187865497076
"285",7.152,2.99342105263158
"286",2.202,0.731907894736842
"287",3.624,1.38157894736842
"288",6.074,2.50091374269006
"289",3.204,1.18969298245614
"290",1.336,0.336257309941521
"291",2.888,1.0453216374269
"292",4.294,1.68768274853801
"293",4.648,1.84941520467836
"294",5.54,2.25694444444444
"295",6.972,2.91118421052632
"296",4.342,1.70961257309941
"297",2.75,0.982273391812865
"298",5.54,2.25694444444444
"299",4.144,1.61915204678363
"300",6.092,2.50913742690059
"301",3.306,1.23629385964912
"302",4.022,1.56341374269006
"303",8.966,3.82218567251462
"304",1.77,0.53453947368421
"305",3.154,1.16684941520468
"306",3.022,1.10654239766082
"307",3.358,1.26005116959064
"308",3.908,1.51133040935673
"309",3.718,1.42452485380117
"310",4.988,2.0047514619883
"311",3.002,1.09740497076023
"312",3.61,1.37518274853801
"313",2.986,1.09009502923977
"314",3.306,1.23629385964912
"315",4.294,1.68768274853801
"316",5.15,2.07876461988304
"317",3.894,1.50493421052632
"318",4.366,1.72057748538012
"319",2.972,1.08369883040936
"320",8.642,3.67415935672515
"321",7.252,3.0391081871345
"322",5.556,2.26425438596491
"323",3.826,1.47386695906433
"324",4.048,1.57529239766082
"325",2.782,0.996893274853801
"326",1.598,0.455957602339181
"327",2.076,0.674342105263158
"328",2.93,1.06451023391813
"329",4.228,1.65752923976608
"330",3.688,1.41081871345029
"331",3.708,1.41995614035088
"332",4.484,1.77448830409357
"333",4.608,1.83114035087719
"334",4.996,2.00840643274854
"335",0.87,0.123355263157895
"336",4.582,1.81926169590643
"337",2.98,1.08735380116959
"338",3.43,1.29294590643275
"339",2.98,1.08735380116959
"340",2.426,0.834247076023392
"341",4.152,1.62280701754386
"342",8.972,3.8249269005848
"343",4.328,1.70321637426901
"344",3.91,1.51224415204678
"345",2.528,0.880847953216374
"346",2.376,0.81140350877193
"347",3.426,1.29111842105263
"348",4.564,1.81103801169591
"349",2.976,1.08552631578947
"350",3.872,1.49488304093567
"351",4.336,1.70687134502924
"352",4.496,1.77997076023392
"353",4.264,1.67397660818713
"354",2.932,1.06542397660819
"355",4.744,1.89327485380117
"356",3.456,1.30482456140351
"357",1.858,0.574744152046784
"358",4.544,1.80190058479532
"359",4.046,1.57437865497076
"360",4.648,1.84941520467836
"361",3.518,1.33315058479532
"362",2.472,0.855263157894737
"363",3.61,1.37518274853801
"364",3.186,1.18146929824561
"365",1.562,0.439510233918129
"366",6.92,2.8874269005848
"367",3.612,1.37609649122807
"368",2.576,0.902777777777778
"369",4.28,1.6812865497076
"370",3.896,1.50584795321637
"371",2.768,0.990497076023392
"372",4.794,1.91611842105263
"373",2.75,0.982273391812865
"374",4.728,1.8859649122807
"375",2.336,0.79312865497076
"376",2.852,1.02887426900585
"377",4.522,1.79184941520468
"378",2.84,1.0233918128655
"379",3.566,1.35508040935673
"380",3.148,1.1641081871345
"381",3.778,1.45193713450292
"382",4.17,1.63103070175439
"383",2.28,0.767543859649123
"384",3.408,1.28289473684211
"385",3.906,1.51041666666667
"386",1.824,0.55921052631579
"387",3.432,1.29385964912281
"388",4.97,1.99652777777778
"389",6.166,2.54294590643275
"390",3.452,1.30299707602339
"391",4.668,1.85855263157895
"392",3.526,1.33680555555556
"393",2.584,0.906432748538012
"394",6.18,2.54934210526316
"395",1.902,0.59484649122807
"396",1.95,0.616776315789474
