"","raw_value","scaled_value"
"1990_12",20.148,1.57053059715289
"1991_1",19.089,0.591606581623218
"1991_2",18.722,0.252357182473655
"1991_3",18.749,0.277315585135882
"1991_4",19.108,0.609169902015159
"1991_5",19.954,1.39119985209835
"1991_6",21.197,2.5402107598447
"1991_7",22.448,3.69661674986134
"1991_8",23.173,4.36679608060639
"1991_9",23.136,4.3325938251063
"1991_10",22.12,3.39341837677944
"1991_11",21.026,2.38214087631725
"1991_12",19.972,1.40783878720651
"1992_1",19.096,0.598077278609723
"1992_2",18.747,0.275466814568311
"1992_3",18.727,0.256979108892585
"1992_4",19.058,0.562950637825844
"1992_5",19.887,1.32926603808467
"1992_6",21.177,2.52172305416898
"1992_7",22.338,3.59493436864485
"1992_8",22.903,4.1172120539841
"1992_9",22.805,4.02662229617304
"1992_10",22.085,3.36106489184692
"1992_11",20.955,2.31650952116842
"1992_12",19.904,1.34498058790904
"1993_1",19.048,0.55370678498798
"1993_2",18.657,0.192272139027545
"1993_3",18.578,0.119245701608428
"1993_4",19.071,0.574967646515067
"1993_5",19.948,1.38565354039564
"1993_6",21.149,2.49584026622296
"1993_7",22.282,3.54316879275282
"1993_8",23.057,4.25956738768719
"1993_9",23.013,4.21889443520059
"1993_10",22.144,3.41560362359031
"1993_11",20.973,2.33314845627657
"1993_12",19.897,1.33850989092253
"1994_1",18.994,0.503789979663522
"1994_2",18.537,0.0813459049731905
"1994_3",18.545,0.0887409872434832
"1994_4",19.047,0.552782399704196
"1994_5",19.907,1.3477537437604
"1994_6",21.111,2.46071362543908
"1994_7",22.33,3.58753928637456
"1994_8",23.053,4.25586984655204
"1994_9",23.027,4.2318358291736
"1994_10",22.33,3.58753928637456
"1994_11",21.275,2.61231281198003
"1994_12",20.102,1.52800887409872
"1995_1",19.23,0.721944906637085
"1995_2",18.808,0.331854316879274
"1995_3",18.843,0.364207801811794
"1995_4",19.325,0.809761508596781
"1995_5",20.387,1.79145867997781
"1995_6",21.699,3.00425217230542
"1995_7",22.878,4.09410242188944
"1995_8",23.474,4.64503605102607
"1995_9",23.236,4.42503235348493
"1995_10",22.493,3.73821408763172
"1995_11",21.423,2.7491218339804
"1995_12",20.237,1.65280088740987
"1996_1",19.285,0.772786097245331
"1996_2",18.818,0.341098169717138
"1996_3",18.771,0.297652061379182
"1996_4",19.261,0.750600850434459
"1996_5",20.053,1.4827139951932
"1996_6",21.214,2.55592530966907
"1996_7",22.462,3.70955814383435
"1996_8",23.285,4.47032723239046
"1996_9",23.183,4.37603993344426
"1996_10",22.25,3.51358846367166
"1996_11",21.125,2.47365501941209
"1996_12",20.043,1.47347014235533
"1997_1",19.207,0.700684045110001
"1997_2",18.817,0.340173784433351
"1997_3",18.837,0.358661490109076
"1997_4",19.262,0.751525235718246
"1997_5",20.161,1.58254760584212
"1997_6",21.348,2.67979293769643
"1997_7",22.629,3.86393048622666
"1997_8",23.311,4.4943612497689
"1997_9",23.296,4.48049547051211
"1997_10",22.547,3.78813089295618
"1997_11",21.353,2.68441486411536
"1997_12",20.332,1.74061748936957
"1998_1",19.431,0.907746348678129
"1998_2",19.147,0.645220928082822
"1998_3",19.156,0.653540395636899
"1998_4",19.548,1.01589942688112
"1998_5",20.508,1.90330929931595
"1998_6",21.832,3.12719541504899
"1998_7",23.059,4.26141615825476
"1998_8",23.811,4.95655389166204
"1998_9",23.602,4.76335736735071
"1998_10",22.782,4.00536143464596
"1998_11",21.622,2.93307450545387
"1998_12",20.483,1.8801996672213
"1999_1",19.354,0.836568681826583
"1999_2",18.916,0.431687927528193
"1999_3",18.906,0.422444074690328
"1999_4",19.312,0.797744499907561
"1999_5",20.289,1.70086892216676
"1999_6",21.526,2.84433351821039
"1999_7",22.773,3.99704196709188
"1999_8",23.608,4.76890367905343
"1999_9",23.377,4.5553706784988
"1999_10",22.42,3.67073396191533
"1999_11",21.259,2.59752264743945
"1999_12",20.221,1.63801072286929
"2000_1",19.223,0.71547420965058
"2000_2",18.823,0.345720096136068
"2000_3",18.943,0.456646330190423
"2000_4",19.305,0.791273802921056
"2000_5",20.235,1.6509521168423
"2000_6",21.33,2.66315400258828
"2000_7",22.65,3.88334257718617
"2000_8",23.407,4.58310223701239
"2000_9",23.297,4.4814198557959
"2000_10",22.365,3.61989277130708
"2000_11",21.257,2.59567387687188
"2000_12",20.082,1.509521168423
"2001_1",19.182,0.677574413015342
"2001_2",18.837,0.358661490109076
"2001_3",18.857,0.377149195784801
"2001_4",19.253,0.74320576816417
"2001_5",20.123,1.54742096505824
"2001_6",21.549,2.86559437973747
"2001_7",22.715,3.94342762063228
"2001_8",23.485,4.65520428914772
"2001_9",23.484,4.65427990386393
"2001_10",22.659,3.89166204474025
"2001_11",21.469,2.79164355703457
"2001_12",20.425,1.82658532076169
"2002_1",19.493,0.965058236272876
"2002_2",19.032,0.538916620447401
"2002_3",18.99,0.500092438528376
"2002_4",19.295,0.782029950083195
"2002_5",20.087,1.51414309484193
"2002_6",21.237,2.57718617119615
"2002_7",22.517,3.76039933444259
"2002_8",23.416,4.59142170456646
"2002_9",23.281,4.46662969125531
"2002_10",22.522,3.76502126086152
"2002_11",21.335,2.66777592900721
"2002_12",20.219,1.63616195230172
"2003_1",19.365,0.846736919948232
"2003_2",18.857,0.377149195784801
"2003_3",18.961,0.473285265298574
"2003_4",19.35,0.83287114069144
"2003_5",20.289,1.70086892216676
"2003_6",21.562,2.8776113884267
"2003_7",22.862,4.07931225734886
"2003_8",23.728,4.87982991310778
"2003_9",23.656,4.81327417267517
"2003_10",22.84,4.05897578110556
"2003_11",21.542,2.85912368275097
"2003_12",20.442,1.84229987058606
"2004_1",19.528,0.997411721205396
"2004_2",19.082,0.585135884636716
"2004_3",19.009,0.517655758920317
"2004_4",19.382,0.862451469772601
"2004_5",20.146,1.56868182658532
"2004_6",21.537,2.85450175633204
"2004_7",22.816,4.03679053429469
"2004_8",23.632,4.7910889258643
"2004_9",23.447,4.62007764836384
"2004_10",22.659,3.89166204474025
"2004_11",21.542,2.85912368275097
"2004_12",20.407,1.80994638565354
"2005_1",19.431,0.907746348678129
"2005_2",19.001,0.510260676650028
"2005_3",19.138,0.636901460528749
"2005_4",19.569,1.03531151784063
"2005_5",20.437,1.83767794416713
"2005_6",21.689,2.99500831946755
"2005_7",23.038,4.24200406729525
"2005_8",23.758,4.90756147162137
"2005_9",23.628,4.78739138472915
"2005_10",22.657,3.88981327417267
"2005_11",21.464,2.78702163061564
"2005_12",20.439,1.8395267147347
"2006_1",19.447,0.922536513218707
"2006_2",18.953,0.465890183028284
"2006_3",18.917,0.43261231281198
"2006_4",19.477,0.950268071732297
"2006_5",20.455,1.85431687927528
"2006_6",21.698,3.00332778702163
"2006_7",22.969,4.178221482714
"2006_8",23.722,4.87428360140507
"2006_9",23.576,4.73932334997227
"2006_10",22.756,3.98132741726752
"2006_11",21.616,2.92752819375115
"2006_12",20.397,1.80070253281567
"2007_1",19.497,0.968755777408022
"2007_2",19.098,0.599926049177295
"2007_3",18.987,0.497319282677017
"2007_4",19.441,0.91699020151599
"2007_5",20.261,1.67498613422074
"2007_6",21.456,2.77962654834535
"2007_7",22.726,3.95359585875393
"2007_8",23.379,4.55721944906637
"2007_9",23.313,4.49621002033647
"2007_10",22.583,3.82140876317249
"2007_11",21.506,2.82584581253466
"2007_12",20.34,1.74801257163986
"2008_1",19.359,0.841190608245517
"2008_2",19.012,0.520428914771676
"2008_3",19.021,0.528748382325753
"2008_4",19.328,0.81253466444814
"2008_5",20.324,1.73322240709928
"2008_6",21.627,2.9376964318728
"2008_7",22.806,4.02754668145683
"2008_8",23.502,4.67091883897208
"2008_9",23.417,4.59234608985025
"2008_10",22.53,3.77241634313182
"2008_11",21.334,2.66685154372342
"2008_12",20.25,1.66481789609909
"2009_1",19.273,0.761693473839895
"2009_2",18.723,0.253281567757439
"2009_3",18.705,0.236642632649285
"2009_4",19.157,0.654464780920686
"2009_5",20.094,1.52061379182843
"2009_6",21.495,2.81567757441302
"2009_7",22.831,4.05065631355149
"2009_8",23.482,4.65243113329636
"2009_9",23.278,4.46385653540395
"2009_10",22.595,3.83250138657792
"2009_11",21.405,2.73248289887225
"2009_12",20.317,1.72675171011277
"2010_1",19.374,0.855056387502309
"2010_2",19.067,0.571270105379921
"2010_3",19.155,0.652616010353115
"2010_4",19.716,1.17119615455722
"2010_5",20.617,2.00406729524866
"2010_6",21.824,3.1198003327787
"2010_7",23.056,4.2586430024034
"2010_8",23.858,5
"2010_9",23.673,4.82898872249954
"2010_10",22.757,3.9822518025513
"2010_11",21.574,2.88870401183213
"2010_12",20.445,1.84507302643742
"2011_1",19.481,0.953965612867443
"2011_2",19,0.50933629136624
"2011_3",18.926,0.440931780366054
"2011_4",19.385,0.86522462562396
"2011_5",20.312,1.72212978369384
"2011_6",21.557,2.87298946200776
"2011_7",22.7,3.92956184137548
"2011_8",23.482,4.65243113329636
"2011_9",23.371,4.54982436679608
"2011_10",22.499,3.74376039933444
"2011_11",21.27,2.6076908855611
"2011_12",20.195,1.61397670549085
"2012_1",19.275,0.763542244407466
"2012_2",18.899,0.415973377703826
"2012_3",18.899,0.415973377703826
"2012_4",19.376,0.856905158069883
"2012_5",20.327,1.73599556295064
"2012_6",21.682,2.98853762248105
"2012_7",22.986,4.19393603253836
"2012_8",23.769,4.91772970974302
"2012_9",23.677,4.83268626363468
"2012_10",22.768,3.99242004067295
"2012_11",21.509,2.82861896838602
"2012_12",20.384,1.78868552412646
"2013_1",19.471,0.944721760029579
"2013_2",19.013,0.521353300055463
"2013_3",19.034,0.540765391014973
"2013_4",19.435,0.911443889813272
"2013_5",20.267,1.68053244592346
"2013_6",21.431,2.75651691625069
"2013_7",22.804,4.02569791088926
"2013_8",23.535,4.70142355333703
"2013_9",23.487,4.65705305971529
"2013_10",22.789,4.01183213163246
"2013_11",21.475,2.79718986873729
"2013_12",20.282,1.69439822518025
"2014_1",19.283,0.770937326677759
"2014_2",18.858,0.378073581068588
"2014_3",18.798,0.322610464041409
"2014_4",19.208,0.701608430393785
"2014_5",20.167,1.58809391754483
"2014_6",21.45,2.77408023664263
"2014_7",22.838,4.05712701053799
"2014_8",23.678,4.83361064891847
"2014_9",23.545,4.71066740617489
"2014_10",22.736,3.96283971159179
"2014_11",21.414,2.74080236642633
"2014_12",20.307,1.71750785727491
"2015_1",19.34,0.823627287853576
"2015_2",18.899,0.415973377703826
"2015_3",18.753,0.281013126271028
"2015_4",19.233,0.724718062488444
"2015_5",20.216,1.63338879645036
"2015_6",21.419,2.74542429284526
"2015_7",22.751,3.97670549084859
"2015_8",23.524,4.69125531521538
"2015_9",23.537,4.7032723239046
"2015_10",22.772,3.9961175818081
"2015_11",21.538,2.85542614161582
"2015_12",20.48,1.87742651136994
"2016_1",19.582,1.04732852652986
"2016_2",19.061,0.565723793677203
"2016_3",19.073,0.576816417082639
"2016_4",19.484,0.956738768718802
"2016_5",20.518,1.91255315215382
"2016_6",21.802,3.0994638565354
"2016_7",23.054,4.25679423183583
"2016_8",23.805,4.95100757995933
"2016_9",23.698,4.85209835459419
"2016_10",22.83,4.0497319282677
"2016_11",21.745,3.04677389535959
"2016_12",20.588,1.97726012201886
"2017_1",19.579,1.0445553706785
"2017_2",19.135,0.63412830467739
"2017_3",19.055,0.560177481974485
"2017_4",19.593,1.05749676465151
"2017_5",20.491,1.88759474949159
"2017_6",21.704,3.00887409872435
"2017_7",22.927,4.13939730079497
"2017_8",23.661,4.8178960990941
"2017_9",23.593,4.75503789979664
"2017_10",22.886,4.10149750415973
"2017_11",21.709,3.01349602514328
"2017_12",20.62,2.00684045110002
