EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 2:57:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of Detritus"

timestep\group,"menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+",anchovies,benthos,zooplankton,
1,0.1139943,0.1504596,0.08107495,0.02030213,0.006167497,0.002084571,0.001481822,0.009201174,5.775334,32.21639
2,0.1140671,0.1505277,0.08035108,0.01991656,0.006110581,0.002067567,0.001480189,0.009205146,5.77534,32.21605
3,0.114163,0.1506036,0.07973251,0.01955796,0.006044701,0.002050845,0.001477234,0.009213198,5.775336,32.21685
4,0.1142133,0.1506845,0.07921103,0.01922383,0.005970624,0.002034339,0.001473014,0.009224514,5.775329,32.21786
5,0.1141827,0.1507704,0.07877971,0.01891205,0.005889132,0.002018031,0.001467638,0.009238622,5.775321,32.21895
6,0.114043,0.1508617,0.07843149,0.01862053,0.005800907,0.002001906,0.001461212,0.009255052,5.775312,32.22006
7,0.113774,0.1509589,0.0781594,0.01834727,0.005706561,0.001985951,0.001453833,0.009273337,5.775303,32.22119
8,0.113364,0.1510625,0.0779565,0.01809038,0.005606642,0.001970153,0.00144559,0.009293019,5.775292,32.22235
9,0.1128088,0.1511735,0.07781608,0.01784806,0.005501647,0.001954503,0.001436566,0.009313655,5.77528,32.22358
10,0.1121105,0.1512927,0.07773175,0.01761866,0.005392032,0.00193899,0.001426837,0.009334843,5.775269,32.22486
11,0.1112763,0.1514214,0.07769749,0.01740065,0.005278221,0.001923606,0.001416475,0.00935623,5.775257,32.22624
12,0.1103163,0.1515609,0.07770762,0.01719266,0.00516061,0.001908343,0.001405542,0.009377516,5.775245,32.22769
13,0.1092419,0.1517124,0.07775653,0.01699336,0.005039545,0.001893184,0.001394091,0.00939845,5.775205,32.22908
14,0.1084575,0.1517758,0.07847943,0.0171064,0.005004083,0.001898377,0.001395006,0.009419112,5.77519,32.22974
15,0.107852,0.1517117,0.07912251,0.01723338,0.004976931,0.00190091,0.00139657,0.009439437,5.775175,32.22982
16,0.107418,0.1515442,0.07969368,0.01737287,0.004957616,0.001901029,0.001398747,0.009459405,5.775158,32.22952
17,0.1071537,0.1512941,0.0802,0.01752359,0.004945651,0.001898944,0.001401502,0.009479036,5.77514,32.22897
18,0.1070599,0.150978,0.0806478,0.01768436,0.004940539,0.001894832,0.001404806,0.009498372,5.775122,32.22826
19,0.1071365,0.1506094,0.0810428,0.01785409,0.004941779,0.001888849,0.001408628,0.009517467,5.775101,32.22739
20,0.1073808,0.1501987,0.08139028,0.0180318,0.004948881,0.001881129,0.001412944,0.009536391,5.775082,32.22641
21,0.1077863,0.1497535,0.08169509,0.01821661,0.004961362,0.00187179,0.001417728,0.009555204,5.77506,32.22528
22,0.1083433,0.1492787,0.08196174,0.01840769,0.004978754,0.001860932,0.001422957,0.00957396,5.775037,32.22403
23,0.1090388,0.1487769,0.08219451,0.01860434,0.00500061,0.001848645,0.001428611,0.009592691,5.775013,32.22264
24,0.1098578,0.1482482,0.08239741,0.01880588,0.005026503,0.001835006,0.001434669,0.009611413,5.774988,32.22113
25,0.1107835,0.1476916,0.08257443,0.01901175,0.005056039,0.001820085,0.001441117,0.009630141,5.774972,32.21955
26,0.1115426,0.1473915,0.08236285,0.01912882,0.005075826,0.001804086,0.001443446,0.009651384,5.774945,32.21809
27,0.1121467,0.1473144,0.08208848,0.01922389,0.005098681,0.001790846,0.001444121,0.009674582,5.774917,32.21675
28,0.1126068,0.1474163,0.08177476,0.01929982,0.005124366,0.001780207,0.001443263,0.009699295,5.774888,32.21552
29,0.112936,0.1476582,0.08143994,0.01935908,0.005152659,0.001772007,0.001440983,0.009725175,5.774858,32.21437
30,0.1131482,0.1480062,0.0810976,0.01940379,0.005183349,0.001766081,0.001437383,0.009751909,5.774829,32.21328
31,0.1132579,0.1484317,0.08075739,0.0194358,0.005216245,0.001762263,0.001432561,0.009779233,5.774798,32.21227
32,0.1132803,0.1489115,0.08042584,0.01945674,0.005251164,0.001760392,0.001426607,0.009806908,5.774768,32.21132
33,0.1132306,0.1494267,0.08010662,0.01946809,0.005287936,0.001760309,0.001419607,0.009834742,5.774736,32.21042
34,0.1131245,0.1499627,0.07980126,0.01947116,0.005326406,0.001761858,0.001411639,0.009862571,5.774705,32.20959
35,0.1129773,0.1505086,0.07950923,0.01946718,0.005366427,0.001764893,0.001402777,0.009890281,5.774673,32.20881
36,0.1128043,0.1510569,0.07922851,0.01945725,0.005407862,0.001769272,0.001393094,0.009917803,5.77464,32.20806
37,0.112619,0.1516038,0.07895644,0.01944247,0.0054506,0.001774867,0.001382656,0.009945137,5.77462,32.20742
38,0.1124787,0.1519092,0.07857534,0.01930685,0.005471486,0.001779101,0.001372097,0.009970107,5.774586,32.20699
39,0.1123942,0.1520963,0.07836024,0.01915367,0.005485264,0.001784062,0.001362404,0.009992557,5.77455,32.20672
40,0.1123621,0.1521883,0.07827426,0.01899028,0.005492675,0.001789694,0.001353527,0.0100123,5.774514,32.20649
41,0.1123749,0.1522066,0.07828558,0.01882224,0.00549436,0.001795947,0.001345417,0.01002921,5.774476,32.20624
42,0.1124221,0.1521707,0.07836761,0.01865351,0.005490878,0.001802769,0.001338026,0.01004321,5.774437,32.20594
43,0.1124929,0.152098,0.07849874,0.0184868,0.005482727,0.001810118,0.001331313,0.01005427,5.774396,32.20559
