EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 2:57:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.681185E-06,0.003301472,0.003381186,0.001030566,0.0571055,0.3329003,0.1690459,0.04716857,0.01468079,0.004454752,0.005140332,0.002993415,0.05575988,1.335589E-05,0.002825111,0.003693407,0.06314451,0,0,0,0,0
1986,1.86175E-06,0.003778309,0.003095574,0.0006544904,0.03695694,0.1823677,0.07299446,0.01589274,0.004579704,0.001410839,0.00332265,0.002291271,0.09711635,2.11095E-05,0.004045879,0.0005412828,0.06170129,0,0,0,0,0
1987,2.045788E-06,0.002697892,0.001647073,0.0008805328,0.04647765,0.2356734,0.1024955,0.02178334,0.005942775,0.002063796,0.003433563,0.002715279,0.06798246,2.689538E-05,0.003296951,0.005271078,0.06071298,0,0,0,0,0
1988,2.345821E-06,0.00151491,0.004843525,0.001133046,0.06304904,0.2972026,0.1203098,0.02762954,0.006943855,0.002243545,0.004114788,0.001329414,0.05378946,3.237568E-05,0.006306146,0.0008674816,0.0868848,0,0,0,0,0
1989,2.746194E-06,0.0009065316,0.001446403,0.001071552,0.05967173,0.3145079,0.1322088,0.03204817,0.01010709,0.003155474,0.005336812,0.001833756,0.03213467,3.567468E-05,0.004669146,0.0004281202,0.09402892,0,0,0,0,0
1990,3.127783E-06,0.0005011181,0.001073213,0.0007610723,0.04383229,0.2607999,0.1254579,0.02832281,0.009004273,0.003102231,0.01658049,0.001112649,0.04385744,9.379404E-05,0.002312412,0.000217755,0.09249169,0,0,0,0,0
1991,3.825167E-06,0.0007681153,0.001686381,0.0007994477,0.04502801,0.2440369,0.1103328,0.02339926,0.006002495,0.002079489,0.01380902,0.001811541,0.04917361,3.409441E-05,0.003721534,0.0001145038,0.1044964,0,0,0,0,0
1992,4.827098E-06,0.0009073883,0.002738487,0.0004694789,0.02610169,0.1575875,0.0877232,0.02140908,0.005513015,0.00155308,0.01800507,0.001254494,0.04771884,1.544803E-05,0.003132174,2.980557E-05,0.1257346,0,0,0,0,0
1993,6.073614E-06,0.002024882,0.004804274,0.0005467667,0.02887837,0.1410334,0.06509153,0.01467,0.003464521,0.0008860748,0.02219685,0.0008173747,0.04679833,5.527636E-06,0.001301554,0.0001012513,0.1277061,0,0,0,0,0
1994,7.513081E-06,0.003092826,0.008150877,0.0005547562,0.02909365,0.1325366,0.05784227,0.01307054,0.002465704,0.0003742363,0.02081937,0.0007795782,0.04673098,8.1475E-06,0.001039278,0.0001015385,0.127417,0,0,0,0,0
