EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 2:57:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

timestep,value
1,0.03114691
2,0.02981877
3,0.0287453
4,0.02787695
5,0.02717566
6,0.02661171
7,0.02616187
8,0.02580775
9,0.02553443
10,0.02533015
11,0.02518493
12,0.02509082
13,-7.788E-05
14,0.0001666739
15,0.0003838673
16,0.0005780083
17,0.0007527409
18,0.0009112991
19,0.00105671
20,0.001191492
21,0.001318013
22,0.001438032
23,0.001553509
24,0.001666
25,0.009321793
26,0.009163597
27,0.008998598
28,0.008833982
29,0.008673643
30,0.00851911
31,0.008370838
32,0.008227843
33,0.008088799
34,0.007951636
35,0.007814432
36,0.007675112
37,0.01906845
38,0.01876787
39,0.01858425
40,0.01848733
41,0.01845418
42,0.01846804
43,0.01851616
44,0.01858918
45,0.01868038
46,0.01878485
47,0.01889939
48,0.01902238
49,0.02221571
50,0.02214399
51,0.02207048
52,0.02199998
53,0.02193673
54,0.02188461
55,0.02184648
56,0.0218249
57,0.02182149
58,0.02183979
59,0.02188065
60,0.02194402
61,0.01240563
62,0.01263845
63,0.01284426
64,0.01302908
65,0.0131971
66,0.01335107
67,0.01349284
68,0.01362337
69,0.01374315
70,0.01385223
71,0.01395062
72,0.01403853
73,0.01046224
74,0.01055238
75,0.01061076
76,0.01064303
77,0.01065367
78,0.01064671
79,0.01062546
80,0.01059254
81,0.0105503
82,0.01050059
83,0.01044469
84,0.01038373
85,-0.000641313
86,-0.0004991639
87,-0.0003725575
88,-0.0002599212
89,-0.0001596852
90,-7.068445E-05
91,8.344612E-06
92,7.841274E-05
93,0.0001402278
94,0.0001948487
95,0.0002428809
96,0.00028503
97,-0.002733033
98,-0.002660238
99,-0.002590692
100,-0.002524595
101,-0.002462149
102,-0.00240325
103,-0.002347898
104,-0.002295736
105,-0.002246714
106,-0.002200427
107,-0.00215667
108,-0.002115191
109,-0.0036701
110,-0.003610275
111,-0.003550306
112,-0.003491004
113,-0.003432826
114,-0.00337648
115,-0.003322472
116,-0.003271004
117,-0.003222479
118,-0.00317705
119,-0.003134967
120,-0.003096281
121,0.005204638
122,0.005128884
123,0.005067381
124,0.005016802
125,0.004974667
126,0.004939189
127,0.004908578
128,0.004881943
129,0.004858388
130,0.00483702
131,0.004817341
132,0.004799152
133,-0.0003110527
