EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 2:57:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.003126656,0.08912783,0.4521461,0.003017782,0.04913728,0.1574939,0.3051975,0.4584332,0.5821226,0.7356197,0.1773481,0.001143771,0.1530304,0.002434857,0.0749846,0.002774447,0.1225601,0.3000136,0.1950089,0.2965718,0,0
1986,0.003153275,0.08535718,0.451545,0.002894908,0.04982213,0.1571746,0.3135158,0.500097,0.6278098,0.7573106,0.1773481,0.001141934,0.1885934,0.002480904,0.07475632,0.002930727,0.1230955,0.3000136,0.1950089,0.2965718,0,0
1987,0.003045405,0.08149663,0.4628237,0.002961934,0.04944995,0.1581873,0.3017949,0.4904037,0.6588648,0.7740831,0.1773481,0.0009923679,0.2407887,0.002487607,0.07460677,0.002765952,0.1199914,0.3000136,0.1950089,0.2965718,0,0
1988,0.002949663,0.07848208,0.4809391,0.002962784,0.04913453,0.1575586,0.3085092,0.4753916,0.6433139,0.7976399,0.1773481,0.001462499,0.2740193,0.0025932,0.07306931,0.00284692,0.1269638,0.3000136,0.1950089,0.2965718,0,0
1989,0.002962906,0.07469812,0.4983743,0.003026813,0.04905974,0.1565285,0.3136205,0.4995008,0.6379554,0.8057362,0.1773481,0.001629469,0.1813346,0.002571954,0.07298212,0.003021033,0.1155363,0.3000136,0.1950089,0.2965718,0,0
1990,0.002723379,0.07048253,0.5184074,0.003013838,0.04965195,0.1564416,0.3118138,0.5178559,0.6858918,0.8211172,0.1773481,0.001521014,0.1810452,0.002400294,0.07535353,0.00287742,0.1177233,0.3000136,0.1950089,0.2965718,0,0
1991,0.002573154,0.06774423,0.5456384,0.002954459,0.05035405,0.1584273,0.3070631,0.5085199,0.7112814,0.8705404,0.1773481,0.001343079,0.1859552,0.002373428,0.07591784,0.002840557,0.121313,0.3000136,0.1950089,0.2965718,0,0
1992,0.002491375,0.06432825,0.582592,0.00289108,0.05050416,0.161287,0.3065569,0.4884657,0.683744,0.908329,0.1773481,0.001235987,0.2150785,0.002371547,0.07565303,0.002849564,0.1215105,0.3000136,0.1950089,0.2965718,0,0
1993,0.002438582,0.0599692,0.6218751,0.002869383,0.04992477,0.160794,0.3043953,0.4707758,0.6392029,0.8864918,0.1773481,0.001244707,0.2253855,0.002283785,0.07693445,0.002839717,0.1211926,0.3000136,0.1950089,0.2965718,0,0
1994,0.002409124,0.05534396,0.6576812,0.002878095,0.04928469,0.1582503,0.3005951,0.4545452,0.5961172,0.8188159,0.1773481,0.001179609,0.2333044,0.002211338,0.07889185,0.002823156,0.1217439,0.3000136,0.1950089,0.2965718,0,0
1995,0.002421314,0.05060834,0.6798093,0.002921422,0.04898369,0.155624,0.2963569,0.4478152,0.5695094,0.750027,0.1773481,0.001133692,0.2520778,0.002173405,0.0810108,0.002870777,0.1208992,0.3000136,0.1950089,0.2965718,0,0
1996,0.002489466,0.04551666,0.6581705,0.002885847,0.0493781,0.1548857,0.2939376,0.4486988,0.5700429,0.711505,0.1773481,0.001076131,0.2647921,0.002178358,0.08300788,0.002899459,0.1185685,0.3000136,0.1950089,0.2965718,0,0
1997,0.002520416,0.04130837,0.6126997,0.002875121,0.04971177,0.1566617,0.2919107,0.4418114,0.5687449,0.7012472,0.1773481,0.001096631,0.2756115,0.002213186,0.08445453,0.002894257,0.1184414,0.3000136,0.1950089,0.2965718,0,0
1998,0.002601324,0.03822692,0.5522678,0.002847926,0.04992906,0.1591683,0.2996781,0.4418899,0.5595675,0.6989691,0.1773481,0.001183972,0.26321,0.00228041,0.08451462,0.002919709,0.117866,0.3000136,0.1950089,0.2965718,0,0
1999,0.002732798,0.03598613,0.4875953,0.002823599,0.04995047,0.1604064,0.3064626,0.4578491,0.5635945,0.6954424,0.1773481,0.001150649,0.2481896,0.002353656,0.08347818,0.002944506,0.1166387,0.3000136,0.1950089,0.2965718,0,0
