EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 2:57:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478378
1986,1.531458
1987,1.562023
1988,1.666895
1989,1.637561
1990,1.633586
1991,1.60175
1992,1.54585
1993,1.617627
1994,1.617951
1995,1.595727
1996,1.538824
1997,1.488264
1998,1.462267
1999,1.426837
2000,1.412318
2001,1.39834
2002,1.406121
2003,1.420459
2004,1.431763
2005,1.439815
2006,1.449232
2007,1.468233
2008,1.494203
2009,1.519481
2010,1.547816
2011,1.571701
2012,1.568526
2013,1.567611
2014,1.563649
2015,1.588536
2016,1.599903
2017,1.623231
