EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of menhaden 0"

timestep\group,zooplankton,phytoplankton,Detritus,
1,0.4204318,0.3012957,0.2782724
2,0.4202482,0.3011577,0.278594
3,0.4200809,0.301018,0.278901
4,0.419895,0.3008592,0.2792457
5,0.4196764,0.3006734,0.2796502
6,0.4194144,0.3004544,0.2801311
7,0.4191024,0.3001983,0.2806992
8,0.4187375,0.2999036,0.2813588
9,0.4183205,0.299571,0.2821085
10,0.4178548,0.2992033,0.2829419
11,0.417346,0.2988044,0.2838495
12,0.4168008,0.2983792,0.2848199
13,0.4162259,0.2979327,0.2858414
14,0.4158315,0.29763,0.2865384
15,0.4155289,0.2974037,0.2870673
16,0.4153142,0.2972484,0.2874373
17,0.4151865,0.2971614,0.287652
18,0.4151464,0.2971416,0.2877118
19,0.4151943,0.2971886,0.287617
20,0.4153292,0.2973011,0.2873696
21,0.4155485,0.2974772,0.2869742
22,0.4158479,0.2977137,0.2864383
23,0.4162218,0.2980064,0.2857717
24,0.4166636,0.2983503,0.2849861
25,0.4171656,0.2987403,0.2840941
26,0.4175893,0.2990722,0.2833384
27,0.41794,0.2993502,0.2827098
28,0.4182228,0.2995783,0.2821987
29,0.4184438,0.2997613,0.2817948
30,0.4186096,0.299904,0.2814863
31,0.418727,0.3000114,0.2812616
32,0.4188027,0.3000885,0.2811087
33,0.418844,0.3001404,0.2810156
34,0.4188573,0.3001719,0.2809707
35,0.4188494,0.3001879,0.2809626
36,0.4188264,0.3001928,0.2809807
37,0.4187942,0.3001911,0.2810146
38,0.4187858,0.3002033,0.2810108
39,0.4188034,0.3002322,0.2809643
40,0.4188421,0.3002757,0.2808821
41,0.4188954,0.3003297,0.2807748
42,0.418956,0.3003896,0.2806545
43,0.4190166,0.3004503,0.2805331
44,0.4190706,0.3005069,0.2804224
45,0.4191116,0.3005548,0.2803334
46,0.4191343,0.3005899,0.2802758
47,0.4191336,0.3006082,0.2802581
48,0.4191053,0.3006066,0.280288
49,0.4190469,0.300583,0.2803701
50,0.4189868,0.3005576,0.2804555
51,0.4189169,0.3005244,0.2805586
52,0.4188285,0.3004774,0.280694
53,0.4187152,0.3004116,0.2808732
54,0.4185719,0.3003229,0.281105
55,0.4183956,0.300209,0.2813953
56,0.4181851,0.3000688,0.2817461
57,0.4179411,0.2999026,0.2821563
58,0.4176661,0.299712,0.2826219
59,0.4173638,0.2994997,0.2831365
60,0.4170386,0.2992689,0.2836924
61,0.416695,0.2990227,0.2842822
62,0.4163778,0.2987988,0.2848234
63,0.4160835,0.2985936,0.2853228
64,0.4158114,0.2984051,0.2857834
65,0.4155606,0.2982322,0.2862072
66,0.4153298,0.2980733,0.2865967
67,0.4151179,0.2979273,0.2869546
68,0.4149235,0.2977929,0.2872836
69,0.4147449,0.297669,0.287586
70,0.4145811,0.2975545,0.2878642
71,0.4144307,0.2974488,0.2881204
72,0.4142928,0.2973512,0.2883559
73,0.4141668,0.2972613,0.2885718
74,0.4140425,0.297174,0.2887835
75,0.4139234,0.2970913,0.2889853
76,0.4138139,0.2970161,0.2891699
77,0.4137194,0.2969516,0.2893288
78,0.4136446,0.2969015,0.2894538
79,0.4135936,0.2968687,0.2895376
80,0.4135698,0.2968555,0.2895746
81,0.413575,0.2968636,0.2895613
82,0.4136105,0.2968938,0.2894956
83,0.4136761,0.2969464,0.2893773
84,0.4137716,0.2970209,0.2892075
85,0.4138953,0.2971164,0.2889882
86,0.4140103,0.2972099,0.2887796
87,0.4141177,0.2973012,0.288581
88,0.414224,0.2973939,0.2883821
89,0.4143357,0.2974916,0.2881726
90,0.4144581,0.2975978,0.287944
91,0.4145952,0.2977151,0.2876896
92,0.4147491,0.297845,0.2874058
93,0.4149208,0.2979878,0.2870913
94,0.4151093,0.298143,0.2867476
95,0.4153127,0.2983092,0.2863779
96,0.4155284,0.2984843,0.2859873
97,0.4157527,0.2986659,0.2855813
98,0.4159487,0.2988294,0.2852218
99,0.4161203,0.2989767,0.2849029
100,0.416274,0.2991118,0.2846141
101,0.4164171,0.2992393,0.2843435
102,0.4165567,0.2993639,0.2840793
103,0.4166984,0.2994898,0.2838117
104,0.4168466,0.29962,0.2835333
105,0.4170044,0.2997566,0.2832389
106,0.4171726,0.2999004,0.2829269
107,0.4173514,0.3000515,0.282597
108,0.4175397,0.3002092,0.282251
109,0.4177357,0.3003721,0.2818921
110,0.4178974,0.3005112,0.2815914
111,0.418029,0.3006289,0.281342
112,0.4181359,0.3007285,0.2811355
113,0.4182234,0.3008136,0.2809629
114,0.4182967,0.3008877,0.2808156
115,0.4183602,0.3009537,0.280686
116,0.4184174,0.3010143,0.2805683
117,0.4184708,0.3010712,0.2804579
118,0.4185224,0.3011258,0.2803518
119,0.418573,0.3011787,0.2802483
120,0.4186226,0.3012301,0.2801472
121,0.4186707,0.3012795,0.2800498
122,0.4187089,0.3013117,0.2799793
123,0.4187331,0.3013267,0.2799402
124,0.4187391,0.3013235,0.2799374
125,0.4187232,0.3013012,0.2799756
126,0.4186827,0.3012589,0.2800583
127,0.4186163,0.3011964,0.2801871
128,0.418524,0.3011142,0.2803617
129,0.4184068,0.301013,0.2805802
130,0.4182667,0.3008944,0.2808388
131,0.4181066,0.3007605,0.2811329
