EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.392231
1986,1.387263
1987,1.390919
1988,1.39567
1989,1.403433
1990,1.412746
1991,1.420998
1992,1.430943
1993,1.442473
1994,1.453327
1995,1.457301
1996,1.457251
1997,1.454883
1998,1.449362
1999,1.446113
2000,1.445415
2001,1.441685
2002,1.437894
2003,1.434213
2004,1.428704
2005,1.423235
2006,1.417192
2007,1.411332
2008,1.408872
2009,1.405494
2010,1.404334
2011,1.407198
2012,1.411176
2013,1.416196
2014,1.419995
2015,1.422094
2016,1.424521
2017,1.427119
