EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.59908E-06,0,0,0,0,0,0,0,0,0,0.005140006,0,0,0,0,0,0,0,0,0,0,0
2,1.613668E-06,0,0,0,0,0,0,0,0,0,0.005140061,0,0,0,0,0,0,0,0,0,0,0
3,1.628174E-06,0,0,0,0,0,0,0,0,0,0.00514012,0,0,0,0,0,0,0,0,0,0,0
4,1.642773E-06,0,0,0,0,0,0,0,0,0,0.005140179,0,0,0,0,0,0,0,0,0,0,0
5,1.657545E-06,0,0,0,0,0,0,0,0,0,0.005140238,0,0,0,0,0,0,0,0,0,0,0
6,1.672512E-06,0,0,0,0,0,0,0,0,0,0.005140296,0,0,0,0,0,0,0,0,0,0,0
7,1.687656E-06,0,0,0,0,0,0,0,0,0,0.005140353,0,0,0,0,0,0,0,0,0,0,0
8,1.702935E-06,0,0,0,0,0,0,0,0,0,0.005140408,0,0,0,0,0,0,0,0,0,0,0
9,1.718295E-06,0,0,0,0,0,0,0,0,0,0.005140462,0,0,0,0,0,0,0,0,0,0,0
10,1.733677E-06,0,0,0,0,0,0,0,0,0,0.005140516,0,0,0,0,0,0,0,0,0,0,0
11,1.749017E-06,0,0,0,0,0,0,0,0,0,0.005140568,0,0,0,0,0,0,0,0,0,0,0
12,1.764256E-06,0,0,0,0,0,0,0,0,0,0.005140619,0,0,0,0,0,0,0,0,0,0,0
13,1.779434E-06,0,0,0,0,0,0,0,0,0,0.003322296,0,0,0,0,0,0,0,0,0,0,0
14,1.794581E-06,0,0,0,0,0,0,0,0,0,0.003322351,0,0,0,0,0,0,0,0,0,0,0
15,1.809622E-06,0,0,0,0,0,0,0,0,0,0.003322408,0,0,0,0,0,0,0,0,0,0,0
16,1.824496E-06,0,0,0,0,0,0,0,0,0,0.003322466,0,0,0,0,0,0,0,0,0,0,0
17,1.839154E-06,0,0,0,0,0,0,0,0,0,0.003322527,0,0,0,0,0,0,0,0,0,0,0
18,1.853563E-06,0,0,0,0,0,0,0,0,0,0.00332259,0,0,0,0,0,0,0,0,0,0,0
19,1.867704E-06,0,0,0,0,0,0,0,0,0,0.003322656,0,0,0,0,0,0,0,0,0,0,0
20,1.881572E-06,0,0,0,0,0,0,0,0,0,0.003322724,0,0,0,0,0,0,0,0,0,0,0
21,1.895169E-06,0,0,0,0,0,0,0,0,0,0.003322795,0,0,0,0,0,0,0,0,0,0,0
22,1.908511E-06,0,0,0,0,0,0,0,0,0,0.003322867,0,0,0,0,0,0,0,0,0,0,0
23,1.921615E-06,0,0,0,0,0,0,0,0,0,0.003322941,0,0,0,0,0,0,0,0,0,0,0
24,1.934507E-06,0,0,0,0,0,0,0,0,0,0.003323016,0,0,0,0,0,0,0,0,0,0,0
25,1.947625E-06,0,0,0,0,0,0,0,0,0,0.003433084,0,0,0,0,0,0,0,0,0,0,0
26,1.960746E-06,0,0,0,0,0,0,0,0,0,0.00343317,0,0,0,0,0,0,0,0,0,0,0
27,1.974107E-06,0,0,0,0,0,0,0,0,0,0.003433257,0,0,0,0,0,0,0,0,0,0,0
28,1.987853E-06,0,0,0,0,0,0,0,0,0,0.003433343,0,0,0,0,0,0,0,0,0,0,0
29,2.002113E-06,0,0,0,0,0,0,0,0,0,0.003433429,0,0,0,0,0,0,0,0,0,0,0
30,2.017013E-06,0,0,0,0,0,0,0,0,0,0.003433515,0,0,0,0,0,0,0,0,0,0,0
31,2.032688E-06,0,0,0,0,0,0,0,0,0,0.003433601,0,0,0,0,0,0,0,0,0,0,0
32,2.04928E-06,0,0,0,0,0,0,0,0,0,0.003433686,0,0,0,0,0,0,0,0,0,0,0
33,2.066942E-06,0,0,0,0,0,0,0,0,0,0.003433771,0,0,0,0,0,0,0,0,0,0,0
34,2.085839E-06,0,0,0,0,0,0,0,0,0,0.003433857,0,0,0,0,0,0,0,0,0,0,0
35,2.106145E-06,0,0,0,0,0,0,0,0,0,0.003433944,0,0,0,0,0,0,0,0,0,0,0
36,2.128042E-06,0,0,0,0,0,0,0,0,0,0.003434031,0,0,0,0,0,0,0,0,0,0,0
37,2.151124E-06,0,0,0,0,0,0,0,0,0,0.004114099,0,0,0,0,0,0,0,0,0,0,0
38,2.175424E-06,0,0,0,0,0,0,0,0,0,0.004114212,0,0,0,0,0,0,0,0,0,0,0
39,2.200999E-06,0,0,0,0,0,0,0,0,0,0.004114329,0,0,0,0,0,0,0,0,0,0,0
