EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.680799E-06,0,0,0,0,0,0,0,0,0,0.005140319,0,0,0,0,0,0,0,0,0,0,0
1986,1.859161E-06,0,0,0,0,0,0,0,0,0,0.003322636,0,0,0,0,0,0,0,0,0,0,0
1987,2.029866E-06,0,0,0,0,0,0,0,0,0,0.003433557,0,0,0,0,0,0,0,0,0,0,0
1988,2.308337E-06,0,0,0,0,0,0,0,0,0,0.004114789,0,0,0,0,0,0,0,0,0,0,0
1989,2.693376E-06,0,0,0,0,0,0,0,0,0,0.005336813,0,0,0,0,0,0,0,0,0,0,0
1990,3.073047E-06,0,0,0,0,0,0,0,0,0,0.01658049,0,0,0,0,0,0,0,0,0,0,0
1991,3.767882E-06,0,0,0,0,0,0,0,0,0,0.01380903,0,0,0,0,0,0,0,0,0,0,0
1992,4.761794E-06,0,0,0,0,0,0,0,0,0,0.01800511,0,0,0,0,0,0,0,0,0,0,0
1993,5.993777E-06,0,0,0,0,0,0,0,0,0,0.02219699,0,0,0,0,0,0,0,0,0,0,0
1994,7.407956E-06,0,0,0,0,0,0,0,0,0,0.02081962,0,0,0,0,0,0,0,0,0,0,0
1995,8.901231E-06,0,0,0,0,0,0,0,0,0,0.02360671,0,0,0,0,0,0,0,0,0,0,0
1996,1.020598E-05,0,0,0,0,0,0,0,0,0,0.02777275,0,0,0,0,0,0,0,0,0,0,0
1997,1.105456E-05,0,0,0,0,0,0,0,0,0,0.01912626,0,0,0,0,0,0,0,0,0,0,0
1998,1.156302E-05,0,0,0,0,0,0,0,0,0,0.02230319,0,0,0,0,0,0,0,0,0,0,0
1999,1.150103E-05,0,0,0,0,0,0,0,0,0,0.01761992,0,0,0,0,0,0,0,0,0,0,0
2000,1.077333E-05,0,0,0,0,0,0,0,0,0,0.01242649,0,0,0,0,0,0,0,0,0,0,0
2001,9.939352E-06,0,0,0,0,0,0,0,0,0,0.006840365,0,0,0,0,0,0,0,0,0,0,0
2002,9.529101E-06,0,0,0,0,0,0,0,0,0,0.006475218,0,0,0,0,0,0,0,0,0,0,0
2003,9.088604E-06,0,0,0,0,0,0,0,0,0,0.00316797,0,0,0,0,0,0,0,0,0,0,0
2004,8.707718E-06,0,0,0,0,0,0,0,0,0,0.003786488,0,0,0,0,0,0,0,0,0,0,0
2005,8.294061E-06,0,0,0,0,0,0,0,0,0,0.003794662,0,0,0,0,0,0,0,0,0,0,0
2006,7.860704E-06,0,0,0,0,0,0,0,0,0,0.004792671,0,0,0,0,0,0,0,0,0,0,0
2007,7.350891E-06,0,0,0,0,0,0,0,0,0,0.005999533,0,0,0,0,0,0,0,0,0,0,0
2008,6.714007E-06,0,0,0,0,0,0,0,0,0,0.006028527,0,0,0,0,0,0,0,0,0,0,0
2009,6.028656E-06,0,0,0,0,0,0,0,0,0,0.005607951,0,0,0,0,0,0,0,0,0,0,0
2010,5.472572E-06,0,0,0,0,0,0,0,0,0,0.005588092,0,0,0,0,0,0,0,0,0,0,0
2011,5.007022E-06,0,0,0,0,0,0,0,0,0,0.009769486,0,0,0,0,0,0,0,0,0,0,0
2012,4.980895E-06,0,0,0,0,0,0,0,0,0,0.01088809,0,0,0,0,0,0,0,0,0,0,0
2013,5.208004E-06,0,0,0,0,0,0,0,0,0,0.007409912,0,0,0,0,0,0,0,0,0,0,0
2014,5.497527E-06,0,0,0,0,0,0,0,0,0,0.01079303,0,0,0,0,0,0,0,0,0,0,0
2015,5.741884E-06,0,0,0,0,0,0,0,0,0,0.008731027,0,0,0,0,0,0,0,0,0,0,0
2016,5.91489E-06,0,0,0,0,0,0,0,0,0,0.01219351,0,0,0,0,0,0,0,0,0,0,0
2017,5.924417E-06,0,0,0,0,0,0,0,0,0,0.01109883,0,0,0,0,0,0,0,0,0,0,0
