EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

year,value
1985,0.008026968
1986,-0.005796152
1987,-0.002422654
1988,0.002674864
1989,0.004616222
1990,0.0005172094
1991,-0.0008746751
1992,-0.005832497
1993,-0.006993283
1994,-0.007479019
1995,-0.001705639
1996,-0.004882084
1997,-0.003071924
1998,-0.001445594
1999,-0.005082507
2000,-0.008141915
2001,-0.005777111
2002,-0.00746152
2003,-0.007046937
2004,-0.006727221
2005,-0.006484915
2006,-0.006592581
2007,-0.007545325
2008,-0.00896183
2009,-0.006467781
2010,-0.00842824
2011,-0.008954744
2012,-0.009672772
2013,-0.01006064
2014,-0.008875069
2015,-0.0077377
2016,-0.007884352
2017,-0.008388192
