EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,3.01404
1986,3.228254
1987,3.119763
1988,3.07091
1989,3.014969
1990,3.077534
1991,3.115696
1992,3.208642
1993,3.251081
1994,3.275498
1995,3.22887
1996,3.26979
1997,3.24739
1998,3.218767
1999,3.282793
2000,3.332239
2001,3.291896
2002,3.268739
2003,3.288985
2004,3.268131
2005,3.24489
2006,3.258179
2007,3.27884
2008,3.304858
2009,3.280896
2010,3.201566
2011,3.238126
2012,3.279747
2013,3.302155
2014,3.248041
2015,3.230728
2016,3.267098
2017,3.347223
