EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ValueFleetGroup

timestep,fleet,group,value
1,1,1,1.332567E-07
1,3,11,0.0004283338
2,1,1,1.344723E-07
2,3,11,0.0004283384
3,1,1,1.356812E-07
3,3,11,0.0004283433
4,1,1,1.368977E-07
4,3,11,0.0004283482
5,1,1,1.381288E-07
5,3,11,0.0004283532
6,1,1,1.39376E-07
6,3,11,0.000428358
7,1,1,1.40638E-07
7,3,11,0.0004283627
8,1,1,1.419112E-07
8,3,11,0.0004283674
9,1,1,1.431913E-07
9,3,11,0.0004283719
10,1,1,1.44473E-07
10,3,11,0.0004283763
11,1,1,1.457514E-07
11,3,11,0.0004283807
12,1,1,1.470214E-07
12,3,11,0.000428385
13,1,1,1.482862E-07
13,3,11,0.000276858
14,1,1,1.495484E-07
14,3,11,0.0002768626
15,1,1,1.508019E-07
15,3,11,0.0002768673
16,1,1,1.520413E-07
16,3,11,0.0002768722
17,1,1,1.532628E-07
17,3,11,0.0002768772
18,1,1,1.544636E-07
18,3,11,0.0002768825
19,1,1,1.55642E-07
19,3,11,0.0002768881
20,1,1,1.567976E-07
20,3,11,0.0002768937
21,1,1,1.579308E-07
21,3,11,0.0002768996
22,1,1,1.590425E-07
22,3,11,0.0002769056
23,1,1,1.601345E-07
23,3,11,0.0002769118
24,1,1,1.612089E-07
24,3,11,0.000276918
25,1,1,1.623021E-07
25,3,11,0.0002860903
26,1,1,1.633955E-07
26,3,11,0.0002860975
27,1,1,1.645089E-07
27,3,11,0.0002861047
28,1,1,1.656544E-07
28,3,11,0.0002861119
29,1,1,1.668427E-07
29,3,11,0.0002861191
30,1,1,1.680845E-07
30,3,11,0.0002861262
31,1,1,1.693907E-07
31,3,11,0.0002861334
32,1,1,1.707733E-07
32,3,11,0.0002861405
33,1,1,1.722452E-07
33,3,11,0.0002861476
34,1,1,1.738199E-07
34,3,11,0.0002861548
35,1,1,1.755121E-07
35,3,11,0.000286162
36,1,1,1.773368E-07
36,3,11,0.0002861693
37,1,1,1.792603E-07
37,3,11,0.0003428416
38,1,1,1.812854E-07
38,3,11,0.000342851
39,1,1,1.834166E-07
39,3,11,0.0003428608
40,1,1,1.856572E-07
40,3,11,0.0003428709
41,1,1,1.88009E-07
41,3,11,0.0003428814
42,1,1,1.904718E-07
42,3,11,0.0003428922
43,1,1,1.930434E-07
43,3,11,0.0003429033
44,1,1,1.957196E-07
44,3,11,0.0003429146
45,1,1,1.98494E-07
45,3,11,0.0003429261
46,1,1,2.013585E-07
46,3,11,0.0003429377
47,1,1,2.043035E-07
47,3,11,0.0003429492
48,1,1,2.073177E-07
48,3,11,0.0003429605
49,1,1,2.102798E-07
49,3,11,0.0004446205
50,1,1,2.131708E-07
50,3,11,0.0004446411
51,1,1,2.159768E-07
51,3,11,0.0004446619
52,1,1,2.18687E-07
52,3,11,0.0004446827
53,1,1,2.212953E-07
53,3,11,0.0004447035
54,1,1,2.237995E-07
54,3,11,0.0004447243
55,1,1,2.262014E-07
55,3,11,0.0004447451
56,1,1,2.285062E-07
56,3,11,0.0004447659
57,1,1,2.307216E-07
57,3,11,0.0004447865
58,1,1,2.328584E-07
58,3,11,0.0004448069
59,1,1,2.349295E-07
59,3,11,0.0004448272
60,1,1,2.369493E-07
60,3,11,0.0004448472
61,1,1,2.391193E-07
61,3,11,0.001381013
62,1,1,2.414611E-07
62,3,11,0.001381141
63,1,1,2.439888E-07
63,3,11,0.001381269
64,1,1,2.467187E-07
64,3,11,0.001381397
65,1,1,2.496679E-07
65,3,11,0.001381524
66,1,1,2.528533E-07
66,3,11,0.00138165
67,1,1,2.562911E-07
67,3,11,0.001381775
68,1,1,2.599977E-07
68,3,11,0.0013819
69,1,1,2.639883E-07
69,3,11,0.001382023
70,1,1,2.682773E-07
70,3,11,0.001382145
71,1,1,2.728784E-07
71,3,11,0.001382265
72,1,1,2.778047E-07
72,3,11,0.001382385
73,1,1,2.828397E-07
73,3,11,0.001150258
74,1,1,2.879974E-07
74,3,11,0.001150354
75,1,1,2.932909E-07
75,3,11,0.001150448
76,1,1,2.987286E-07
76,3,11,0.001150539
77,1,1,3.043176E-07
77,3,11,0.00115063
78,1,1,3.100643E-07
78,3,11,0.001150719
79,1,1,3.159748E-07
79,3,11,0.001150806
80,1,1,3.220549E-07
80,3,11,0.001150891
81,1,1,3.283103E-07
81,3,11,0.001150975
82,1,1,3.347467E-07
82,3,11,0.001151056
83,1,1,3.413701E-07
83,3,11,0.001151136
84,1,1,3.481868E-07
84,3,11,0.001151214
85,1,1,3.551693E-07
85,3,11,0.001499847
86,1,1,3.623051E-07
86,3,11,0.001499961
