EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.008495376,0.03629076,0.01864927,0.1691762,0.601671,0.4982735,0.220504,0.08467513,0.03373132,0.03080131,0.2715003,0.00393417,0.2158689,0.001222894,0.01270055,0.008276123,0.15139,0.2713083,14.54589,13.559,8.595783,12.97375
2,0.008572875,0.03641705,0.0188074,0.1684749,0.6002723,0.491499,0.2129934,0.08298795,0.03312772,0.03056168,0.2715035,0.003595084,0.2121009,0.001223908,0.01270091,0.008229989,0.153051,0.2714358,14.54576,13.55948,8.595783,12.97358
3,0.00864994,0.03653829,0.0189594,0.1677953,0.5989449,0.4859655,0.2066429,0.08120671,0.03258433,0.03031774,0.2715099,0.003300807,0.2084266,0.001224874,0.01270158,0.008186257,0.1546835,0.2716733,14.54556,13.56029,8.595771,12.97343
4,0.008727499,0.03665559,0.01910622,0.1670823,0.59767,0.4814692,0.2012277,0.07935915,0.03209433,0.0300712,0.2715193,0.003046192,0.204852,0.001225855,0.01270293,0.008146637,0.1562837,0.2720065,14.54529,13.56128,8.595724,12.97331
5,0.008805981,0.03676982,0.01924859,0.1662766,0.5964336,0.4778485,0.1965685,0.07746421,0.0316522,0.02982332,0.2715319,0.002827503,0.2013806,0.001226866,0.01270518,0.008113733,0.1578475,0.2724217,14.54496,13.56237,8.595646,12.97321
6,0.008885494,0.03688163,0.01938705,0.1653206,0.5952266,0.4749742,0.1925225,0.07553455,0.03125346,0.02957503,0.2715475,0.002642144,0.1980138,0.00122789,0.01270843,0.008090845,0.1593713,0.2729054,14.54457,13.56349,8.595543,12.97311
7,0.008965946,0.03699147,0.01952199,0.1641625,0.5940444,0.4727418,0.188975,0.07357844,0.03089438,0.02932699,0.2715661,0.002488345,0.1947515,0.00122889,0.01271273,0.008081693,0.1608515,0.2734438,14.54413,13.56463,8.595425,12.97302
8,0.009047119,0.03709962,0.01965367,0.1627605,0.5928869,0.4710662,0.1858334,0.07160116,0.03057178,0.02907964,0.2715877,0.002364823,0.1915924,0.001229819,0.012718,0.00809016,0.1622847,0.2740233,14.54364,13.56577,8.595297,12.97293
9,0.009128724,0.03720622,0.01978225,0.1610847,0.5917572,0.4698773,0.1830228,0.06960606,0.03028293,0.02883328,0.2716121,0.002270505,0.1885347,0.001230631,0.01272414,0.008120076,0.1636681,0.274631,14.54311,13.56691,8.595165,12.97285
10,0.00921044,0.0373113,0.01990781,0.1591179,0.5906618,0.4691161,0.1804821,0.06759524,0.03002543,0.02858808,0.2716394,0.002204301,0.1855755,0.00123128,0.012731,0.008175042,0.164999,0.2752547,14.54254,13.56805,8.595034,12.97277
11,0.009291939,0.03741483,0.02003037,0.1568544,0.58961,0.4687325,0.1781615,0.06557012,0.02979708,0.02834414,0.2716694,0.002164951,0.1827122,0.001231734,0.01273842,0.008258292,0.1662749,0.2758841,14.54194,13.56919,8.594903,12.9727
12,0.0093729,0.03751674,0.02014991,0.1542991,0.5886134,0.4686831,0.17602,0.06353181,0.02959591,0.02810149,0.2717021,0.002150947,0.1799417,0.00123197,0.01274623,0.008372601,0.1674939,0.2765104,14.54131,13.57033,8.594773,12.97264
13,0.009453536,0.0375906,0.02032198,0.1527351,0.5874804,0.4764584,0.179265,0.06338208,0.02998777,0.02812353,0.27189,0.002141369,0.1706008,0.001231581,0.01264254,0.008756544,0.1695959,0.2771273,14.54067,13.57148,8.594646,12.97265
14,0.009534004,0.03766958,0.02049611,0.1515429,0.5858706,0.4828652,0.1823416,0.06335437,0.03028703,0.02815645,0.2720825,0.002135263,0.1620708,0.001231852,0.0125524,0.009153995,0.1717619,0.2777355,14.53996,13.57204,8.594522,12.97265
15,0.009613913,0.03775372,0.02067245,0.1506568,0.5839069,0.4881217,0.1852827,0.06343399,0.03050283,0.02820072,0.2722799,0.002131927,0.154274,0.00123262,0.01247414,0.009563671,0.1740066,0.2783343,14.5392,13.57222,8.594438,12.97262
16,0.009692932,0.03784309,0.02085085,0.1500414,0.5816821,0.49241,0.1881192,0.06360943,0.0306424,0.02825518,0.2724821,0.002130318,0.1471448,0.001233728,0.01240636,0.009982257,0.1763448,0.2789234,14.53838,13.57214,8.5944,12.97258
17,0.009770806,0.03793775,0.02103121,0.1496896,0.5792607,0.4958816,0.1908797,0.0638715,0.03071144,0.02831906,0.2726895,0.002129206,0.1406241,0.001235024,0.01234789,0.01040424,0.178792,0.2795035,14.53749,13.57191,8.594408,12.97254
18,0.009847357,0.03803783,0.02121349,0.1496143,0.5766864,0.4986623,0.1935901,0.06421272,0.03071448,0.02839193,0.2729023,0.002127269,0.1346584,0.001236347,0.01229777,0.01082196,0.1813639,0.280076,14.53654,13.57156,8.594452,12.97251
19,0.009922485,0.0381435,0.02139773,0.1498402,0.5739873,0.5008563,0.1962741,0.06462689,0.03065524,0.02847358,0.2731206,0.002123193,0.1291996,0.00123753,0.01225524,0.01122584,0.184076,0.2806427,14.53552,13.57111,8.594524,12.97248
20,0.009996157,0.03825503,0.02158403,0.1503977,0.5711781,0.5025502,0.1989529,0.06510862,0.03053676,0.02856398,0.2733448,0.002115726,0.1242043,0.001238401,0.01221969,0.01160469,0.1869436,0.2812058,14.53445,13.57059,8.59462,12.97247
21,0.0100684,0.03837273,0.02177256,0.1513179,0.5682631,0.5038169,0.2016453,0.06565318,0.03036162,0.02866322,0.2735749,0.002103704,0.1196332,0.001238786,0.01219065,0.01194611,0.1899818,0.2817671,14.53331,13.56999,8.594732,12.97245
22,0.01013927,0.03849693,0.02196356,0.1526289,0.5652374,0.5047175,0.2043679,0.0662562,0.0301321,0.0287715,0.2738112,0.002086032,0.115451,0.001238515,0.01216778,0.01223689,0.1932051,0.2823283,14.53211,13.56931,8.594858,12.97245
23,0.01020889,0.03862806,0.0221573,0.1543535,0.5620881,0.5053043,0.2071354,0.06691359,0.02985023,0.02888907,0.2740538,0.002061654,0.1116257,0.001237428,0.01215082,0.01246339,0.1966278,0.2828905,14.53085,13.56855,8.594996,12.97245
24,0.01027738,0.03876653,0.02235413,0.156506,0.5587969,0.5056229,0.2099604,0.06762144,0.02951789,0.02901622,0.2743028,0.002029578,0.1081284,0.001235376,0.01213958,0.01261187,0.2002634,0.2834542,14.52952,13.56771,8.595146,12.97244
