EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 9:59:36 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,3.365803,3.588557,3.842856,2.578288,2.745457,2.745457,2.911064,2.911064,2.911064,2.923295,3.448086,3.999512,3.951118,3.6727,3.732256,3.368635,3.368477,3.063359,2.180356,2.380186,1,1
1986,3.369829,3.601756,3.874071,2.573768,2.74573,2.74573,2.911338,2.911338,2.911338,2.942667,3.470187,4.004369,4.001613,3.680937,3.739074,3.369735,3.369566,3.063566,2.180284,2.380345,1,1
1987,3.37592,3.626507,3.911869,2.577456,2.745379,2.745379,2.910984,2.910984,2.910984,2.946124,3.505267,4.007201,4.051388,3.690388,3.745336,3.370712,3.369825,3.063214,2.18004,2.380132,1,1
1988,3.382335,3.658888,3.952608,2.578145,2.745032,2.745032,2.910634,2.910634,2.910634,2.963649,3.544915,4.009595,4.08826,3.695435,3.752414,3.371641,3.370833,3.062848,2.179716,2.379917,1,1
1989,3.379825,3.702554,4.001664,2.577148,2.744739,2.744739,2.910336,2.910336,2.910336,2.974758,3.593941,4.008914,4.10203,3.702052,3.749992,3.371892,3.370932,3.062521,2.179283,2.37973,1,1
1990,3.363164,3.767164,4.067834,2.572998,2.744586,2.744586,2.91018,2.91018,2.91018,2.98885,3.653007,4.002675,4.115504,3.685275,3.733086,3.371144,3.369611,3.062321,2.17878,2.379623,1,1
1991,3.334537,3.837016,4.128423,2.570807,2.744518,2.744518,2.910109,2.910109,2.910109,3.015414,3.711036,3.988597,4.129755,3.64495,3.700449,3.369242,3.367686,3.062204,2.178245,2.379565,1,1
1992,3.303823,3.898032,4.16699,2.57193,2.744362,2.744362,2.909949,2.909949,2.909949,3.034261,3.756992,3.965176,4.146116,3.602484,3.655105,3.366806,3.365407,3.062014,2.177685,2.379458,1,1
1993,3.27691,3.948794,4.188009,2.574648,2.744017,2.744017,2.9096,2.9096,2.9096,3.025679,3.792923,3.931551,4.159419,3.550575,3.60223,3.364212,3.362923,3.061664,2.177112,2.379242,1,1
1994,3.256552,3.989127,4.199423,2.576805,2.743653,2.743653,2.909231,2.909231,2.909231,2.993315,3.821022,3.893817,4.165138,3.49568,3.548656,3.361833,3.360688,3.06129,2.176536,2.379013,1,1
1995,3.242135,4.006798,4.199713,2.577104,2.74357,2.74357,2.909147,2.909147,2.909147,2.956948,3.827634,3.861927,4.161074,3.449218,3.49908,3.359831,3.359082,3.061166,2.176075,2.378952,1,1
1996,3.232276,4.013834,4.195646,2.575348,2.743834,2.743834,2.909411,2.909411,2.909411,2.93485,3.823848,3.843956,4.150381,3.414363,3.456423,3.358538,3.357921,3.061374,2.175862,2.379104,1,1
1997,3.225819,4.017039,4.189711,2.575129,2.744103,2.744103,2.909681,2.909681,2.909681,2.930279,3.8177,3.831669,4.147919,3.391062,3.421676,3.357655,3.357067,3.061599,2.175755,2.379261,1,1
1998,3.221599,4.014647,4.183166,2.575176,2.744463,2.744463,2.910044,2.910043,2.910044,2.93341,3.808084,3.820557,4.144098,3.37581,3.395799,3.357093,3.356642,3.061919,2.175783,2.379475,1,1
1999,3.219968,4.007733,4.172552,2.575449,2.744727,2.744727,2.91031,2.91031,2.91031,2.935314,3.795944,3.807131,4.12135,3.366008,3.377355,3.356658,3.356276,3.062174,2.175908,2.379637,1,1
2000,3.219838,4.000659,4.159781,2.575843,2.744805,2.744805,2.910389,2.910389,2.910389,2.93892,3.784653,3.775297,4.100643,3.359513,3.364058,3.356309,3.355854,3.062291,2.176154,2.37969,1,1
2001,3.219116,3.987792,4.145391,2.575341,2.744939,2.744939,2.910525,2.910525,2.910525,2.953041,3.76858,3.745318,4.087977,3.35489,3.356278,3.355989,3.35565,3.062467,2.176476,2.379775,1,1
2002,3.218539,3.973167,4.13096,2.574966,2.745198,2.745198,2.910787,2.910787,2.910787,2.967739,3.751089,3.727161,4.076313,3.351015,3.352438,3.355864,3.355426,3.062751,2.17681,2.379937,1,1
2003,3.218257,3.954783,4.114614,2.575056,2.745432,2.745432,2.911023,2.911023,2.911023,2.972125,3.732335,3.706148,4.057969,3.348715,3.350599,3.355715,3.35535,3.063006,2.17711,2.380083,1,1
2004,3.218304,3.932547,4.098122,2.575362,2.745676,2.745676,2.91127,2.91127,2.91127,2.972952,3.711871,3.69416,4.043238,3.346313,3.352256,3.355608,3.355273,3.063271,2.177423,2.380235,1,1
2005,3.218498,3.912595,4.086369,2.575177,2.745905,2.745905,2.911502,2.911502,2.911502,2.978539,3.694358,3.683655,4.03469,3.344338,3.354922,3.355586,3.355192,3.063519,2.177722,2.380378,1,1
2006,3.219253,3.88888,4.073482,2.575185,2.74612,2.74612,2.911719,2.911719,2.911719,2.98582,3.673575,3.672097,4.025354,3.34445,3.356897,3.355563,3.354947,3.063756,2.178024,2.380513,1,1
2007,3.220321,3.859496,4.057803,2.574845,2.746319,2.746319,2.911921,2.911921,2.911921,2.995011,3.652204,3.66046,4.019968,3.346545,3.358844,3.355565,3.355133,3.063988,2.178379,2.380641,1,1
2008,3.222314,3.839907,4.04655,2.575629,2.746318,2.746318,2.911922,2.911922,2.911922,3.000739,3.639696,3.648549,4.020116,3.350111,3.363816,3.355619,3.355159,3.064039,2.178666,2.380649,1,1
2009,3.224709,3.807752,4.026001,2.576808,2.746283,2.746283,2.911887,2.911887,2.911887,3.000022,3.619986,3.637494,4.010722,3.353603,3.371342,3.355563,3.355235,3.064055,2.178938,2.380634,1,1
2010,3.227219,3.803416,4.0274,2.577666,2.746207,2.746207,2.911813,2.911813,2.911813,2.989285,3.61969,3.635147,4.020653,3.358339,3.381357,3.355883,3.355196,3.064031,2.179173,2.380596,1,1
2011,3.229419,3.81642,4.042459,2.577384,2.745988,2.745988,2.911592,2.911592,2.911592,2.976019,3.635047,3.635735,4.044954,3.361722,3.392686,3.356155,3.355394,3.063843,2.179183,2.380465,1,1
2012,3.230672,3.818821,4.04973,2.577216,2.745785,2.745785,2.911387,2.911387,2.911387,2.966209,3.645358,3.646469,4.057888,3.364986,3.401377,3.356308,3.355736,3.063656,2.179112,2.380343,1,1
2013,3.231149,3.826938,4.059109,2.577446,2.74557,2.74557,2.91117,2.91117,2.91117,2.959759,3.656014,3.660634,4.067017,3.368613,3.406951,3.356481,3.355703,3.063446,2.178967,2.380212,1,1
2014,3.231277,3.838308,4.070072,2.578017,2.745394,2.745394,2.910993,2.910993,2.910993,2.94501,3.667888,3.673398,4.070822,3.370972,3.411632,3.356598,3.35585,3.063264,2.178794,2.380103,1,1
2015,3.23101,3.855154,4.084813,2.577909,2.745268,2.745268,2.910866,2.910866,2.910866,2.92191,3.681953,3.679877,4.079937,3.371643,3.413982,3.356687,3.356049,3.06312,2.178602,2.380024,1,1
2016,3.230898,3.872119,4.098721,2.577771,2.745139,2.745139,2.910735,2.910735,2.910735,2.902025,3.694392,3.685435,4.081319,3.37157,3.414407,3.356718,3.356045,3.062974,2.1784,2.379942,1,1
2017,3.231447,3.882312,4.104538,2.578038,2.744987,2.744987,2.910582,2.910582,2.910582,2.89248,3.701239,3.686285,4.088874,3.371321,3.414848,3.35668,3.356004,3.062821,2.178267,2.379849,1,1
