EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.598528E-06,0,0,0,0,0,0,0,0,0,0.005139945,0,0,0,0,0,0,0,0,0,0,0
2,1.611057E-06,0,0,0,0,0,0,0,0,0,0.005139732,0,0,0,0,0,0,0,0,0,0,0
3,1.622162E-06,0,0,0,0,0,0,0,0,0,0.005139494,0,0,0,0,0,0,0,0,0,0,0
4,1.632394E-06,0,0,0,0,0,0,0,0,0,0.005139277,0,0,0,0,0,0,0,0,0,0,0
5,1.642229E-06,0,0,0,0,0,0,0,0,0,0.005139101,0,0,0,0,0,0,0,0,0,0,0
6,1.652026E-06,0,0,0,0,0,0,0,0,0,0.005138968,0,0,0,0,0,0,0,0,0,0,0
7,1.662025E-06,0,0,0,0,0,0,0,0,0,0.005138874,0,0,0,0,0,0,0,0,0,0,0
8,1.672353E-06,0,0,0,0,0,0,0,0,0,0.005138809,0,0,0,0,0,0,0,0,0,0,0
9,1.683053E-06,0,0,0,0,0,0,0,0,0,0.005138769,0,0,0,0,0,0,0,0,0,0,0
10,1.694104E-06,0,0,0,0,0,0,0,0,0,0.005138744,0,0,0,0,0,0,0,0,0,0,0
11,1.705443E-06,0,0,0,0,0,0,0,0,0,0.005138732,0,0,0,0,0,0,0,0,0,0,0
12,1.71339E-06,0,0,0,0,0,0,0,0,0,0.005138244,0,0,0,0,0,0,0,0,0,0,0
13,1.716021E-06,0,0,0,0,0,0,0,0,0,0.003319467,0,0,0,0,0,0,0,0,0,0,0
14,1.713666E-06,0,0,0,0,0,0,0,0,0,0.003318127,0,0,0,0,0,0,0,0,0,0,0
15,1.707607E-06,0,0,0,0,0,0,0,0,0,0.003316887,0,0,0,0,0,0,0,0,0,0,0
16,1.699381E-06,0,0,0,0,0,0,0,0,0,0.003315835,0,0,0,0,0,0,0,0,0,0,0
17,1.690364E-06,0,0,0,0,0,0,0,0,0,0.00331499,0,0,0,0,0,0,0,0,0,0,0
18,1.68159E-06,0,0,0,0,0,0,0,0,0,0.003314334,0,0,0,0,0,0,0,0,0,0,0
19,1.673714E-06,0,0,0,0,0,0,0,0,0,0.003313832,0,0,0,0,0,0,0,0,0,0,0
20,1.667049E-06,0,0,0,0,0,0,0,0,0,0.003313446,0,0,0,0,0,0,0,0,0,0,0
21,1.661643E-06,0,0,0,0,0,0,0,0,0,0.003313141,0,0,0,0,0,0,0,0,0,0,0
22,1.657371E-06,0,0,0,0,0,0,0,0,0,0.003312889,0,0,0,0,0,0,0,0,0,0,0
23,1.654007E-06,0,0,0,0,0,0,0,0,0,0.003312669,0,0,0,0,0,0,0,0,0,0,0
24,1.660228E-06,0,0,0,0,0,0,0,0,0,0.003313095,0,0,0,0,0,0,0,0,0,0,0
25,1.682246E-06,0,0,0,0,0,0,0,0,0,0.003425653,0,0,0,0,0,0,0,0,0,0,0
26,1.718283E-06,0,0,0,0,0,0,0,0,0,0.003428792,0,0,0,0,0,0,0,0,0,0,0
27,1.76427E-06,0,0,0,0,0,0,0,0,0,0.003431574,0,0,0,0,0,0,0,0,0,0,0
28,1.815597E-06,0,0,0,0,0,0,0,0,0,0.003433828,0,0,0,0,0,0,0,0,0,0,0
29,1.868169E-06,0,0,0,0,0,0,0,0,0,0.003435589,0,0,0,0,0,0,0,0,0,0,0
30,1.918756E-06,0,0,0,0,0,0,0,0,0,0.003436959,0,0,0,0,0,0,0,0,0,0,0
31,1.965042E-06,0,0,0,0,0,0,0,0,0,0.003438041,0,0,0,0,0,0,0,0,0,0,0
32,2.005565E-06,0,0,0,0,0,0,0,0,0,0.003438921,0,0,0,0,0,0,0,0,0,0,0
33,2.039598E-06,0,0,0,0,0,0,0,0,0,0.003439659,0,0,0,0,0,0,0,0,0,0,0
34,2.067014E-06,0,0,0,0,0,0,0,0,0,0.003440296,0,0,0,0,0,0,0,0,0,0,0
35,2.088159E-06,0,0,0,0,0,0,0,0,0,0.003440861,0,0,0,0,0,0,0,0,0,0,0
36,2.10322E-06,0,0,0,0,0,0,0,0,0,0.003441324,0,0,0,0,0,0,0,0,0,0,0
37,2.112484E-06,0,0,0,0,0,0,0,0,0,0.004123027,0,0,0,0,0,0,0,0,0,0,0
38,2.117215E-06,0,0,0,0,0,0,0,0,0,0.004123296,0,0,0,0,0,0,0,0,0,0,0
39,2.118902E-06,0,0,0,0,0,0,0,0,0,0.004123572,0,0,0,0,0,0,0,0,0,0,0
40,2.118984E-06,0,0,0,0,0,0,0,0,0,0.004123874,0,0,0,0,0,0,0,0,0,0,0
41,2.118738E-06,0,0,0,0,0,0,0,0,0,0.004124201,0,0,0,0,0,0,0,0,0,0,0
42,2.119223E-06,0,0,0,0,0,0,0,0,0,0.004124542,0,0,0,0,0,0,0,0,0,0,0
43,2.121302E-06,0,0,0,0,0,0,0,0,0,0.004124883,0,0,0,0,0,0,0,0,0,0,0
