EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7554424
1986,0.4250028
1987,0.51775
1988,0.6468291
1989,0.6927139
1990,0.6351359
1991,0.6706214
1992,0.4298521
1993,0.3889675
1994,0.3902334
1995,0.5456105
1996,0.494886
1997,0.50257
1998,0.5899792
1999,0.4385155
2000,0.3599763
2001,0.4566707
2002,0.4039455
2003,0.3963637
2004,0.4693174
2005,0.3867909
2006,0.4943856
2007,0.3787025
2008,0.2660311
2009,0.3120817
2010,0.3799232
2011,0.3056707
2012,0.2978412
2013,0.2449735
2014,0.2411539
2015,0.3364327
2016,0.276931
2017,0.2344243
