"S/R plot"
y,0.98137366771698,0.956229209899902,0.660595834255219,1.10846543312073,1.25574362277985,0.986555874347687,0.989866554737091,1.64099884033203,0.749527215957642,1.39990437030792,1.31646084785461,1.17499041557312,1.18734204769135,0.954263150691986,1.50448882579803,1.19923675060272,1.23648774623871,1.41409838199615,1.07128167152405,1.28937160968781,1.42068862915039,0.435046285390854,1.4701931476593,0.771509230136871,0.968776047229767,0.902723252773285,1.60758900642395,0.503848969936371,1.50834465026855,0.57980877161026,0.693903863430023
"menhaden 3 (menhaden 6+)"
x,1,0.93204128742218,0.840428829193115,1.06301879882813,1.09652364253998,0.989719033241272,0.903192818164825,0.951164126396179,0.603211462497711,1.04272568225861,1.39754402637482,1.44534206390381,1.38745868206024,1.35458993911743,1.27317583560944,1.51982927322388,1.60010826587677,1.59067261219025,1.5059620141983,1.33712434768677,1.80123829841614,1.19829106330872,1.90981018543243,1.29337465763092,1.25004756450653,1.2828164100647,1.84037435054779,0.899489343166351,1.76866388320923,1.02744352817535
y,0.92762279510498,0.693660974502563,0.46310618519783,1.04429507255554,0.935275018215179,0.872726678848267,1.14797782897949,1.53872919082642,0.628508746623993,1.14727735519409,1.33135747909546,1.15291726589203,1.06784355640411,0.91858834028244,1.45663261413574,1.10029315948486,1.27697288990021,1.10535657405853,1.23893976211548,1.0955001115799,1.03918862342834,0.45951434969902,1.8728973865509,0.623680889606476,0.966242432594299,0.886897802352905,1.31938588619232,0.621865034103394,1.26420259475708,0.415944665670395
"menhaden 4 (menhaden 6+)"
x,1,0.93204128742218,0.840428829193115,1.06301879882813,1.09652364253998,0.989719033241272,0.903192818164825,0.951164126396179,0.603211462497711,1.04272568225861,1.39754402637482,1.44534206390381,1.38745868206024,1.35458993911743,1.27317583560944,1.51982927322388,1.60010826587677,1.59067261219025,1.5059620141983,1.33712434768677,1.80123829841614,1.19829106330872,1.90981018543243,1.29337465763092,1.25004756450653,1.2828164100647,1.84037435054779,0.899489343166351,1.76866388320923
y,0.930598556995392,0.652021646499634,0.563230574131012,1.02406430244446,1.04586458206177,1.27388370037079,1.36942374706268,1.63846909999847,0.664284765720367,1.46769940853119,1.6656094789505,1.2963205575943,1.27981448173523,1.12025022506714,1.66597652435303,1.40215480327606,1.27701604366302,1.51490199565887,1.36026835441589,1.00150835514069,1.30008912086487,0.697366118431091,1.78076386451721,0.69413948059082,1.14223766326904,0.89012598991394,2.01298642158508,0.724863111972809,1.18431639671326
"menhaden 5 (menhaden 6+)"
x,1,0.93204128742218,0.840428829193115,1.06301879882813,1.09652364253998,0.989719033241272,0.903192818164825,0.951164126396179,0.603211462497711,1.04272568225861,1.39754402637482,1.44534206390381,1.38745868206024,1.35458993911743,1.27317583560944,1.51982927322388,1.60010826587677,1.59067261219025,1.5059620141983,1.33712434768677,1.80123829841614,1.19829106330872,1.90981018543243,1.29337465763092,1.25004756450653,1.2828164100647,1.84037435054779,0.899489343166351
y,0.828731715679169,0.71665632724762,0.519052624702454,1.05791103839874,1.36040055751801,1.39731562137604,1.35409569740295,1.55722916126251,0.763236343860626,1.64140212535858,1.66931927204132,1.39433872699738,1.39308047294617,1.15504992008209,1.86318278312683,1.25467395782471,1.52230668067932,1.52039515972137,1.12964367866516,1.11316764354706,1.74747049808502,0.681375801563263,1.89398717880249,0.782977163791656,1.07089638710022,1.20479297637939,2.06988286972046,0.630212128162384
"bluefish juv (bluefish adult)"
x,1,0.812640964984894,0.426405936479568,0.266690522432327,0.223416656255722,0.295686185359955,0.324264973402023,0.371838063001633,0.360103964805603,0.369065552949905,0.446349829435349,0.578292369842529,0.638906478881836,0.573642253875732,0.593148231506348,0.690199851989746,0.70828765630722,0.695013701915741,0.784016370773315,0.791720509529114,0.809018433094025,0.734842956066132,0.758193254470825,0.719206571578979,0.599074065685272,0.542886435985565,0.599343299865723,0.595037341117859,0.616579830646515,0.627082347869873,0.578395187854767,0.613043129444122,0.671772301197052
y,0.6970494389534,0.604310631752014,0.374487102031708,0.603003621101379,0.841272056102753,0.762529671192169,0.75716495513916,0.792413353919983,0.974631667137146,1.02413094043732,1.3074893951416,1.45649993419647,1.1778963804245,1.12576496601105,1.29917418956757,1.42116951942444,1.32574307918549,1.41526770591736,1.45876550674438,1.34489786624908,1.26996278762817,0.958652019500732,1.49012756347656,0.947805821895599,0.77092432975769,1.06204760074615,1.34778702259064,0.877070248126984,0.910370588302612,0.706671595573425,0.875393509864807,1.177894115448,0.749798357486725
"weakfish juv (weakfish adult)"
x,1,0.99009507894516,0.80631411075592,1.02236235141754,1.22807025909424,1.4158388376236,1.5291531085968,1.69178676605225,1.35844707489014,1.40397906303406,1.7692973613739,1.99585866928101,1.76773858070374,1.33816885948181,1.30857348442078,1.26485311985016,1.12362158298492,1.21192181110382,1.21044301986694,1.20495450496674,1.45492875576019,1.0899646282196,1.37902009487152,1.12697899341583,0.919419765472412,0.887295126914978,1.41560876369476,1.25106191635132,1.36234617233276,1.184197306633,0.994521498680115,1.33365297317505,1.29365766048431
y,1.00048589706421,0.913871049880981,0.984488427639008,1.56325936317444,1.78582286834717,1.53736627101898,1.63656461238861,1.59202289581299,1.06025075912476,1.5493495464325,1.83037924766541,1.59395909309387,1.18226146697998,1.1367951631546,1.41999113559723,1.32687556743622,1.27844977378845,1.36630988121033,1.2669517993927,1.27412450313568,1.13970053195953,0.953594088554382,1.37671673297882,0.743621706962585,0.798560619354248,1.150026679039,1.33282780647278,0.933381021022797,1.14970052242279,0.738736212253571,1.02709543704987,1.30884397029877,0.771962761878967
"Atlantic herring 0-1 (Atlantic herring 2+)"
x,1,1.06137192249298,0.980571925640106,1.45362365245819,1.68545305728912,1.69481384754181,1.7341810464859,2.21857118606567,1.54817163944244,1.93715190887451,2.3023099899292,2.15410757064819,1.93285775184631,1.62809264659882,1.96012663841248,1.85268211364746,1.78771209716797,1.84211933612823,1.83252549171448,1.66064870357513,1.89477574825287,1.20263278484344,2.07030487060547,1.24168682098389,1.26750338077545,1.20125710964203,1.94321298599243,1.14096581935883,1.79680275917053,1.27996838092804,1.29623115062714,1.88968479633331,1.35365092754364
y,0.958139359951019,0.954452812671661,0.963376104831696,1.54465794563293,1.5399706363678,1.36238217353821,1.66571950912476,1.36444675922394,1.28414273262024,1.72883427143097,1.7523375749588,1.49735724925995,1.22140657901764,1.39101099967957,1.60693573951721,1.35310399532318,1.47007083892822,1.49670147895813,1.35165917873383,1.49735546112061,1.15169954299927,1.32297682762146,1.30255496501923,0.958779096603394,1.01848196983337,1.53500998020172,1.22355163097382,1.2232266664505,1.11986589431763,0.910890400409698,1.36166071891785,1.33890998363495,0.861360311508179
