EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Landings

timestep,fleet,group,value
1,1,1,1.332106E-07
1,3,11,0.0004283288
2,1,1,1.342547E-07
2,3,11,0.000428311
3,1,1,1.351802E-07
3,3,11,0.0004282912
4,1,1,1.360328E-07
4,3,11,0.0004282731
5,1,1,1.368524E-07
5,3,11,0.0004282584
6,1,1,1.376689E-07
6,3,11,0.0004282474
7,1,1,1.385021E-07
7,3,11,0.0004282395
8,1,1,1.393628E-07
8,3,11,0.0004282341
9,1,1,1.402544E-07
9,3,11,0.0004282307
10,1,1,1.411753E-07
10,3,11,0.0004282287
11,1,1,1.421203E-07
11,3,11,0.0004282276
12,1,1,1.427825E-07
12,3,11,0.000428187
13,1,1,1.430018E-07
13,3,11,0.0002766223
14,1,1,1.428055E-07
14,3,11,0.0002765105
15,1,1,1.423006E-07
15,3,11,0.0002764073
16,1,1,1.416151E-07
16,3,11,0.0002763196
17,1,1,1.408636E-07
17,3,11,0.0002762492
18,1,1,1.401325E-07
18,3,11,0.0002761945
19,1,1,1.394762E-07
19,3,11,0.0002761527
20,1,1,1.389207E-07
20,3,11,0.0002761205
21,1,1,1.384702E-07
21,3,11,0.0002760951
22,1,1,1.381142E-07
22,3,11,0.000276074
23,1,1,1.378339E-07
23,3,11,0.0002760557
24,1,1,1.383523E-07
24,3,11,0.0002760913
25,1,1,1.401872E-07
25,3,11,0.0002854711
26,1,1,1.431902E-07
26,3,11,0.0002857327
27,1,1,1.470225E-07
27,3,11,0.0002859645
28,1,1,1.512998E-07
28,3,11,0.0002861523
29,1,1,1.556808E-07
29,3,11,0.0002862991
30,1,1,1.598963E-07
30,3,11,0.0002864132
31,1,1,1.637535E-07
31,3,11,0.0002865034
32,1,1,1.671305E-07
32,3,11,0.0002865768
33,1,1,1.699665E-07
33,3,11,0.0002866382
34,1,1,1.722511E-07
34,3,11,0.0002866914
35,1,1,1.740132E-07
35,3,11,0.0002867384
36,1,1,1.752683E-07
36,3,11,0.000286777
37,1,1,1.760403E-07
37,3,11,0.0003435855
38,1,1,1.764345E-07
