EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of spiny dogfish"

year\group,"spiny dogfish",
1985,0.001224222
1986,0.001310579
1987,0.001151163
1988,0.00111638
1989,0.001194149
1990,0.001220321
1991,0.001099219
1992,0.001286215
1993,0.00115827
1994,0.001028068
1995,0.001041277
1996,0.001080161
1997,0.001132225
1998,0.001000341
1999,0.001004295
2000,0.001045141
2001,0.001048072
2002,0.001093274
2003,0.001179693
2004,0.001147054
2005,0.001403178
2006,0.001145047
2007,0.001406124
2008,0.001439056
2009,0.00138244
2010,0.001172601
2011,0.001460984
2012,0.00125435
2013,0.001391892
2014,0.001387003
2015,0.001150927
2016,0.001311249
2017,0.001389726
