EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.121776,0.6486422,0.3345315,1.752393,1.358448,1.777237,2.103368,1.51815,1.377503,0.8672583,0.3209966,3.281535,0.8053643,1.442024,1.310248,1.58604,0.8143564,2.201852,2.433848,46.11703,183.0666,0
2,1.123294,0.64878,0.334772,1.755543,1.360299,1.772606,2.095516,1.521858,1.376738,0.8691441,0.3210109,3.129208,0.8054128,1.438661,1.310079,1.583385,0.8172038,2.196868,2.435605,46.06479,183.9367,0
3,1.124596,0.6489184,0.3349324,1.764529,1.361314,1.768301,2.08864,1.524674,1.375812,0.8700724,0.3210285,2.998398,0.8053429,1.436579,1.309871,1.581064,0.8196255,2.19128,2.435891,45.89204,184.3852,0
4,1.125652,0.6490439,0.3350808,1.777551,1.361595,1.764181,2.082497,1.526742,1.374667,0.870699,0.3210458,2.88304,0.8052426,1.435539,1.309541,1.578898,0.8214564,2.184815,2.434961,45.69221,184.5759,0
5,1.126502,0.6491491,0.3352168,1.792301,1.361342,1.760239,2.076998,1.528244,1.373328,0.8710685,0.321061,2.779282,0.8051189,1.435481,1.309061,1.576938,0.8227107,2.177666,2.433276,45.51421,184.6239,0
6,1.127211,0.6492335,0.3353415,1.806434,1.36076,1.756515,2.07212,1.529353,1.371852,0.8712358,0.3210739,2.685018,0.8049787,1.436248,1.308432,1.575208,0.8234716,2.17017,2.431216,45.37579,184.6031,0
7,1.127852,0.6493001,0.3354566,1.817914,1.360016,1.753051,2.06785,1.530221,1.370296,0.8712525,0.3210845,2.599487,0.8048292,1.437605,1.307673,1.573735,0.8238409,2.162669,2.429044,45.2778,184.5567,0
8,1.128485,0.6493534,0.3355642,1.82521,1.359224,1.749876,2.064171,1.530962,1.368711,0.8711615,0.3210932,2.522773,0.8046762,1.439271,1.30681,1.572569,0.8239143,2.15544,2.426925,45.21356,184.5075,0
9,1.129159,0.649398,0.3356662,1.827374,1.358453,1.746997,2.061047,1.531664,1.367136,0.8709961,0.3211004,2.455346,0.8045251,1.440946,1.305872,1.571809,0.8237712,2.148665,2.424947,45.17437,184.4657,0
10,1.129904,0.6494374,0.335764,1.824051,1.357731,1.74441,2.058433,1.532385,1.365597,0.8707805,0.3211066,2.397695,0.8043795,1.442336,1.304883,1.571597,0.8234711,2.142434,2.423149,45.15219,184.4342,0
11,1.130733,0.6494735,0.3358585,1.815412,1.357062,1.742099,2.056274,1.533162,1.364112,0.8705319,0.3211119,2.3501,0.8042414,1.443175,1.303863,1.572115,0.8230559,2.136758,2.421538,45.14071,184.4125,0
12,1.134024,0.6498625,0.3360345,1.844086,1.372269,1.754729,2.068185,1.542938,1.369778,0.8743142,0.3211469,2.315664,0.8043485,1.44995,1.30486,1.590474,0.8258089,2.140691,2.432951,46.96306,158.5844,0
13,1.139149,0.6604919,0.3060923,1.83574,1.365571,1.512243,1.658442,1.195515,1.079405,0.7691539,0.3143877,2.315131,1.29612,1.467932,1.425915,1.175238,0.7681308,2.156783,2.445202,46.78305,164.3644,0
14,1.143997,0.6612709,0.3063678,1.870155,1.375894,1.52394,1.66688,1.198346,1.086543,0.7712977,0.3145339,2.300479,1.295359,1.469958,1.426131,1.22153,0.7720652,2.157557,2.446239,45.62123,167.6633,0
15,1.148718,0.6620665,0.3066468,1.936712,1.381317,1.53144,1.671954,1.199496,1.091754,0.7724903,0.3146766,2.291663,1.294842,1.480283,1.42643,1.280511,0.7747976,2.154152,2.438862,44.14188,169.2337,0
16,1.153047,0.6628077,0.3069179,2.022879,1.382661,1.535481,1.674089,1.199149,1.095264,0.7728562,0.3148046,2.287304,1.294425,1.498421,1.426421,1.35374,0.7758873,2.146504,2.426006,42.72939,169.7217,0
17,1.156943,0.6634566,0.3071716,2.114417,1.381083,1.536902,1.673954,1.19767,1.097424,0.7725512,0.3149142,2.285991,1.294035,1.523031,1.425915,1.439436,0.7753922,2.13531,2.410195,41.5705,169.6207,0
18,1.160478,0.6640003,0.3074048,2.197469,1.377799,1.536492,1.672245,1.195456,1.098606,0.7717637,0.3150061,2.286372,1.293624,1.552148,1.424864,1.533515,0.7736199,2.121545,2.393327,40.71893,169.2655,0
19,1.163766,0.664443,0.3076185,2.260373,1.373883,1.534898,1.669572,1.192861,1.099144,0.770671,0.3150832,2.287167,1.293166,1.583387,1.423313,1.630005,0.7709638,2.106162,2.376665,40.15027,168.8549,0
20,1.166919,0.6647965,0.3078156,2.295536,1.37016,1.5326,1.666407,1.190155,1.099304,0.7694171,0.3151488,2.287193,1.292647,1.614132,1.421351,1.721529,0.7678004,2.089948,2.360937,39.8052,168.4887,0
21,1.170027,0.6650749,0.3079996,2.300442,1.367204,1.529916,1.663077,1.187524,1.099282,0.7681079,0.3152065,2.285402,1.292059,1.64173,1.419083,1.800233,0.7644355,2.073472,2.346483,39.61822,168.2037,0
22,1.173138,0.6652893,0.3081732,2.27754,1.365352,1.527036,1.659791,1.185078,1.09921,0.7668124,0.315259,2.28094,1.2914,1.663725,1.416606,1.859099,0.7610879,2.0571,2.333392,39.5326,168.0021,0
23,1.176269,0.6654463,0.3083377,2.232713,1.364766,1.524056,1.656661,1.182871,1.099169,0.765572,0.3153086,2.273215,1.290661,1.678096,1.414002,1.893225,0.7578954,2.041044,2.321611,39.50571,167.8706,0
24,1.17305,0.6647521,0.3083333,2.02632,1.323061,1.486708,1.6253,1.163331,1.084713,0.7553619,0.3152968,2.254639,1.288883,1.6617,1.405998,1.841156,0.7474067,2.004927,2.282026,35.39012,216.4316,0
25,1.163076,0.629083,0.2281915,1.904771,1.299234,1.539148,1.682983,1.201116,1.11634,0.7667235,0.3154488,3.683369,1.322311,1.617645,1.322455,2.203019,0.6528704,1.939288,2.240088,36.79328,202.423,0
26,1.151866,0.6272517,0.2280206,1.71818,1.288566,1.523455,1.667895,1.189033,1.102988,0.7605394,0.3151327,3.46492,1.31927,1.547364,1.310711,2.038924,0.6395133,1.884808,2.231127,40.06562,196.8594,0
27,1.142201,0.625337,0.2277976,1.518071,1.292162,1.520097,1.663007,1.183377,1.095313,0.7573875,0.3148417,3.278992,1.315769,1.462623,1.300098,1.885496,0.63087,1.847165,2.242582,43.18133,195.063,0
28,1.134862,0.6234723,0.2275664,1.339846,1.301923,1.524687,1.664969,1.182107,1.091728,0.756435,0.3145967,3.126938,1.312111,1.368526,1.29133,1.735725,0.6265718,1.823066,2.265222,45.59732,194.946,0
29,1.12962,0.6217344,0.2273347,1.197383,1.312792,1.533718,1.670799,1.183401,1.090724,0.7568744,0.3143966,3.003839,1.308497,1.270587,1.284464,1.593959,0.6252686,1.808445,2.292874,47.29358,195.4916,0
