EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.964477
1986,3.153765
1987,2.987673
1988,2.969966
1989,2.916048
1990,2.92987
1991,2.943361
1992,3.082117
1993,3.014052
1994,3.068594
1995,3.030973
1996,3.066114
1997,3.064855
1998,2.994968
1999,3.085239
2000,3.1384
2001,3.083896
2002,3.063844
2003,3.090424
2004,3.062634
2005,3.124989
2006,3.03221
2007,3.248916
2008,3.177142
2009,3.141904
2010,3.060334
2011,3.219495
2012,3.100877
2013,3.226773
2014,3.10477
2015,3.078616
2016,3.197596
2017,3.256218
