EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:36:04 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,3.369106,3.591279,3.839751,2.583955,2.749422,2.749422,2.915201,2.915201,2.915201,2.915201,3.453758,4.002813,3.943255,3.678074,3.737561,3.371701,3.371769,3.067963,2.183378,2.383439,1,1
1986,3.377628,3.605736,3.859753,2.583147,2.748414,2.748414,2.914056,2.914056,2.914056,2.914056,3.49395,4.008576,3.96235,3.69259,3.752559,3.374607,3.374223,3.068883,2.196735,2.382558,1,1
1987,3.354469,3.589789,3.85059,2.56733,2.73071,2.73071,2.89561,2.89561,2.89561,2.89561,3.459859,3.985314,3.937527,3.656433,3.717231,3.358457,3.358569,3.043304,2.154755,2.368462,1,1
1988,3.414399,3.658987,3.888906,2.586008,2.751754,2.751754,2.917684,2.917683,2.917684,2.917684,3.51344,4.028499,3.984443,3.755858,3.810683,3.381504,3.381288,3.069991,2.179198,2.385582,1,1
1989,3.434977,3.685606,3.900956,2.585832,2.751576,2.751576,2.91753,2.91753,2.91753,2.91753,3.559818,4.0374,4.000659,3.782133,3.835469,3.38711,3.386534,3.072435,2.192108,2.385647,1,1
1990,3.409871,3.671013,3.899134,2.576885,2.741524,2.741524,2.906996,2.906996,2.906996,2.906996,3.566302,4.023899,3.9983,3.752505,3.809207,3.377414,3.377103,3.060256,2.183787,2.377306,1,1
1991,3.39005,3.654336,3.898427,2.577599,2.742306,2.742306,2.907843,2.907843,2.907843,2.907843,3.545116,4.018114,3.993583,3.727503,3.785714,3.374192,3.374153,3.058356,2.167077,2.378497,1,1
1992,3.454268,3.714647,3.944646,2.606833,2.774784,2.774784,2.941612,2.941612,2.941612,2.941612,3.663601,4.071475,4.060189,3.814123,3.870464,3.413357,3.412978,3.10518,2.238513,2.406064,1,1
1993,3.362611,3.619491,3.878331,2.561388,2.724038,2.724038,2.888664,2.888664,2.888664,2.888664,3.544755,3.988768,3.980276,3.676387,3.738079,3.358469,3.358474,3.037238,2.157783,2.363478,1,1
1994,3.386839,3.642775,3.89413,2.580883,2.746036,2.746036,2.911749,2.911749,2.911749,2.911749,3.566982,4.016344,3.994205,3.720938,3.778078,3.376326,3.376338,3.063117,2.17227,2.381123,1,1
