EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/8/2022 10:45:12 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.12143,0.6485959,0.3345599,1.746723,1.356215,1.77517,2.101517,1.51699,1.376542,0.8667091,0.3209929,3.280771,0.8053713,1.440881,1.309935,1.583358,0.8137439,2.200115,2.43202,45.85294,186.4399,0
2,1.121624,0.6486918,0.3347529,1.745533,1.356035,1.768365,2.091661,1.51931,1.374302,0.8678446,0.3209878,3.245744,0.8053063,1.440514,1.309769,1.582977,0.8144567,2.193343,2.431826,45.84608,186.4387,0
3,1.121702,0.6487638,0.3348552,1.745016,1.355801,1.762603,2.083354,1.521055,1.372214,0.8681375,0.3209824,3.214573,0.8051194,1.440618,1.309552,1.582474,0.8151515,2.187603,2.431884,45.84272,186.4389,0
4,1.121744,0.6488177,0.3349408,1.744969,1.355523,1.757694,2.076397,1.522408,1.370239,0.868277,0.3209769,3.183766,0.8048997,1.440795,1.309297,1.581489,0.8158352,2.182678,2.431958,45.84033,186.4395,0
5,1.121795,0.648858,0.3350137,1.745453,1.355207,1.753487,2.070604,1.523503,1.368358,0.8682895,0.3209713,3.150999,0.8046559,1.441005,1.309018,1.57987,0.816508,2.178498,2.432033,45.83839,186.4405,0
6,1.121886,0.6488893,0.3350777,1.746448,1.354858,1.749856,2.065805,1.524442,1.366559,0.8681983,0.3209654,3.115042,0.804395,1.441242,1.308725,1.577532,0.8171689,2.175051,2.432107,45.8366,186.4416,0
7,1.122036,0.6489154,0.3351357,1.747863,1.354481,1.746702,2.06185,1.525299,1.364832,0.8680223,0.3209595,3.075664,0.8041238,1.441506,1.308429,1.574454,0.8178174,2.172338,2.43218,45.8348,186.4429,0
8,1.122254,0.64894,0.3351905,1.749557,1.354075,1.743947,2.058609,1.526127,1.363173,0.8677777,0.3209535,3.033441,0.803847,1.441799,1.308136,1.570675,0.8184524,2.170346,2.432251,45.83289,186.4441,0
9,1.122546,0.6489657,0.335244,1.751376,1.353645,1.741528,2.055969,1.526964,1.36158,0.867478,0.3209474,2.989524,0.8035688,1.442116,1.307854,1.566287,0.8190727,2.169041,2.432321,45.83085,186.4454,0
10,1.122908,0.6489944,0.3352979,1.753177,1.35319,1.739395,2.053833,1.527839,1.360052,0.8671347,0.3209413,2.945371,0.8032922,1.442446,1.307585,1.561428,0.8196771,2.168366,2.432389,45.82864,186.4465,0
