EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/8/2022 10:45:12 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.006594,1,1,0.9991791,1,1,1,1,1,1,1,1.020919,1,1.000024,1,0.9995459,1,1,1,1,1,1
1986,1.018993,1,1,0.9923835,1,1,1,1,1,1,1,1.021619,1,0.9908789,1,0.9987223,1,1,1,1,1,1
1987,1.02745,1,1,0.9978993,1,1,1,1,1,1,1,0.9921739,1,0.9721779,1,0.9983417,1,1,1,1,1,1
1988,1.040482,1,1,0.9983283,1,1,1,1,1,1,1,0.9355922,1,0.9831776,1,0.9985456,1,1,1,1,1,1
1989,1.055536,1,1,0.9978603,1,1,1,1,1,1,1,0.8612528,1,0.9279044,1,0.9995897,1,1,1,1,1,1
1990,1.088572,1,1,0.9923406,1,1,1,1,1,1,1,0.9350288,1,0.9247737,1,1.001806,1,1,1,1,1,1
1991,1.140894,1,1,0.9890707,1,1,1,1,1,1,1,1.05915,1,0.9777777,1,1.006051,1,1,1,1,1,1
1992,1.188598,1,1,0.9909108,1,1,1,1,1,1,1,1.243211,1,0.9758345,1,1.011272,1,1,1,1,1,1
1993,1.21959,1,1,0.996295,1,1,1,1,1,1,1,1.416568,1,0.9757859,1,1.016882,1,1,1,1,1,1
1994,1.237725,1,1,1.000953,1,1,1,1,1,1,1,1.571553,1,0.9880427,1,1.022169,1,1,1,1,1,1
1995,1.244906,1,1,1.001861,1,1,1,1,1,1,1,1.644734,1,0.977241,1,1.026333,1,1,1,1,1,1
1996,1.248448,1,1,0.9982061,1,1,1,1,1,1,1,1.628986,1,0.9489489,1,1.028301,1,1,1,1,1,1
1997,1.250074,1,1,0.9970705,1,1,1,1,1,1,1,1.558029,1,0.9060464,1,1.02936,1,1,1,1,1,1
1998,1.248446,1,1,0.9964257,1,1,1,1,1,1,1,1.467982,1,0.868568,1,1.02977,1,1,1,1,1,1
1999,1.244588,1,1,0.9973322,1,1,1,1,1,1,1,1.421499,1,0.83217,1,1.029926,1,1,1,1,1,1
2000,1.235462,1,1,0.9987716,1,1,1,1,1,1,1,1.456167,1,0.800452,1,1.030012,1,1,1,1,1,1
2001,1.2345,1,1,0.9975162,1,1,1,1,1,1,1,1.505799,1,0.7775919,1,1.02995,1,1,1,1,1,1
2002,1.233166,1,1,0.9956324,1,1,1,1,1,1,1,1.522471,1,0.7800124,1,1.029139,1,1,1,1,1,1
2003,1.228335,1,1,0.9952448,1,1,1,1,1,1,1,1.553433,1,0.7760971,1,1.028512,1,1,1,1,1,1
2004,1.227137,1,1,0.9957054,1,1,1,1,1,1,1,1.569112,1,0.789745,1,1.027844,1,1,1,1,1,1
2005,1.226689,1,1,0.9955029,1,1,1,1,1,1,1,1.59293,1,0.8140848,1,1.027062,1,1,1,1,1,1
2006,1.224069,1,1,0.9954055,1,1,1,1,1,1,1,1.631684,1,0.8248685,1,1.026088,1,1,1,1,1,1
2007,1.220549,1,1,0.994209,1,1,1,1,1,1,1,1.679619,1,0.8266559,1,1.025303,1,1,1,1,1,1
2008,1.216597,1,1,0.9948916,1,1,1,1,1,1,1,1.737543,1,0.8265523,1,1.024688,1,1,1,1,1,1
2009,1.213146,1,1,0.9963225,1,1,1,1,1,1,1,1.813708,1,0.8437898,1,1.024238,1,1,1,1,1,1
2010,1.210598,1,1,0.9975855,1,1,1,1,1,1,1,1.888341,1,0.8601501,1,1.02335,1,1,1,1,1,1
2011,1.21198,1,1,0.9975755,1,1,1,1,1,1,1,1.958666,1,0.8922822,1,1.023219,1,1,1,1,1,1
2012,1.215319,1,1,0.9975491,1,1,1,1,1,1,1,1.996997,1,0.9189541,1,1.023486,1,1,1,1,1,1
2013,1.216577,1,1,0.9977769,1,1,1,1,1,1,1,1.999871,1,0.9265688,1,1.023514,1,1,1,1,1,1
2014,1.217687,1,1,0.9983777,1,1,1,1,1,1,1,1.994555,1,0.9333509,1,1.023774,1,1,1,1,1,1
2015,1.216948,1,1,0.9981408,1,1,1,1,1,1,1,1.979021,1,0.9415781,1,1.024173,1,1,1,1,1,1
2016,1.219929,1,1,0.9983508,1,1,1,1,1,1,1,1.961986,1,0.9424019,1,1.024542,1,1,1,1,1,1
2017,1.218995,1,1,0.9992788,1,1,1,1,1,1,1,1.985206,1,0.9447653,1,1.024946,1,1,1,1,1,1
