EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/8/2022 10:45:12 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.008931569,0.03694968,0.01945473,0.2881484,0.974026,0.7110713,0.2663878,0.09459735,0.03696172,0.03042198,0.2715772,0.002749868,0.1970936,0.001228721,0.01272361,0.00817836,0.1598513,0.2734616,14.54392,13.5636,8.595389,12.97258
1986,0.009890852,0.03824803,0.02145733,0.2710749,0.9668637,0.75396,0.2657675,0.08316322,0.03597073,0.03055091,0.2730611,0.002114687,0.1352596,0.001238015,0.01234931,0.0108973,0.1835927,0.2803325,14.53545,13.56877,8.594836,12.97216
1987,0.01086858,0.04053719,0.02499424,0.2874127,0.9559875,0.7483606,0.2929823,0.08939221,0.03418648,0.03137159,0.276103,0.001246031,0.09083895,0.001250711,0.0124901,0.01140523,0.2317206,0.2880559,14.51959,13.55723,8.596969,12.97232
1988,0.01246255,0.04400128,0.02829835,0.2867787,0.9828895,0.717972,0.2715835,0.09264683,0.03491977,0.03013902,0.2797708,0.002268694,0.07461528,0.001286278,0.011752,0.01615078,0.2809992,0.2958272,14.49761,13.55075,8.5992,12.97279
1989,0.01458961,0.04828897,0.03307052,0.2846541,0.9797554,0.7244505,0.247896,0.08122288,0.03440027,0.02906345,0.2838659,0.002429692,0.08561512,0.001207016,0.01148831,0.02079654,0.3515275,0.2930717,14.46642,13.54699,8.601096,12.97307
1990,0.01661686,0.05354956,0.04162012,0.2692796,0.9679671,0.7398472,0.2550574,0.07261229,0.02947907,0.02795316,0.2835411,0.002549037,0.09978805,0.001130673,0.01212846,0.02453904,0.4514351,0.2737373,14.42886,13.54739,8.602979,12.97411
1991,0.02032183,0.05942984,0.05304229,0.2620936,0.9338593,0.741523,0.2725629,0.07846773,0.02758225,0.02610856,0.2829606,0.002146582,0.1049524,0.001075378,0.0114864,0.03019694,0.5582635,0.2401669,14.38786,13.54872,8.604611,12.97471
1992,0.02564475,0.0673508,0.06704228,0.2681748,0.929786,0.7437225,0.2891945,0.08886844,0.03102947,0.02496276,0.2845273,0.002049233,0.1059497,0.0009439593,0.01024656,0.03562737,0.6533785,0.2021216,14.34525,13.54494,8.606426,12.97489
1993,0.03226708,0.07700387,0.08325937,0.2818009,0.9492623,0.751406,0.3062365,0.09998602,0.03648015,0.02608404,0.2847098,0.002155877,0.1067839,0.0008313655,0.009702704,0.03977869,0.7367592,0.164328,14.30335,13.53365,8.609197,12.97513
1994,0.03991447,0.08809727,0.1008606,0.2926851,0.9744644,0.7654064,0.3141244,0.108898,0.04167925,0.02897326,0.2862881,0.001971876,0.1073034,0.0007510573,0.009219442,0.04327539,0.8082964,0.1307693,14.26157,13.52186,8.612157,12.97548
