EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7541873
1986,0.4178475
1987,0.5155699
1988,0.6500317
1989,0.7087138
1990,0.7664521
1991,0.9179719
1992,0.6270849
1993,0.536568
1994,0.5751296
1995,0.8393375
1996,0.8279676
1997,0.8697425
1998,0.9361125
1999,0.726903
2000,0.5671985
2001,0.7115283
2002,0.636695
2003,0.6315602
2004,0.6991828
2005,0.5561525
2006,0.6800382
2007,0.5374476
2008,0.3637304
2009,0.4022408
2010,0.3874217
2011,0.3158692
2012,0.3286455
2013,0.2863255
2014,0.2599398
2015,0.361433
2016,0.3001756
2017,0.2450259
