EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

timestep,value
1,0.8136258
2,0.7986641
3,0.78517
4,0.7730461
5,0.7622199
6,0.7526141
7,0.7441385
8,0.7366908
9,0.7301641
10,0.7244506
11,0.7194487
12,0.7100148
13,0.4745647
14,0.4644542
15,0.4531303
16,0.4413406
17,0.4296765
18,0.4185533
19,0.4082239
20,0.3988099
21,0.3903392
22,0.3827791
23,0.3760644
24,0.3762346
25,0.4484101
26,0.4612907
27,0.4769932
28,0.4932389
29,0.5084635
30,0.5217311
31,0.5325926
32,0.540951
33,0.5469287
34,0.5507827
35,0.5528192
36,0.5526375
37,0.6782789
38,0.670168
39,0.6619446
40,0.6543097
41,0.647813
42,0.6428147
43,0.6394789
44,0.6379054
45,0.6380376
46,0.6398708
47,0.643271
48,0.6464881
49,0.6483033
50,0.6508678
51,0.6563051
52,0.6649659
53,0.6767272
54,0.6910514
55,0.7072843
56,0.7248305
57,0.7431499
58,0.7618359
59,0.7805918
60,0.7986522
61,0.6948039
62,0.7104942
63,0.725354
64,0.7394908
65,0.7528706
66,0.7654042
67,0.7770098
68,0.7876096
69,0.7971582
70,0.8056376
71,0.8130564
72,0.8285362
73,0.7894673
74,0.8161864
75,0.8448727
76,0.8733163
77,0.9000378
78,0.9240486
79,0.9450352
80,0.9628559
81,0.9776895
82,0.9898451
83,0.9996179
84,0.9926915
85,0.7677646
86,0.7481928
87,0.722209
88,0.692803
89,0.6622857
90,0.6323112
91,0.6041732
92,0.5784525
93,0.5553994
94,0.5350524
95,0.5171254
96,0.5092492
97,0.4520516
98,0.4640936
99,0.4807133
100,0.4995891
101,0.518926
102,0.5373043
103,0.5537764
104,0.5678295
105,0.5794041
106,0.5885348
107,0.5954034
108,0.6011912
109,0.5601135
110,0.5640896
111,0.5673781
112,0.5701656
113,0.5726029
114,0.5747787
115,0.5768137
116,0.5788271
117,0.580905
118,0.5831034
119,0.5854809
120,0.587297
121,0.7969518
122,0.7964275
123,0.7984019
124,0.8035901
125,0.8120733
126,0.8233536
127,0.8367283
128,0.8513849
129,0.8666058
130,0.8817859
131,0.8964951
132,0.9082517
133,0.8016254
134,0.8084257
135,0.8135896
136,0.8178769
137,0.8219063
138,0.8261191
139,0.8306711
140,0.83538
141,0.8399743
142,0.8442136
143,0.8479483
144,0.8478815
145,0.9561615
146,0.9439979
147,0.928748
148,0.9116886
149,0.8938677
150,0.8760277
151,0.8587194
152,0.8421127
153,0.8263426
154,0.8113125
155,0.7969901
156,0.7909401
157,0.8867832
158,0.896589
159,0.910035
160,0.9242052
161,0.9371043
162,0.9475554
163,0.9550104
164,0.959161
165,0.960203
166,0.9584335
167,0.9542149
168,0.9440549
169,0.8002026
170,0.7868676
171,0.7716111
172,0.7557644
173,0.7403191
174,0.7259406
175,0.7130114
176,0.7017353
177,0.6921405
178,0.6842325
179,0.6779966
180,0.6730134
181,0.5735848
182,0.5713351
183,0.5695194
184,0.5680475
185,0.566837
186,0.5658251
187,0.5649785
188,0.5642995
189,0.5638504
190,0.5640246
191,0.5654196
192,0.5686597
193,0.6829374
194,0.6890919
195,0.6957155
196,0.7022011
197,0.7081509
198,0.7133666
199,0.7177618
200,0.7213471
201,0.7241918
202,0.7264271
203,0.7282098
204,0.7289386
205,0.6401744
206,0.6404825
207,0.6401461
208,0.6394063
209,0.6384538
210,0.6374402
211,0.6364511
212,0.6355206
213,0.6346486
214,0.6338145
215,0.6329611
216,0.6308413
217,0.6648255
218,0.6590528
219,0.6526629
220,0.6460216
221,0.6393974
222,0.6329726
223,0.6268442
224,0.6210401
225,0.6155519
226,0.6103451
