EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
115,3,11,0.00174456
116,1,1,1.170968E-06
116,3,11,0.001744871
117,1,1,1.181792E-06
117,3,11,0.001745143
118,1,1,1.193856E-06
118,3,11,0.001745391
119,1,1,1.207551E-06
119,3,11,0.001745625
120,1,1,1.224107E-06
120,3,11,0.001745764
121,1,1,1.243926E-06
121,3,11,0.001979153
122,1,1,1.265382E-06
122,3,11,0.001978751
123,1,1,1.28725E-06
123,3,11,0.001978371
124,1,1,1.308821E-06
124,3,11,0.001978052
125,1,1,1.329794E-06
125,3,11,0.001977806
126,1,1,1.350077E-06
126,3,11,0.001977629
127,1,1,1.369633E-06
127,3,11,0.001977511
128,1,1,1.388443E-06
128,3,11,0.001977439
129,1,1,1.40659E-06
129,3,11,0.001977399
130,1,1,1.424278E-06
130,3,11,0.001977383
131,1,1,1.441804E-06
131,3,11,0.001977381
132,1,1,1.460859E-06
132,3,11,0.001977284
133,1,1,1.482161E-06
133,3,11,0.00232644
134,1,1,1.504262E-06
134,3,11,0.002325861
135,1,1,1.526099E-06
135,3,11,0.00232528
136,1,1,1.547144E-06
136,3,11,0.002324746
137,1,1,1.567355E-06
137,3,11,0.002324282
138,1,1,1.587017E-06
138,3,11,0.002323889
139,1,1,1.606574E-06
139,3,11,0.00232356
140,1,1,1.626456E-06
140,3,11,0.002323282
141,1,1,1.647037E-06
141,3,11,0.002323042
142,1,1,1.668534E-06
142,3,11,0.002322828
143,1,1,1.691035E-06
143,3,11,0.002322631
144,1,1,1.71697E-06
144,3,11,0.00232231
145,1,1,1.747406E-06
145,3,11,0.001597945
146,1,1,1.778789E-06
146,3,11,0.001597202
147,1,1,1.808286E-06
147,3,11,0.001596458
148,1,1,1.834264E-06
148,3,11,0.001595761
149,1,1,1.856207E-06
149,3,11,0.00159513
150,1,1,1.874361E-06
150,3,11,0.00159457
151,1,1,1.889368E-06
151,3,11,0.001594075
152,1,1,1.90199E-06
152,3,11,0.001593635
153,1,1,1.91296E-06
153,3,11,0.001593239
154,1,1,1.922836E-06
154,3,11,0.001592875
155,1,1,1.93197E-06
155,3,11,0.001592536
156,1,1,1.932342E-06
156,3,11,0.001592413
157,1,1,1.920964E-06
157,3,11,0.001858902
158,1,1,1.911297E-06
