EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.675597E-06,0.003286276,0.003366791,0.001000501,0.05578844,0.3267852,0.1663708,0.0464946,0.01447803,0.004397146,0.005138549,0.002950784,0.0555637,1.311203E-05,0.002793193,0.003621301,0.06213715,0,0,0,0,0
1986,1.788056E-06,0.003551536,0.002907026,0.0004545427,0.02847629,0.1504628,0.06112518,0.01349727,0.003935943,0.001225627,0.003312692,0.001802944,0.09151834,1.69932E-05,0.003493708,0.0004244361,0.05164053,0,0,0,0,0
1987,1.819824E-06,0.002319485,0.001346402,0.0005351322,0.0334867,0.2270983,0.1015719,0.02124541,0.00571819,0.001972734,0.003439156,0.001606211,0.05463376,1.987223E-05,0.002448788,0.004076098,0.05405007,0,0,0,0,0
1988,1.89552E-06,0.001446107,0.004199307,0.001832926,0.06398815,0.2469673,0.1391328,0.03294669,0.00816376,0.002592073,0.004126666,0.001266668,0.04790727,3.449166E-05,0.005935699,0.001027732,0.0884622,0,0,0,0,0
1989,2.199565E-06,0.0009754882,0.001693286,0.00198747,0.09742975,0.29912,0.1000498,0.03511636,0.01152645,0.003579232,0.005343189,0.002614592,0.03851321,5.107344E-05,0.006225546,0.0005093413,0.1039768,0,0,0,0,0
1990,3.570937E-06,0.0005407121,0.001480641,0.0008872956,0.05983306,0.3700635,0.1115087,0.0193319,0.008959754,0.003260455,0.01659099,0.001963265,0.06064081,0.0001380555,0.003465943,0.000243219,0.1075403,0,0,0,0,0
1991,6.271689E-06,0.0008961354,0.002512123,0.0008228251,0.05736947,0.3845838,0.1905445,0.024724,0.004614044,0.002422435,0.01388197,0.003542093,0.07574705,5.803045E-05,0.006190012,0.0001664998,0.1498907,0,0,0,0,0
1992,9.21947E-06,0.001301799,0.004666136,0.0004727504,0.02455618,0.1602269,0.1179548,0.03180964,0.004890663,0.001423514,0.01800531,0.003205078,0.08751776,2.853708E-05,0.006129618,4.266815E-05,0.1648443,0,0,0,0,0
1993,1.086509E-05,0.002889062,0.00703611,0.0002892325,0.02504835,0.1525656,0.06298304,0.01834439,0.004825994,0.0007625674,0.02222934,0.001343743,0.07471289,5.545669E-06,0.001822001,9.941341E-05,0.1616,0,0,0,0,0
1994,1.390111E-05,0.004974385,0.01115012,0.0008558407,0.02780148,0.141493,0.08112893,0.01623689,0.003844282,0.0005392513,0.02092781,0.001212375,0.07259847,1.12713E-05,0.00146611,0.0001761435,0.1906994,0,0,0,0,0
1995,1.627686E-05,0.007071688,0.01832915,0.00164488,0.06526452,0.1688994,0.09452494,0.03189467,0.006249608,0.0007643465,0.02373416,0.001218435,0.06621065,1.181111E-05,0.001558414,0.001883161,0.3500614,0,0,0,0,0
1996,1.917064E-05,0.007919831,0.01868657,0.0009968068,0.05533414,0.2226333,0.05923553,0.01604746,0.004371933,0.0005698779,0.02788815,0.002387638,0.08369905,2.859869E-05,0.002492161,0.0004947335,0.3251627,0,0,0,0,0
