EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:50:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.9997508,1,1,0.9997769,1,1,1,1,1,1,1,0.9997939,1,0.9998747,1,0.9997531,1,1,1,1,1,1
2,1.000026,1,1,1.004579,1,1,1,1,1,1,1,1.002532,1,1.000903,1,1.002275,1,1,1,1,1,1
3,1.000641,1,1,1.01164,1,1,1,1,1,1,1,1.00721,1,1.003362,1,1.007044,1,1,1,1,1,1
4,1.001789,1,1,1.019074,1,1,1,1,1,1,1,1.013294,1,1.007198,1,1.01302,1,1,1,1,1,1
5,1.003628,1,1,1.025694,1,1,1,1,1,1,1,1.02058,1,1.012122,1,1.019185,1,1,1,1,1,1
6,1.006201,1,1,1.030897,1,1,1,1,1,1,1,1.029063,1,1.017734,1,1.024824,1,1,1,1,1,1
7,1.009459,1,1,1.034497,1,1,1,1,1,1,1,1.038787,1,1.023619,1,1.029562,1,1,1,1,1,1
8,1.013288,1,1,1.036571,1,1,1,1,1,1,1,1.049706,1,1.029395,1,1.033286,1,1,1,1,1,1
9,1.017552,1,1,1.037322,1,1,1,1,1,1,1,1.061582,1,1.03475,1,1.036056,1,1,1,1,1,1
10,1.02211,1,1,1.037001,1,1,1,1,1,1,1,1.073953,1,1.039453,1,1.038016,1,1,1,1,1,1
11,1.02684,1,1,1.035848,1,1,1,1,1,1,1,1.086146,1,1.043355,1,1.03934,1,1,1,1,1,1
12,1.031643,1,1,1.034074,1,1,1,1,1,1,1,1.097372,1,1.046386,1,1.040195,1,1,1,1,1,1
13,1.032048,1,1,1.067489,1,1,1,1,1,1,1,1.108864,1,1.054656,1,1.059008,1,1,1,1,1,1
14,1.030224,1,1,1.122364,1,1,1,1,1,1,1,1.124112,1,1.07184,1,1.096813,1,1,1,1,1,1
15,1.029173,1,1,1.186206,1,1,1,1,1,1,1,1.145897,1,1.099011,1,1.147923,1,1,1,1,1,1
16,1.031341,1,1,1.248659,1,1,1,1,1,1,1,1.175941,1,1.135363,1,1.205134,1,1,1,1,1,1
17,1.038235,1,1,1.302284,1,1,1,1,1,1,1,1.214952,1,1.178815,1,1.261837,1,1,1,1,1,1
18,1.050424,1,1,1.342985,1,1,1,1,1,1,1,1.262815,1,1.226457,1,1.313041,1,1,1,1,1,1
19,1.067708,1,1,1.369771,1,1,1,1,1,1,1,1.31882,1,1.274976,1,1.35578,1,1,1,1,1,1
20,1.08933,1,1,1.383942,1,1,1,1,1,1,1,1.381904,1,1.321088,1,1.389033,1,1,1,1,1,1
21,1.114206,1,1,1.388043,1,1,1,1,1,1,1,1.450884,1,1.361945,1,1.413285,1,1,1,1,1,1
22,1.141119,1,1,1.38496,1,1,1,1,1,1,1,1.524662,1,1.395445,1,1.429933,1,1,1,1,1,1
23,1.168883,1,1,1.377323,1,1,1,1,1,1,1,1.602395,1,1.420404,1,1.440729,1,1,1,1,1,1
24,1.196453,1,1,1.367221,1,1,1,1,1,1,1,1.683595,1,1.43657,1,1.447387,1,1,1,1,1,1
25,1.243523,1,1,1.245054,1,1,1,1,1,1,1,1.759165,1,1.424385,1,1.383312,1,1,1,1,1,1
26,1.296381,1,1,1.104734,1,1,1,1,1,1,1,1.817376,1,1.3743,1,1.270473,1,1,1,1,1,1
27,1.337457,1,1,0.9860288,1,1,1,1,1,1,1,1.844881,1,1.2945,1,1.151013,1,1,1,1,1,1
28,1.357684,1,1,0.8976266,1,1,1,1,1,1,1,1.838513,1,1.199792,1,1.047887,1,1,1,1,1,1
29,1.356254,1,1,0.8364657,1,1,1,1,1,1,1,1.803125,1,1.103738,1,0.9677281,1,1,1,1,1,1
30,1.337138,1,1,0.7965121,1,1,1,1,1,1,1,1.747183,1,1.015539,1,0.9091745,1,1,1,1,1,1
31,1.305908,1,1,0.7720121,1,1,1,1,1,1,1,1.679119,1,0.9399646,1,0.8681276,1,1,1,1,1,1
32,1.267804,1,1,0.7584108,1,1,1,1,1,1,1,1.605421,1,0.8784857,1,0.8401998,1,1,1,1,1,1
33,1.226903,1,1,0.7523856,1,1,1,1,1,1,1,1.530173,1,0.8305501,1,0.8216254,1,1,1,1,1,1
34,1.185965,1,1,0.7516333,1,1,1,1,1,1,1,1.455418,1,0.7945692,1,0.8094754,1,1,1,1,1,1
35,1.146606,1,1,0.7545892,1,1,1,1,1,1,1,1.381837,1,0.7685652,1,0.8016007,1,1,1,1,1,1
