EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:49:56 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Landings

timestep,fleet,group,value
1,1,1,1.335193E-07
1,3,11,0.0004281976
2,1,1,1.351368E-07
2,3,11,0.0004277511
3,1,1,1.3626E-07
3,3,11,0.0004275905
4,1,1,1.375399E-07
4,3,11,0.0004273325
5,1,1,1.375628E-07
5,3,11,0.0004270569
6,1,1,1.35838E-07
6,3,11,0.0004282757
7,1,1,1.354016E-07
7,3,11,0.0004293609
8,1,1,1.378529E-07
8,3,11,0.0004309002
9,1,1,1.433724E-07
9,3,11,0.0004332308
10,1,1,1.507302E-07
10,3,11,0.0004334501
11,1,1,1.599439E-07
11,3,11,0.0004335605
12,1,1,1.701199E-07
12,3,11,0.00043476
13,1,1,1.818289E-07
13,3,11,0.0002802155
14,1,1,1.933749E-07
14,3,11,0.0002799538
15,1,1,2.0485E-07
15,3,11,0.0002795138
16,1,1,2.155527E-07
16,3,11,0.0002788974
17,1,1,2.243518E-07
17,3,11,0.0002781842
18,1,1,2.294582E-07
18,3,11,0.0002776734
19,1,1,2.305048E-07
19,3,11,0.0002778666
20,1,1,2.313676E-07
20,3,11,0.0002786026
21,1,1,2.362466E-07
21,3,11,0.0002790132
22,1,1,2.459802E-07
22,3,11,0.0002785323
23,1,1,2.572187E-07
23,3,11,0.0002784407
24,1,1,2.715619E-07
24,3,11,0.0002794515
25,1,1,2.977142E-07
25,3,11,0.0002899756
26,1,1,3.441355E-07
26,3,11,0.0002904415
27,1,1,4.1058E-07
27,3,11,0.0002898162
28,1,1,4.861329E-07
28,3,11,0.0002899308
29,1,1,5.795499E-07
29,3,11,0.0002909186
30,1,1,6.989683E-07
30,3,11,0.0002906295
31,1,1,8.33368E-07
31,3,11,0.0002901875
32,1,1,9.718665E-07
32,3,11,0.0002896356
33,1,1,1.106225E-06
33,3,11,0.0002894895
34,1,1,1.254755E-06
34,3,11,0.0002902086
35,1,1,1.443738E-06
35,3,11,0.0002902432
36,1,1,1.677642E-06
36,3,11,0.0002902145
37,1,1,1.950911E-06
37,3,11,0.000347387
38,1,1,2.254326E-06
38,3,11,0.0003470824
39,1,1,2.589675E-06
39,3,11,0.0003469878
40,1,1,2.964685E-06
40,3,11,0.0003467305
41,1,1,3.373919E-06
41,3,11,0.0003465174
42,1,1,3.823443E-06
42,3,11,0.0003464977
43,1,1,4.306772E-06
43,3,11,0.0003462454
44,1,1,4.846606E-06
44,3,11,0.0003470505
45,1,1,5.510314E-06
45,3,11,0.0003470839
46,1,1,6.25824E-06
46,3,11,0.0003468227
47,1,1,7.026266E-06
47,3,11,0.0003467771
48,1,1,7.856117E-06
48,3,11,0.000347601
49,1,1,8.789891E-06
49,3,11,0.0004501554
50,1,1,9.677933E-06
50,3,11,0.0004495138
51,1,1,1.042394E-05
51,3,11,0.0004491557
52,1,1,1.103264E-05
52,3,11,0.000449289
53,1,1,1.158422E-05
53,3,11,0.0004499637
54,1,1,1.229011E-05
54,3,11,0.0004518109
55,1,1,1.342025E-05
55,3,11,0.0004535122
56,1,1,1.510025E-05
56,3,11,0.0004548639
57,1,1,1.729453E-05
57,3,11,0.0004558341
58,1,1,1.992948E-05
58,3,11,0.0004566522
59,1,1,2.283406E-05
59,3,11,0.0004575838
60,1,1,2.558508E-05
60,3,11,0.0004575469
61,1,1,2.785272E-05
61,3,11,0.001420135
62,1,1,2.937595E-05
62,3,11,0.001418898
63,1,1,3.015219E-05
63,3,11,0.001416754
64,1,1,3.026363E-05
64,3,11,0.001414328
65,1,1,2.997333E-05
65,3,11,0.001413756
66,1,1,2.951595E-05
66,3,11,0.001415518
67,1,1,2.905603E-05
67,3,11,0.001414602
68,1,1,2.859529E-05
68,3,11,0.001414914
69,1,1,2.814981E-05
69,3,11,0.001416625
70,1,1,2.783984E-05
70,3,11,0.001416274
71,1,1,2.753118E-05
71,3,11,0.001417949
72,1,1,2.726777E-05
72,3,11,0.001417521
73,1,1,2.690146E-05
73,3,11,0.001179278
