EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:49:56 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.829329
1986,2.368875
1987,2.399755
1988,2.261029
1989,2.576853
1990,2.257346
1991,1.943152
1992,1.646082
1993,1.695461
1994,1.453897
1995,1.285857
1996,1.213536
1997,1.326364
1998,1.301222
1999,1.101656
2000,1.090418
2001,1.142332
2002,0.9322848
2003,0.9279049
2004,1.128401
2005,1.111746
2006,1.235622
2007,1.148391
2008,0.9350934
2009,1.029732
2010,1.12695
2011,0.9773281
2012,1.112173
2013,0.9225028
2014,0.8749919
2015,0.8624275
2016,0.7460868
2017,0.8940352
