EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:49:56 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.010211,1,1,1.195734,1,1,1,1,1,1,1,1.020989,1,0.9620038,1,0.9312072,1,1,1,1,1,1
1986,0.4559677,1,1,1.046615,1,1,1,1,1,1,1,0.3014665,1,0.2933878,1,0.6167857,1,1,1,1,1,1
1987,0.1287455,1,1,1.070386,1,1,1,1,1,1,1,0.0969449,1,0.1427576,1,0.4624992,1,1,1,1,1,1
1988,0.05166374,1,1,0.8813109,1,1,1,1,1,1,1,0.05510503,1,0.2989347,1,0.4965568,1,1,1,1,1,1
1989,0.07696621,1,1,0.5628005,1,1,1,1,1,1,1,0.05570446,1,0.6960592,1,0.4428056,1,1,1,1,1,1
1990,0.062754,1,1,0.5098175,1,1,1,1,1,1,1,0.04390267,1,0.2905668,1,0.3779661,1,1,1,1,1,1
1991,0.325863,1,1,0.6604325,1,1,1,1,1,1,1,0.07991807,1,0.993557,1,0.536521,1,1,1,1,1,1
1992,1.242873,1,1,0.6389376,1,1,1,1,1,1,1,0.2346647,1,1.393996,1,0.6957989,1,1,1,1,1,1
1993,1.328571,1,1,0.7554047,1,1,1,1,1,1,1,0.2106599,1,0.86147,1,0.6250283,1,1,1,1,1,1
1994,1.342144,1,1,0.6771033,1,1,1,1,1,1,1,0.177539,1,0.6816018,1,0.5931423,1,1,1,1,1,1
1995,1.465338,1,1,0.7509069,1,1,1,1,1,1,1,0.2039786,1,0.9082205,1,0.8649867,1,1,1,1,1,1
1996,1.554173,1,1,0.4842342,1,1,1,1,1,1,1,0.2005874,1,0.4590856,1,0.5389472,1,1,1,1,1,1
1997,1.182164,1,1,0.6225096,1,1,1,1,1,1,1,0.1806898,1,0.5841598,1,0.6326768,1,1,1,1,1,1
1998,1.42653,1,1,0.5197917,1,1,1,1,1,1,1,0.2143308,1,0.4832185,1,0.5787175,1,1,1,1,1,1
1999,1.578603,1,1,0.7566381,1,1,1,1,1,1,1,0.2627539,1,0.7313902,1,0.8338127,1,1,1,1,1,1
2000,1.684595,1,1,0.5549605,1,1,1,1,1,1,1,0.2393451,1,0.4248899,1,0.6231566,1,1,1,1,1,1
2001,1.610397,1,1,0.6776058,1,1,1,1,1,1,1,0.2471539,1,0.5371978,1,0.7465121,1,1,1,1,1,1
2002,1.87761,1,1,0.9005759,1,1,1,1,1,1,1,0.2379192,1,0.7196836,1,1.091733,1,1,1,1,1,1
2003,1.620061,1,1,0.4329196,1,1,1,1,1,1,1,0.201458,1,0.2987802,1,0.5072718,1,1,1,1,1,1
2004,1.187077,1,1,0.5655651,1,1,1,1,1,1,1,0.2440863,1,0.4377387,1,0.569347,1,1,1,1,1,1
2005,1.342297,1,1,0.5982507,1,1,1,1,1,1,1,0.3005305,1,0.5451641,1,0.6369715,1,1,1,1,1,1
2006,1.429031,1,1,0.4883353,1,1,1,1,1,1,1,0.290496,1,0.4487911,1,0.5349533,1,1,1,1,1,1
2007,1.393681,1,1,0.6552204,1,1,1,1,1,1,1,0.3418156,1,0.602957,1,0.678709,1,1,1,1,1,1
2008,1.861363,1,1,0.6024534,1,1,1,1,1,1,1,0.3380642,1,0.5648815,1,0.7152953,1,1,1,1,1,1
2009,1.61635,1,1,0.548272,1,1,1,1,1,1,1,0.2243234,1,0.5031316,1,0.6037924,1,1,1,1,1,1
2010,1.386447,1,1,0.5265086,1,1,1,1,1,1,1,0.240958,1,0.4645175,1,0.5627202,1,1,1,1,1,1
2011,1.656867,1,1,0.5737532,1,1,1,1,1,1,1,0.2257441,1,0.5994408,1,0.6552117,1,1,1,1,1,1
2012,1.555611,1,1,0.6675265,1,1,1,1,1,1,1,0.1820887,1,0.6840433,1,0.7204378,1,1,1,1,1,1
2013,1.92684,1,1,0.6223338,1,1,1,1,1,1,1,0.2122642,1,0.5563464,1,0.7238234,1,1,1,1,1,1
2014,1.849475,1,1,0.6267499,1,1,1,1,1,1,1,0.2223205,1,0.585566,1,0.7106789,1,1,1,1,1,1
2015,1.886311,1,1,0.6578743,1,1,1,1,1,1,1,0.2481488,1,0.5907475,1,0.7526471,1,1,1,1,1,1
2016,1.861642,1,1,0.695096,1,1,1,1,1,1,1,0.2735656,1,0.5944805,1,0.779917,1,1,1,1,1,1
2017,1.856075,1,1,0.6277462,1,1,1,1,1,1,1,0.217208,1,0.5301884,1,0.7341003,1,1,1,1,1,1
