EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:14:32 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

timestep,value
1,0.8119149
2,0.7935904
3,0.7756305
4,0.758518
5,0.7426754
6,0.7283924
7,0.7158191
8,0.7049871
9,0.6958441
10,0.6882828
11,0.6821704
12,0.6773645
13,0.4600554
14,0.4575163
15,0.4554134
16,0.4537142
17,0.4523834
18,0.45139
19,0.4507116
20,0.4503352
21,0.4502569
22,0.4504791
23,0.4510089
24,0.4518557
25,0.5314493
26,0.5295455
27,0.5275718
28,0.5255902
29,0.5236857
30,0.521947
31,0.5204564
32,0.5192827
33,0.5184834
34,0.5180985
35,0.5181462
36,0.5186313
37,0.6381639
38,0.6376684
39,0.638396
40,0.6402135
41,0.6430075
42,0.6466746
43,0.6511267
44,0.656286
45,0.6620855
46,0.6684709
47,0.6753774
48,0.6827435
49,0.6934417
50,0.700092
51,0.7071531
52,0.7145817
53,0.7223375
54,0.7303481
55,0.7385842
56,0.7470242
57,0.7555897
58,0.7642993
59,0.7730569
60,0.781761
61,0.6786716
62,0.6877691
63,0.6962847
64,0.7042045
65,0.711533
66,0.7182631
67,0.7243846
68,0.7298965
69,0.7348034
70,0.7391536
71,0.7429668
72,0.7462574
73,0.6920624
74,0.6944159
75,0.6960184
76,0.6969609
77,0.6973715
78,0.6973116
79,0.6968347
80,0.6959831
81,0.6948168
82,0.6933987
83,0.6917498
84,0.6898932
85,0.5424168
86,0.5440657
87,0.5453432
88,0.5463153
89,0.5470455
90,0.5475617
91,0.5479116
92,0.5481246
93,0.548215
94,0.548196
95,0.5480736
96,0.5479015
97,0.4762091
98,0.4772281
99,0.4781897
100,0.4791123
101,0.4800313
102,0.4809847
103,0.4819881
104,0.4830606
105,0.484221
106,0.4854851
107,0.486873
108,0.4884042
109,0.4526716
110,0.4550588
111,0.4576293
112,0.4603795
113,0.4633179
114,0.4664318
115,0.4696982
116,0.4731138
117,0.4766741
118,0.4803489
119,0.4841288
120,0.4879819
121,0.6597681
122,0.6623578
123,0.6651815
124,0.668153
125,0.6712052
126,0.6742957
127,0.6773572
128,0.6803344
129,0.683192
130,0.6858975
131,0.6884096
132,0.6906909
133,0.5995177
134,0.6021835
135,0.6044862
136,0.6064177
137,0.6079693
138,0.6091411
139,0.6099334
140,0.6103461
141,0.6103826
142,0.6100534
143,0.6093673
144,0.6083442
145,0.6830655
146,0.6794311
147,0.6755321
148,0.671388
149,0.6670187
150,0.6624573
151,0.65773
152,0.6528479
153,0.6478261
154,0.6427005
155,0.6374994
156,0.6322318
157,0.7060254
158,0.6991087
159,0.6924374
160,0.6859627
161,0.6796821
162,0.6735709
163,0.667602
164,0.661751
165,0.6560309
166,0.6504697
167,0.6450489
168,0.6397555
169,0.5356471
170,0.5328784
171,0.5300996
172,0.5273351
173,0.5246102
174,0.5219626
175,0.5194257
176,0.5170163
177,0.5147557
178,0.5126591
179,0.5107446
180,0.5090277
181,0.422629
182,0.4222242
183,0.4219127
184,0.421709
185,0.4216285
186,0.4216954
187,0.4219141
188,0.4222879
189,0.4228356
190,0.4235453
191,0.4244262
192,0.4254714
193,0.5073966
194,0.5079578
195,0.5087274
196,0.5096689
197,0.5107619
198,0.511968
199,0.5132502
200,0.5145939
201,0.5159746
202,0.5173609
203,0.5187264
204,0.5200612
205,0.459928
206,0.4619964
207,0.4639232
208,0.4656908
209,0.467286
210,0.4687032
211,0.4699297
212,0.4709563
213,0.4717731
214,0.4723741
215,0.4727535
216,0.4729092
217,0.4948555
218,0.4937802
219,0.4924955
220,0.4910084
221,0.4893256
222,0.4874654
223,0.4854392
224,0.4832544
225,0.4809182
226,0.478441
227,0.4758324
228,0.4731035
229,0.5092127
230,0.5056322
231,0.5020109
232,0.4983467
233,0.4946401
234,0.4909074
235,0.4871475
236,0.4833598
237,0.4795449
238,0.4757117
239,0.4718738
240,0.468033
241,0.4784382
242,0.474325
243,0.4702563
244,0.4662457
245,0.4622916
246,0.4583935
247,0.4545539
248,0.450777
249,0.4470681
250,0.4434345
251,0.4398829
252,0.4364238
253,0.4627902
254,0.4585146
255,0.4543683
256,0.4503557
257,0.4464786
258,0.4427395
259,0.4391412
260,0.4356868
261,0.4323791
262,0.4292285
263,0.426238
264,0.4234109
265,0.4029033
266,0.4004979
267,0.3982395
268,0.3961374
269,0.3941998
270,0.3924403
271,0.3908617
272,0.3894655
273,0.3882507
274,0.3872162
275,0.3863585
276,0.3856773
277,0.3379494
278,0.3378225
279,0.3377638
280,0.3377735
281,0.3378508
282,0.3379946
283,0.3382037
284,0.3384781
285,0.3388124
286,0.3392009
287,0.3396377
288,0.3401179
289,0.4137255
290,0.4123645
291,0.4111363
292,0.4100317
293,0.4090427
294,0.4081617
295,0.4073822
296,0.4066995
297,0.4061084
298,0.4056026
299,0.4051764
300,0.4048237
301,0.3739341
302,0.3751682
303,0.3764524
304,0.3777648
305,0.3790849
306,0.3803953
307,0.3816815
308,0.3829308
309,0.3841327
310,0.3852783
311,0.3863602
312,0.3873718
313,0.3646474
314,0.3657981
315,0.3668731
316,0.3678758
317,0.3688093
318,0.3696772
319,0.3704831
320,0.3712301
321,0.3719217
322,0.3725611
323,0.3731513
324,0.373695
325,0.3242238
326,0.3249745
327,0.3256353
328,0.3262179
329,0.3267325
330,0.3271873
331,0.3275893
332,0.3279445
333,0.3282583
334,0.3285349
335,0.3287782
336,0.3289917
337,0.2960733
338,0.2964193
339,0.296709
340,0.2969466
341,0.297136
342,0.2972813
343,0.2973861
344,0.2974568
345,0.2974989
346,0.2975165
347,0.2975137
348,0.2974949
349,0.3494429
350,0.3489305
351,0.3485014
352,0.3481459
353,0.347857
354,0.3476297
355,0.3474607
356,0.3473486
357,0.3472925
358,0.3472922
359,0.3473497
360,0.3474662
361,0.3936752
362,0.3932933
363,0.3930838
364,0.3930305
365,0.3931214
366,0.393347
367,0.3936999
368,0.394174
369,0.3947648
370,0.3954684
371,0.396283
372,0.3972062
373,0.386967
374,0.3879274
375,0.3889683
376,0.3900934
377,0.3913042
378,0.392601
379,0.3939829
380,0.395447
381,0.3969893
382,0.398605
383,0.4002878
384,0.401795
385,0.3704821
386,0.371222
387,0.3718297
388,0.372378
389,0.3729246
390,0.3735104
391,0.3741601
392,0.3748859
393,0.3756905
394,0.3765701
395,0.3775174
396,0.3785207
