EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:14:32 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.008497714,0.03628047,0.01864521,0.2879379,0.9635956,0.7377206,0.3029475,0.1070437,0.03944185,0.03092913,0.271485,0.003931734,0.2158254,0.001220526,0.01269096,0.008234739,0.1510962,0.270757,14.51133,13.29982,8.14165,12.71551
2,0.008581396,0.0363807,0.0187945,0.2833113,0.9547294,0.7216524,0.2912112,0.1043728,0.03865784,0.03073586,0.2714054,0.003585736,0.211956,0.001215517,0.01266568,0.008093658,0.1520092,0.2690241,14.42855,12.94213,7.877679,12.40364
3,0.008661122,0.0364573,0.01893,0.278735,0.9430971,0.7061995,0.2803348,0.1014073,0.03784974,0.03046788,0.2712559,0.003279103,0.2081029,0.001207109,0.01262219,0.007936488,0.1524888,0.2662072,14.31761,12.59142,7.74196,12.13045
4,0.008732733,0.03651062,0.01905101,0.274971,0.9305064,0.6918482,0.2703411,0.09827533,0.03704357,0.03014969,0.271044,0.003006987,0.2042664,0.001196375,0.01256138,0.007794725,0.1526481,0.2625503,14.19566,12.29903,7.690234,11.92719
5,0.008794658,0.03654204,0.01915748,0.2719789,0.9183558,0.6790169,0.261262,0.09508456,0.03626324,0.02980393,0.2707825,0.002766596,0.200453,0.001184416,0.01248573,0.007684975,0.1526159,0.2583342,14.07546,12.08318,7.690932,11.79597
6,0.008847609,0.03655339,0.01924978,0.2692912,0.9075392,0.6679938,0.2531051,0.09191548,0.03552742,0.02944913,0.2704856,0.002556408,0.1966714,0.001172064,0.01239831,0.007610989,0.1525079,0.2538169,13.96532,11.94346,7.72208,11.72656
7,0.008893752,0.03654662,0.01932843,0.2663043,0.8984893,0.6589329,0.2458457,0.08882223,0.03484884,0.02909911,0.2701663,0.002375503,0.1929301,0.001159798,0.01230224,0.007568658,0.1524145,0.2492079,13.86996,11.87035,7.769112,11.70503
8,0.008935834,0.0365236,0.01939395,0.2624701,0.8912823,0.6518759,0.2394314,0.08583652,0.03423487,0.02876342,0.269836,0.00222307,0.1892361,0.001147773,0.01220027,0.007550687,0.1523974,0.2446625,13.79144,11.85102,7.823042,11.71806
9,0.008976511,0.03648612,0.01944685,0.2573971,0.885757,0.6467834,0.2337905,0.08297291,0.03368865,0.02844802,0.2695038,0.002098084,0.1855949,0.001135913,0.01209471,0.007549909,0.1524932,0.2402886,13.73004,11.87277,7.878881,11.75473
10,0.009017935,0.0364359,0.01948759,0.2508771,0.8816212,0.6435646,0.2288417,0.08023387,0.03321022,0.02815622,0.2691766,0.001999138,0.1820103,0.00112402,0.0119874,0.007561143,0.1527175,0.2361566,13.68503,11.9246,7.934283,11.80691
11,0.009061572,0.03637473,0.01951665,0.2428675,0.8785347,0.6421003,0.2245012,0.07761408,0.03279761,0.02788939,0.2688598,0.001924391,0.1784853,0.001111876,0.01187978,0.007581855,0.1530717,0.2323099,13.65515,11.99784,7.988501,11.86905
12,0.009108171,0.03630447,0.01953458,0.2334526,0.876166,0.6422601,0.2206881,0.0751037,0.03244764,0.02764764,0.2685572,0.001871621,0.1750225,0.001099318,0.01177304,0.007612056,0.1535474,0.2287741,13.63894,12.0861,8.041632,11.93761
13,0.009158344,0.03620159,0.01959558,0.2251558,0.8732671,0.6542293,0.2240846,0.07489149,0.03279271,0.02768765,0.2684242,0.00182209,0.1651699,0.001086183,0.01156564,0.007869252,0.1549878,0.2255643,13.63496,12.18489,8.09412,12.01059
14,0.009212166,0.03610062,0.01965109,0.2178869,0.8684562,0.6653884,0.2276604,0.07488164,0.03307731,0.02775633,0.2683128,0.001775991,0.1561152,0.001074068,0.01137395,0.008126345,0.1566144,0.2226937,13.64188,12.29049,8.146475,12.08671
15,0.009268825,0.03600453,0.01970253,0.2119135,0.8617733,0.6758658,0.2314224,0.07505012,0.03330921,0.02785507,0.2682248,0.001733525,0.1477866,0.001063251,0.01119704,0.008391253,0.1584171,0.220169,13.65851,12.40118,8.199165,12.16533
16,0.009327218,0.0359163,0.01975105,0.2073684,0.853494,0.685668,0.2353798,0.07537717,0.03349386,0.02798187,0.2681621,0.001694603,0.1401254,0.001053961,0.01103423,0.008669236,0.1603884,0.2179943,13.68381,12.51591,8.252485,12.24615
17,0.009386076,0.0358388,0.01979783,0.2042942,0.8440018,0.694746,0.2395441,0.07584631,0.03363497,0.0281351,0.2681262,0.001658923,0.133079,0.00104632,0.01088508,0.008961979,0.1625255,0.2161728,13.7169,12.63397,8.306566,12.32901
18,0.009444067,0.03577462,0.0198441,0.2026761,0.8336979,0.7030435,0.2439296,0.07644364,0.03373502,0.02831345,0.2681186,0.001626038,0.1265998,0.001040334,0.01074939,0.009267576,0.1648292,0.2147072,13.75698,12.75489,8.361412,12.41375
19,0.009499886,0.03572609,0.01989111,0.2024682,0.8229462,0.7105233,0.2485528,0.07715718,0.03379553,0.02851588,0.2681405,0.001595424,0.1206447,0.001035901,0.01062709,0.009580873,0.1673042,0.2136002,13.80335,12.87824,8.416922,12.50018
20,0.009552309,0.03569523,0.01994007,0.2036095,0.8120486,0.7171794,0.2534322,0.07797639,0.03381729,0.02874152,0.2681929,0.001566531,0.1151746,0.001032834,0.01051824,0.009894008,0.1699587,0.2128541,13.85536,13.00363,8.472929,12.58807
21,0.009600232,0.03568377,0.01999223,0.2060261,0.8012486,0.7230356,0.2585874,0.07889188,0.0338006,0.02898965,0.2682769,0.001538798,0.1101542,0.001030884,0.01042299,0.010197,0.172803,0.2124712,13.91241,13.13061,8.529221,12.67713
22,0.009642681,0.03569319,0.02004881,0.2096445,0.7907297,0.72814,0.2640388,0.07989506,0.03374533,0.02925965,0.2683932,0.00151166,0.1055513,0.001029783,0.0103415,0.0104783,0.1758503,0.2124534,13.97393,13.25871,8.58556,12.76702
23,0.009678823,0.0357247,0.02011104,0.2144109,0.7806123,0.7325559,0.2698061,0.08097796,0.03365112,0.02955097,0.2685424,0.00148452,0.1013369,0.001029243,0.01027397,0.01072527,0.1791151,0.2128025,14.03937,13.38744,8.64169,12.85738
24,0.009707964,0.03577932,0.02018015,0.2202782,0.7709794,0.7363545,0.2759082,0.08213306,0.03351738,0.02986308,0.268725,0.001456725,0.09748445,0.00102899,0.01022057,0.01092457,0.1826138,0.21352,14.10819,13.51623,8.697353,12.94782
25,0.009731999,0.03595163,0.02039203,0.2261153,0.7658211,0.7327365,0.2798395,0.08297709,0.03334821,0.03010099,0.2689324,0.001293364,0.09367706,0.001030526,0.01023316,0.01076272,0.1873324,0.2146069,14.17987,13.64452,8.752283,13.03788
26,0.009749621,0.03613955,0.02060904,0.2319759,0.7651018,0.727247,0.2835221,0.08388362,0.03326556,0.03031952,0.2691742,0.001165152,0.09018252,0.001033952,0.01025234,0.01061733,0.1921502,0.2161199,14.2539,13.77189,8.806213,13.12718
27,0.009762208,0.03634261,0.02083501,0.2378913,0.7686448,0.720054,0.2869641,0.08485281,0.033257,0.0305198,0.2694504,0.00106436,0.08698449,0.001038961,0.0102792,0.01048818,0.1970576,0.2180475,14.32978,13.89763,8.858873,13.21531
28,0.009770863,0.03656049,0.02107131,0.243884,0.7761052,0.7115445,0.2901212,0.0858856,0.03331235,0.03070285,0.269761,0.00098544,0.08406636,0.001045394,0.01031457,0.01037815,0.2020429,0.2203821,14.407,14.02106,8.909988,13.30182
29,0.009776758,0.0367928,0.02131938,0.2499736,0.7870447,0.7021911,0.2929346,0.08698361,0.03342313,0.03086907,0.2701055,0.0009244827,0.08141176,0.001053193,0.01035911,0.01029295,0.2070931,0.2231179,14.48507,14.14151,8.959293,13.38629
30,0.009781146,0.03703915,0.02158065,0.2561798,0.8009908,0.692463,0.2953538,0.08814914,0.03358221,0.03101844,0.2704837,0.0008788303,0.07900473,0.001062367,0.01041332,0.0102405,0.2121942,0.22625,14.5635,14.25833,9.006519,13.46827
31,0.009785364,0.0372991,0.02185662,0.262525,0.8174795,0.6827729,0.2973494,0.08938505,0.03378347,0.03115059,0.2708949,0.0008466968,0.07682995,0.001072965,0.01047763,0.0102304,0.217332,0.2297742,14.6418,14.37088,9.051409,13.54731
32,0.009790825,0.03757225,0.02214882,0.269036,0.8360832,0.6734524,0.2989143,0.09069461,0.03402158,0.03126493,0.2713385,0.0008268719,0.07487275,0.001085061,0.01055235,0.01027342,0.2224916,0.2336861,14.71947,14.47851,9.093681,13.62299
33,0.009799025,0.03785818,0.02245883,0.2757231,0.8564351,0.6647601,0.3000619,0.09208135,0.03429177,0.03136075,0.2718137,0.0008184983,0.07311914,0.001098739,0.01063777,0.01038098,0.227658,0.2379814,14.79603,14.58058,9.133068,13.69484
