EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:14:32 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.121069,0.6487496,0.3345927,1.765078,1.363465,1.781882,2.107538,1.520782,1.379724,0.8685628,0.3210109,3.282791,0.8054837,1.443668,1.310881,1.591315,0.8153263,2.204593,2.437814,46.74648,175.4183,0
2,1.120972,0.6491598,0.3349023,1.775574,1.369808,1.781486,2.104252,1.527288,1.380986,0.8717309,0.3210892,3.252555,0.8056867,1.449782,1.312462,1.601401,0.8185014,2.209026,2.443476,47.0213,178.3894,0
3,1.121739,0.6495938,0.3351673,1.800283,1.373626,1.780228,2.100987,1.532367,1.381722,0.8737146,0.3211805,3.230422,0.8058596,1.460162,1.314287,1.612899,0.8214234,2.213833,2.443866,46.89597,180.1207,0
4,1.123144,0.6500199,0.3354396,1.83362,1.374936,1.777743,2.097093,1.535908,1.381646,0.8750602,0.3212689,3.214297,0.8060409,1.474416,1.316054,1.625956,0.8237127,2.217503,2.44028,46.57182,181.0267,0
5,1.124865,0.65042,0.3357077,1.870198,1.37424,1.774103,2.092446,1.538046,1.38074,0.8757864,0.3213468,3.202525,0.8062057,1.492222,1.317597,1.639924,0.8252737,2.219529,2.434249,46.18241,181.4344,0
6,1.126641,0.6507863,0.3359652,1.905706,1.372205,1.769576,2.087197,1.539037,1.379118,0.8759775,0.3214111,3.193774,0.8063418,1.512921,1.318841,1.653823,0.8261719,2.21994,2.427059,45.80893,181.5813,0
7,1.128308,0.6511171,0.3362103,1.937057,1.369483,1.76449,2.081611,1.539169,1.37695,0.8757421,0.3214617,3.187032,0.8064466,1.535527,1.319773,1.66666,0.8265478,2.219011,2.419658,45.4932,181.6264,0
8,1.129798,0.6514142,0.3364433,1.962321,1.366604,1.759152,2.075959,1.53872,1.37441,0.8751886,0.3214996,3.181596,0.8065225,1.558818,1.320418,1.677562,0.8265619,2.217086,2.41267,45.24964,181.6658,0
9,1.131107,0.6516794,0.3366655,1.980596,1.363938,1.75381,2.070473,1.537928,1.371652,0.8744126,0.3215268,3.177064,0.8065741,1.581438,1.320815,1.685842,0.8263623,2.214475,2.406452,45.07599,181.7497,0
10,1.132269,0.6519136,0.3368782,1.991828,1.361695,1.748643,2.06532,1.536981,1.368803,0.873491,0.321545,3.173296,0.8066058,1.602015,1.321004,1.691055,0.826069,2.211417,2.401167,44.96165,181.8984,0
11,1.133334,0.6521165,0.3370813,1.99657,1.359956,1.743768,2.060602,1.536019,1.365954,0.8724821,0.3215558,3.170319,0.8066195,1.619278,1.321019,1.693012,0.8257673,2.208061,2.39685,44.89347,182.114,0
12,1.13435,0.652286,0.3372739,1.995723,1.358709,1.739249,2.056366,1.535139,1.36317,0.8714271,0.3215606,3.16817,0.8066155,1.632179,1.320887,1.691764,0.8255122,2.204487,2.39346,44.85896,182.3896,0
13,1.135292,0.6623408,0.3070939,1.96831,1.338907,1.485606,1.636252,1.180922,1.067065,0.7621574,0.3145973,3.189778,1.299157,1.646369,1.439803,1.252536,0.7623719,2.200715,2.390921,44.84783,182.7144,0
14,1.136004,0.6623148,0.3071826,1.938055,1.341148,1.487618,1.635342,1.177538,1.068998,0.760759,0.3145758,3.196119,1.297008,1.641519,1.437681,1.252245,0.7617282,2.196326,2.389182,44.85932,183.0773,0
15,1.136705,0.6622336,0.3072484,1.904184,1.343351,1.489203,1.634433,1.174568,1.070552,0.7593672,0.3145504,3.194349,1.294872,1.631261,1.435563,1.249111,0.7611575,2.191536,2.388122,44.88011,183.4677,0
16,1.137404,0.6620961,0.3072961,1.868913,1.345169,1.490664,1.633514,1.171956,1.07183,0.758079,0.3145216,3.185182,1.292693,1.616508,1.433422,1.244158,0.7606381,2.186412,2.387662,44.90706,183.877,0
17,1.1381,0.6619045,0.3073249,1.83384,1.34644,1.492131,1.63257,1.169657,1.072906,0.7568824,0.3144894,3.169182,1.290465,1.59836,1.43123,1.238304,0.7601448,2.180996,2.387734,44.9383,184.2984,0
18,1.138782,0.6616633,0.3073344,1.800047,1.347131,1.493625,1.63159,1.167634,1.073836,0.7557674,0.314454,3.146788,1.288187,1.577899,1.428965,1.232246,0.7596555,2.175328,2.388279,44.97277,184.7269,0
