EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:14:32 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.471899
1986,1.503528
1987,1.553317
1988,1.644892
1989,1.675282
1990,1.715146
1991,1.616339
1992,1.515124
1993,1.553496
1994,1.605158
1995,1.608589
1996,1.542563
1997,1.470316
1998,1.429891
1999,1.397501
2000,1.391225
2001,1.383271
2002,1.393306
2003,1.398971
2004,1.404593
2005,1.410723
2006,1.421342
2007,1.443199
2008,1.474783
2009,1.50927
2010,1.547612
2011,1.578742
2012,1.577857
2013,1.575839
2014,1.573051
2015,1.608819
2016,1.641169
2017,1.674815
