EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:29:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478345
1986,1.53266
1987,1.562977
1988,1.663732
1989,1.643029
1990,1.638368
1991,1.559653
1992,1.519122
1993,1.534773
1994,1.599648
1995,1.598525
1996,1.542121
1997,1.490738
1998,1.464946
1999,1.426942
2000,1.411574
2001,1.396904
2002,1.40688
2003,1.420445
2004,1.430971
2005,1.438226
2006,1.44787
2007,1.466922
2008,1.492846
2009,1.517997
2010,1.546654
2011,1.569017
2012,1.565969
2013,1.565805
2014,1.562758
2015,1.588226
2016,1.59936
2017,1.622857
