EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:29:37 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,7.074433,2.988178,1.786419,19.43751,9.000499,6.500785,5.561244,4.824527,4.29722,3.838187,1.814252,13.25412,3.242372,9.969913,3.778045,10.88339,3.648832,7.330667,12.46978,154.6214,0,0
1986,7.070666,2.866321,1.731257,17.40097,9.671939,6.166167,5.354246,4.774721,4.171561,3.776152,1.825991,12.98892,3.608537,9.972742,3.840076,10.50439,3.612325,7.353332,12.4741,154.3132,0,0
1987,7.075689,2.855945,1.796096,18.77454,9.537776,6.626389,5.132943,4.646682,4.13935,3.696847,1.845307,13.57738,4.171875,9.89721,3.860183,10.93078,3.633668,7.360046,12.47896,154.1236,0,0
1988,7.112967,2.811834,1.945395,17.51146,8.926414,6.465445,5.593301,4.580078,4.122667,3.720715,1.867052,11.80044,4.509675,9.912059,4.068635,10.47703,3.585069,7.348177,12.48867,154.2513,0,0
1989,7.088285,2.78137,2.059932,18.17292,8.485023,6.477284,5.453794,4.99251,4.128288,3.759167,1.896703,12.08197,4.336043,9.891786,4.056591,10.62045,3.639823,7.322735,12.50323,154.6309,0,0
1990,7.151845,2.75046,2.098696,18.19881,8.655169,6.219706,5.516739,4.783159,4.507685,3.777723,1.95479,11.9663,4.152825,10.00214,3.801229,10.6558,3.647445,7.313949,12.52134,154.8379,0,0
1991,7.175924,2.740772,2.114402,17.71267,9.070578,6.274644,5.311406,4.796188,4.207537,3.989977,2.022652,12.51395,4.082878,10.10288,3.731612,10.6958,3.620437,7.318447,12.54017,154.8369,0,0
1992,7.19799,2.685698,2.137491,18.30146,9.363708,6.273352,5.205873,4.603445,4.183705,4.002473,2.078673,12.47331,4.039461,10.13046,3.717876,10.73823,3.618588,7.325552,12.55794,154.7335,0,0
1993,7.202588,2.622483,2.179368,18.3237,9.167378,6.316555,5.117296,4.483374,3.96467,3.870636,2.132183,12.49783,4.010952,10.1534,3.588588,10.78206,3.62076,7.323675,12.5764,154.7649,0,0
1994,7.220585,2.540422,2.205509,17.51556,9.118896,6.19072,5.139184,4.41873,3.896189,3.702532,2.173931,12.72299,4.003975,10.21913,3.512478,10.81259,3.620107,7.321345,12.59486,154.8204,0,0
1995,7.227973,2.379058,2.136816,17.77181,8.755265,6.347161,5.122063,4.559018,3.960035,3.669571,2.178926,12.69626,3.893041,10.2521,3.501844,10.8399,3.65178,7.321465,12.60919,154.8022,0,0
1996,7.215392,2.252916,2.092842,18.54243,8.764606,6.293758,5.197571,4.468421,4.040848,3.682474,2.177845,12.9224,3.820372,10.26387,3.555454,10.85031,3.663656,7.316265,12.61671,154.8732,0,0
1997,7.216589,2.152349,2.083044,18.50158,9.073883,6.171043,5.23098,4.531623,3.949715,3.729153,2.162966,12.86567,3.846024,10.24405,3.64753,10.86112,3.678077,7.31386,12.62135,154.9319,0,0
1998,7.1963,2.071764,2.086317,18.1499,9.04101,6.394464,5.170995,4.597182,4.048065,3.732548,2.138172,12.62236,3.822324,10.17633,3.734729,10.84016,3.684686,7.318945,12.6218,154.8745,0,0
1999,7.180204,2.013896,2.130255,18.31433,9.270675,6.25192,5.231395,4.447494,4.06275,3.77439,2.110133,12.77715,3.732819,10.13734,3.869707,10.84106,3.701934,7.325516,12.61858,154.7733,0,0
2000,7.161198,2.005714,2.19533,18.33067,9.20528,6.270494,5.061583,4.523051,3.954711,3.810443,2.073436,12.70978,3.709863,10.04355,4.016799,10.84095,3.702164,7.328341,12.61048,154.7295,0,0
2001,7.194796,2.012722,2.199819,18.72858,9.188882,6.276407,5.1299,4.43531,4.062211,3.805703,2.0209,12.92088,3.740042,9.988518,3.994167,10.82631,3.717531,7.329872,12.59968,154.7144,0,0
2002,7.182966,2.028461,2.20814,17.84531,9.030076,6.281909,5.117273,4.480159,3.995269,3.867149,1.969605,12.75046,3.696622,9.977378,4.017848,10.85701,3.721609,7.330056,12.5891,154.7224,0,0
2003,7.188611,2.030749,2.178828,18.2574,9.110829,6.240433,5.114169,4.443924,4.031934,3.87975,1.920907,12.8257,3.642234,9.971201,3.948372,10.81356,3.731239,7.331419,12.58003,154.7156,0,0
2004,7.183565,2.035403,2.131823,18.44485,9.162612,6.292156,5.116148,4.485911,4.043529,3.914911,1.876735,12.9332,3.633437,9.987327,3.806564,10.8196,3.748726,7.335129,12.57075,154.6669,0,0
2005,7.179426,2.028947,2.093591,18.36866,9.26113,6.293457,5.165576,4.48631,4.086205,3.940433,1.843865,12.98259,3.609983,10.02928,3.751926,10.79779,3.758426,7.340202,12.56199,154.5943,0,0
