EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:29:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003116639,0.09010714,0.4536079,0.002906337,0.04923169,0.1574586,0.2985976,0.4441846,0.5722139,0.7303005,0.1773481,0.001367044,0.1432834,0.002429791,0.07501637,0.002895173,0.1199239,0.3000136,0.1950089,0.2965718,0,0
2,0.003116816,0.09002911,0.4534337,0.002929164,0.0492245,0.1573945,0.2989703,0.4449701,0.5726665,0.7305508,0.1773481,0.001325347,0.1439536,0.002430255,0.07500534,0.002876282,0.1201636,0.3000136,0.1950089,0.2965718,0,0
3,0.003118086,0.08994147,0.4533715,0.003308563,0.04948479,0.1573649,0.2997307,0.446341,0.5735132,0.7309434,0.1773481,0.001278455,0.1450301,0.002431212,0.07501502,0.002852248,0.1204878,0.3000136,0.1950089,0.2965718,0,0
4,0.003121397,0.08981217,0.4536484,0.003689371,0.0499272,0.1573513,0.3007869,0.4482844,0.5747393,0.7315083,0.1773481,0.001229297,0.1465361,0.002432253,0.07507357,0.002824714,0.1208853,0.3000136,0.1950089,0.2965718,0,0
5,0.003123434,0.08958797,0.4539132,0.003316968,0.04987834,0.157368,0.3021147,0.4508393,0.5764161,0.7323568,0.1773481,0.00117999,0.1483756,0.002432357,0.07512683,0.002797287,0.1213727,0.3000136,0.1950089,0.2965718,0,0
6,0.003121517,0.08932041,0.4536398,0.002532397,0.04908895,0.1574123,0.3036709,0.453993,0.5785697,0.7335355,0.1773481,0.001132978,0.1504158,0.002432423,0.07510316,0.002771978,0.1219507,0.3000136,0.1950089,0.2965718,0,0
7,0.003119729,0.08931763,0.4530948,0.002689388,0.04884438,0.1574329,0.3053283,0.4575992,0.5810809,0.7349165,0.1773481,0.001091372,0.1526917,0.002434981,0.0750469,0.002747309,0.122572,0.3000136,0.1950089,0.2965718,0,0
8,0.003123348,0.08939376,0.4530719,0.004104476,0.0499345,0.1573938,0.3069632,0.4614933,0.5838169,0.7363534,0.1773481,0.001056968,0.1553756,0.002438352,0.07506904,0.002722521,0.1231848,0.3000136,0.1950089,0.2965718,0,0
9,0.003131171,0.08932889,0.4537859,0.004152481,0.05111595,0.1573736,0.3086595,0.465773,0.5869489,0.7380422,0.1773481,0.001030927,0.1585207,0.002440964,0.07519449,0.002704108,0.1238386,0.3000136,0.1950089,0.2965718,0,0
10,0.003130582,0.0890184,0.4536753,0.002711868,0.05122471,0.1574342,0.3104798,0.4705063,0.590612,0.740132,0.1773481,0.001012533,0.1617604,0.002438839,0.07519585,0.002697075,0.1245725,0.3000136,0.1950089,0.2965718,0,0
11,0.003126975,0.08894728,0.4529015,0.002987744,0.05204573,0.1575232,0.3122828,0.4754804,0.5946227,0.7424111,0.1773481,0.001003881,0.1651121,0.002437247,0.07510581,0.00269757,0.1253231,0.3000136,0.1950089,0.2965718,0,0
12,0.003128955,0.08882019,0.4524371,0.004078661,0.05393817,0.1576419,0.3140085,0.4805788,0.5989065,0.7447942,0.1773481,0.001005704,0.1688161,0.002436752,0.07506984,0.002703919,0.1260611,0.3000136,0.1950089,0.2965718,0,0
13,0.003132218,0.08846972,0.4522175,0.003216484,0.05542394,0.1579416,0.3156073,0.4858487,0.6037428,0.7474627,0.1773481,0.001017374,0.1720057,0.002439196,0.07499659,0.002719549,0.1264265,0.3000136,0.1950089,0.2965718,0,0
14,0.00313096,0.08801108,0.451419,0.00222347,0.05636232,0.1582428,0.3165956,0.4905801,0.6085252,0.7499757,0.1773481,0.001035505,0.1750571,0.002442952,0.07485222,0.002748041,0.1265304,0.3000136,0.1950089,0.2965718,0,0
