EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:29:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ValueFleetGroup

timestep,fleet,group,value
1,1,1,1.332505E-07
1,3,11,0.0004283338
2,1,1,1.344674E-07
2,3,11,0.0004283386
3,1,1,1.357331E-07
3,3,11,0.0004283423
4,1,1,1.371088E-07
4,3,11,0.0004283463
5,1,1,1.384463E-07
5,3,11,0.0004283529
6,1,1,1.395878E-07
6,3,11,0.0004283617
7,1,1,1.406946E-07
7,3,11,0.0004283704
8,1,1,1.420407E-07
8,3,11,0.0004283683
9,1,1,1.436233E-07
9,3,11,0.0004283771
10,1,1,1.44809E-07
10,3,11,0.0004283822
11,1,1,1.457939E-07
11,3,11,0.0004283853
12,1,1,1.469998E-07
12,3,11,0.0004283844
13,1,1,1.482837E-07
13,3,11,0.0002768606
14,1,1,1.493312E-07
14,3,11,0.000276865
15,1,1,1.503804E-07
15,3,11,0.0002768671
16,1,1,1.515141E-07
16,3,11,0.0002768732
17,1,1,1.526669E-07
17,3,11,0.0002768774
18,1,1,1.53936E-07
18,3,11,0.0002768814
19,1,1,1.553104E-07
19,3,11,0.0002768896
20,1,1,1.566245E-07
20,3,11,0.0002768963
21,1,1,1.578645E-07
21,3,11,0.0002769032
22,1,1,1.590725E-07
22,3,11,0.0002769102
23,1,1,1.602869E-07
23,3,11,0.0002769172
24,1,1,1.61458E-07
24,3,11,0.0002769254
25,1,1,1.625517E-07
25,3,11,0.0002861003
26,1,1,1.636539E-07
26,3,11,0.0002861035
27,1,1,1.649767E-07
27,3,11,0.0002861119
28,1,1,1.662402E-07
28,3,11,0.0002861227
29,1,1,1.674428E-07
29,3,11,0.0002861274
30,1,1,1.687275E-07
30,3,11,0.0002861375
31,1,1,1.698151E-07
31,3,11,0.0002861427
32,1,1,1.70846E-07
32,3,11,0.0002861489
33,1,1,1.718662E-07
33,3,11,0.0002861553
34,1,1,1.729322E-07
34,3,11,0.000286163
35,1,1,1.739624E-07
35,3,11,0.0002861725
36,1,1,1.752089E-07
36,3,11,0.0002861771
37,1,1,1.768777E-07
37,3,11,0.0003428549
38,1,1,1.785785E-07
38,3,11,0.0003428654
39,1,1,1.801262E-07
39,3,11,0.0003428748
40,1,1,1.816295E-07
40,3,11,0.0003428847
41,1,1,1.832295E-07
41,3,11,0.0003428952
42,1,1,1.849629E-07
42,3,11,0.0003429056
43,1,1,1.868423E-07
43,3,11,0.0003429164
44,1,1,1.888773E-07
44,3,11,0.0003429274
45,1,1,1.910727E-07
45,3,11,0.0003429386
46,1,1,1.934244E-07
46,3,11,0.0003429499
47,1,1,1.959218E-07
47,3,11,0.0003429615
48,1,1,1.985535E-07
48,3,11,0.0003429731
49,1,1,2.01163E-07
49,3,11,0.0004446364
50,1,1,2.039881E-07
50,3,11,0.000444652
51,1,1,2.068214E-07
51,3,11,0.0004446748
52,1,1,2.09195E-07
52,3,11,0.000444696
53,1,1,2.113885E-07
53,3,11,0.000444716
54,1,1,2.135074E-07
54,3,11,0.0004447357
55,1,1,2.156233E-07
55,3,11,0.0004447555
56,1,1,2.177651E-07
56,3,11,0.0004447752
57,1,1,2.199426E-07
57,3,11,0.000444795
58,1,1,2.224586E-07
58,3,11,0.0004448108
59,1,1,2.25193E-07
59,3,11,0.0004448336
60,1,1,2.276162E-07
60,3,11,0.0004448539
61,1,1,2.30192E-07
61,3,11,0.001381036
62,1,1,2.32881E-07
62,3,11,0.001381168
63,1,1,2.35835E-07
63,3,11,0.001381294
64,1,1,2.391892E-07
64,3,11,0.001381423
65,1,1,2.42806E-07
65,3,11,0.001381549
66,1,1,2.467021E-07
66,3,11,0.001381677
67,1,1,2.508961E-07
67,3,11,0.001381803
68,1,1,2.554664E-07
68,3,11,0.001381927
69,1,1,2.604243E-07
69,3,11,0.001382049
70,1,1,2.658348E-07
70,3,11,0.001382167
71,1,1,2.717709E-07
71,3,11,0.001382282
72,1,1,2.780896E-07
72,3,11,0.001382401
73,1,1,2.841797E-07
73,3,11,0.001150277
74,1,1,2.904445E-07
74,3,11,0.001150375
75,1,1,2.970299E-07
75,3,11,0.001150468
76,1,1,3.036243E-07
76,3,11,0.001150558
77,1,1,3.101969E-07
77,3,11,0.00115065
78,1,1,3.168195E-07
78,3,11,0.00115074
79,1,1,3.236353E-07
79,3,11,0.001150828
80,1,1,3.306878E-07
80,3,11,0.001150914
81,1,1,3.37978E-07
81,3,11,0.001150998
82,1,1,3.45447E-07
82,3,11,0.00115108
83,1,1,3.530423E-07
83,3,11,0.001151161
84,1,1,3.607807E-07
84,3,11,0.001151239
85,1,1,3.686731E-07
85,3,11,0.001499883
86,1,1,3.767625E-07
86,3,11,0.001499997
87,1,1,3.848696E-07
87,3,11,0.00150011
88,1,1,3.930275E-07
88,3,11,0.001500217
89,1,1,4.012462E-07
89,3,11,0.001500326
90,1,1,4.094016E-07
90,3,11,0.001500431
91,1,1,4.176066E-07
91,3,11,0.001500533
92,1,1,4.259116E-07
92,3,11,0.001500632
93,1,1,4.343293E-07
93,3,11,0.001500727
94,1,1,4.428851E-07
94,3,11,0.001500819
95,1,1,4.514082E-07
95,3,11,0.001500911
96,1,1,4.601219E-07
96,3,11,0.001500993
97,1,1,4.690785E-07
97,3,11,0.001849093
98,1,1,4.777727E-07
98,3,11,0.001849234
99,1,1,4.864131E-07
99,3,11,0.00184937
100,1,1,4.950352E-07
100,3,11,0.001849503
101,1,1,5.039282E-07
101,3,11,0.001849626
102,1,1,5.133051E-07
102,3,11,0.001849749
103,1,1,5.227562E-07
103,3,11,0.001849871
104,1,1,5.318402E-07
104,3,11,0.001849994
105,1,1,5.404245E-07
105,3,11,0.001850119
106,1,1,5.489916E-07
106,3,11,0.001850232
107,1,1,5.573418E-07
107,3,11,0.001850342
108,1,1,5.66921E-07
108,3,11,0.0018504
109,1,1,5.78573E-07
109,3,11,0.001734542
110,1,1,5.887494E-07
110,3,11,0.001734626
111,1,1,5.980145E-07
111,3,11,0.001734724
112,1,1,6.068452E-07
112,3,11,0.001734811
113,1,1,6.162174E-07
113,3,11,0.001734895
114,1,1,6.254235E-07
114,3,11,0.001734984
115,1,1,6.353421E-07
115,3,11,0.001735052
116,1,1,6.465787E-07
116,3,11,0.001735135
117,1,1,6.5737E-07
117,3,11,0.001735206
118,1,1,6.674562E-07
118,3,11,0.001735283
119,1,1,6.767395E-07
119,3,11,0.00173536
120,1,1,6.865184E-07
120,3,11,0.001735413
121,1,1,6.968336E-07
121,3,11,0.001967465
122,1,1,7.078592E-07
122,3,11,0.001967404
123,1,1,7.21106E-07
123,3,11,0.00196738
124,1,1,7.328696E-07
