EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 6:49:07 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
1,1,1,1.332934E-07
1,3,11,0.0004283097
2,1,1,1.34606E-07
2,3,11,0.0004282077
3,1,1,1.358566E-07
3,3,11,0.0004280975
4,1,1,1.369798E-07
4,3,11,0.0004279987
5,1,1,1.379512E-07
5,3,11,0.0004279201
6,1,1,1.387818E-07
6,3,11,0.0004278636
7,1,1,1.395056E-07
7,3,11,0.0004278277
8,1,1,1.401656E-07
8,3,11,0.0004278097
9,1,1,1.408037E-07
9,3,11,0.000427806
10,1,1,1.414535E-07
10,3,11,0.0004278134
11,1,1,1.421379E-07
11,3,11,0.0004278291
12,1,1,1.428689E-07
12,3,11,0.0004278512
13,1,1,1.436559E-07
13,3,11,0.0002765297
14,1,1,1.445001E-07
14,3,11,0.0002765518
15,1,1,1.453889E-07
15,3,11,0.000276576
16,1,1,1.463048E-07
16,3,11,0.000276602
17,1,1,1.47228E-07
17,3,11,0.0002766296
18,1,1,1.481377E-07
18,3,11,0.0002766588
19,1,1,1.490132E-07
19,3,11,0.0002766892
20,1,1,1.498355E-07
20,3,11,0.0002767208
21,1,1,1.505872E-07
21,3,11,0.0002767533
22,1,1,1.512531E-07
22,3,11,0.0002767866
23,1,1,1.5182E-07
23,3,11,0.0002768205
24,1,1,1.522771E-07
24,3,11,0.0002768548
25,1,1,1.526541E-07
25,3,11,0.000286054
26,1,1,1.529305E-07
26,3,11,0.0002860903
27,1,1,1.53128E-07
27,3,11,0.0002861267
28,1,1,1.532637E-07
28,3,11,0.0002861627
29,1,1,1.533562E-07
29,3,11,0.0002861984
30,1,1,1.53425E-07
30,3,11,0.0002862335
31,1,1,1.534912E-07
31,3,11,0.0002862679
32,1,1,1.535768E-07
32,3,11,0.0002863014
33,1,1,1.537055E-07
33,3,11,0.0002863339
34,1,1,1.539021E-07
34,3,11,0.0002863653
35,1,1,1.541932E-07
35,3,11,0.0002863953
36,1,1,1.546063E-07
36,3,11,0.0002864241
37,1,1,1.551243E-07
37,3,11,0.0003431695
38,1,1,1.557654E-07
38,3,11,0.0003432008
39,1,1,1.565496E-07
39,3,11,0.00034323
40,1,1,1.574958E-07
40,3,11,0.0003432574
41,1,1,1.586206E-07
41,3,11,0.0003432826
42,1,1,1.599377E-07
42,3,11,0.0003433058
43,1,1,1.614592E-07
43,3,11,0.0003433269
44,1,1,1.631947E-07
44,3,11,0.0003433459
45,1,1,1.65151E-07
45,3,11,0.0003433628
46,1,1,1.67333E-07
46,3,11,0.0003433776
47,1,1,1.697433E-07
47,3,11,0.0003433904
48,1,1,1.723836E-07
48,3,11,0.0003434012
49,1,1,1.75162E-07
49,3,11,0.0004451887
50,1,1,1.780739E-07
50,3,11,0.0004452046
51,1,1,1.811237E-07
51,3,11,0.0004452184
52,1,1,1.843168E-07
52,3,11,0.0004452305
53,1,1,1.876628E-07
53,3,11,0.0004452408
