EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,3.370017,3.58991,3.825735,2.595373,2.743984,2.743984,2.909584,2.909584,2.909584,2.914354,3.448007,3.993565,3.934716,3.670995,3.72903,3.367824,3.367664,3.062058,2.180251,2.379322,1,1
1986,3.372854,3.600773,3.852194,2.574574,2.745131,2.745131,2.910731,2.910731,2.910731,2.922409,3.470108,3.998283,3.986301,3.677134,3.734575,3.369286,3.369114,3.06299,2.180225,2.379963,1,1
1987,3.374255,3.626244,3.911424,2.582998,2.746014,2.746014,2.911619,2.911619,2.911619,2.920314,3.50533,4.006336,4.051594,3.687764,3.743593,3.370889,3.370006,3.063711,2.18011,2.380492,1,1
1988,3.388488,3.655839,3.910883,2.601327,2.744124,2.744124,2.909722,2.909722,2.909722,2.933326,3.544625,3.999627,4.077191,3.691601,3.744879,3.370959,3.370156,3.062026,2.179614,2.379391,1,1
1989,3.37923,3.700675,3.983837,2.56557,2.743527,2.743527,2.909112,2.909112,2.909112,2.943792,3.592621,4.005596,4.097171,3.695751,3.744949,3.370916,3.369965,3.061406,2.179135,2.37898,1,1
1990,3.365501,3.762603,4.033092,2.589314,2.743387,2.743387,2.908973,2.908973,2.908973,2.956561,3.651059,3.993658,4.104548,3.679016,3.724633,3.37012,3.368599,3.06125,2.178664,2.37891,1,1
1991,3.338151,3.830833,4.090422,2.579642,2.743606,2.743606,2.90919,2.90919,2.90919,2.995882,3.708533,3.977224,4.116234,3.638376,3.691608,3.368385,3.366852,3.06138,2.178161,2.379024,1,1
1992,3.310485,3.888115,4.128336,2.591905,2.743587,2.743587,2.90917,2.90917,2.90917,3.027575,3.753927,3.951549,4.130144,3.596516,3.647647,3.366075,3.364702,3.061316,2.177625,2.379009,1,1
1993,3.288352,3.941392,4.145677,2.600585,2.742951,2.742951,2.908531,2.908531,2.908531,3.002433,3.789547,3.916683,4.139512,3.545455,3.59853,3.363393,3.362125,3.06072,2.177021,2.378635,1,1
1994,3.284114,3.970061,4.122707,2.601721,2.739562,2.739562,2.90512,2.90512,2.90512,2.926827,3.816084,3.871964,4.121017,3.490421,3.551697,3.359406,3.358274,3.057736,2.176144,2.376629,1,1
1995,3.262733,3.989373,4.138672,2.584495,2.739941,2.739941,2.905492,2.905491,2.905491,2.936527,3.821937,3.85366,4.120288,3.442342,3.503294,3.3576,3.35685,3.057983,2.175734,2.376794,1,1
1996,3.243535,4.005125,4.152875,2.587787,2.741612,2.741612,2.907174,2.907174,2.907174,2.912183,3.817694,3.851089,4.117166,3.408611,3.45862,3.357053,3.356458,3.059411,2.175606,2.377786,1,1
1997,3.235735,4.004348,4.144886,2.573708,2.742203,2.742203,2.907765,2.907765,2.907765,2.917663,3.810245,3.840974,4.112073,3.387258,3.423528,3.356332,3.355767,3.059895,2.175493,2.378118,1,1
1998,3.220447,4.010711,4.168855,2.574274,2.745511,2.745511,2.911091,2.911091,2.91109,2.903749,3.800557,3.834079,4.127906,3.372262,3.391298,3.357395,3.356946,3.062758,2.17583,2.380063,1,1
1999,3.234623,3.997479,4.115571,2.604371,2.743686,2.743686,2.909268,2.909268,2.909268,2.849204,3.787554,3.817904,4.074027,3.367644,3.38643,3.355887,3.355524,3.061242,2.175757,2.379053,1,1
2000,3.2489,3.973995,4.058921,2.581564,2.741034,2.741034,2.906596,2.906595,2.906595,2.842788,3.774127,3.77425,4.016908,3.36333,3.382442,3.354027,3.353571,3.058992,2.175791,2.377467,1,1
2001,3.242668,3.963218,4.059611,2.588605,2.741919,2.741919,2.907488,2.907488,2.907488,2.887529,3.757437,3.753625,4.008169,3.357949,3.372249,3.354105,3.35374,3.059846,2.176224,2.378008,1,1
2002,3.227292,3.959545,4.079571,2.59147,2.744397,2.744397,2.909982,2.909982,2.909982,2.922522,3.740288,3.759491,4.014771,3.350483,3.357869,3.355145,3.354713,3.062014,2.176636,2.379473,1,1
2003,3.233405,3.939283,4.039509,2.591154,2.744074,2.744074,2.909657,2.909657,2.909657,2.962057,3.720606,3.737094,3.977007,3.348635,3.360264,3.354652,3.354287,3.061759,2.176807,2.379274,1,1
2004,3.238067,3.912071,4.008472,2.593171,2.742623,2.742623,2.9082,2.9082,2.9082,2.94104,3.698762,3.718004,3.950583,3.345722,3.364615,3.353593,3.353247,3.060571,2.177004,2.378431,1,1
2005,3.237097,3.890669,4.000021,2.579782,2.742908,2.742908,2.908486,2.908486,2.908486,2.914155,3.680499,3.713086,3.942232,3.343473,3.366444,3.353559,3.35315,3.060878,2.177314,2.378603,1,1
2006,3.225426,3.875937,4.018404,2.580716,2.745459,2.745459,2.911051,2.911051,2.911051,2.952912,3.660154,3.711524,3.952295,3.341124,3.357976,3.354765,3.354145,3.063112,2.177785,2.380104,1,1
2007,3.220654,3.851438,4.021811,2.580884,2.746597,2.746597,2.912195,2.912195,2.912195,2.970739,3.63838,3.70496,3.957568,3.342057,3.353699,3.35523,3.35481,3.064127,2.178158,2.38078,1,1
2008,3.237373,3.821985,3.95971,2.594726,2.744263,2.744263,2.909855,2.909855,2.909855,2.959346,3.623683,3.674157,3.928228,3.34802,3.369861,3.353986,3.353532,3.062193,2.178292,2.379434,1,1
2009,3.235631,3.789191,3.951819,2.579509,2.744194,2.744194,2.909784,2.909784,2.909784,2.926347,3.602489,3.646031,3.927487,3.348833,3.372083,3.353858,3.353521,3.062199,2.178677,2.379386,1,1
