EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:50 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.466414
1986,1.458455
1987,1.448286
1988,1.473837
1989,1.471554
1990,1.485508
1991,1.492909
1992,1.501582
1993,1.521161
1994,1.553495
1995,1.555553
1996,1.548091
1997,1.538449
1998,1.509523
1999,1.524343
2000,1.538703
2001,1.532647
2002,1.516665
2003,1.522212
2004,1.525627
2005,1.517549
2006,1.498472
2007,1.482609
2008,1.498592
2009,1.490738
2010,1.480126
2011,1.476341
2012,1.464735
2013,1.483594
2014,1.506325
2015,1.526902
2016,1.51579
2017,1.502502
