EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.689002E-06,0,0,0,0,0,0,0,0,0,0.005140345,0,0,0,0,0,0,0,0,0,0,0
1986,1.903809E-06,0,0,0,0,0,0,0,0,0,0.003322692,0,0,0,0,0,0,0,0,0,0,0
1987,2.146945E-06,0,0,0,0,0,0,0,0,0,0.003433564,0,0,0,0,0,0,0,0,0,0,0
1988,2.468595E-06,0,0,0,0,0,0,0,0,0,0.004114817,0,0,0,0,0,0,0,0,0,0,0
1989,2.846972E-06,0,0,0,0,0,0,0,0,0,0.005336685,0,0,0,0,0,0,0,0,0,0,0
1990,3.326179E-06,0,0,0,0,0,0,0,0,0,0.0165803,0,0,0,0,0,0,0,0,0,0,0
1991,4.051039E-06,0,0,0,0,0,0,0,0,0,0.01380878,0,0,0,0,0,0,0,0,0,0,0
1992,5.107649E-06,0,0,0,0,0,0,0,0,0,0.01800463,0,0,0,0,0,0,0,0,0,0,0
1993,6.425336E-06,0,0,0,0,0,0,0,0,0,0.02219586,0,0,0,0,0,0,0,0,0,0,0
1994,8.06447E-06,0,0,0,0,0,0,0,0,0,0.02081799,0,0,0,0,0,0,0,0,0,0,0
1995,9.840532E-06,0,0,0,0,0,0,0,0,0,0.02360438,0,0,0,0,0,0,0,0,0,0,0
1996,1.144702E-05,0,0,0,0,0,0,0,0,0,0.02776953,0,0,0,0,0,0,0,0,0,0,0
1997,1.229459E-05,0,0,0,0,0,0,0,0,0,0.01912407,0,0,0,0,0,0,0,0,0,0,0
1998,1.256458E-05,0,0,0,0,0,0,0,0,0,0.02230073,0,0,0,0,0,0,0,0,0,0,0
1999,1.251022E-05,0,0,0,0,0,0,0,0,0,0.01761805,0,0,0,0,0,0,0,0,0,0,0
2000,1.17565E-05,0,0,0,0,0,0,0,0,0,0.0124253,0,0,0,0,0,0,0,0,0,0,0
2001,1.125481E-05,0,0,0,0,0,0,0,0,0,0.006839879,0,0,0,0,0,0,0,0,0,0,0
2002,1.134079E-05,0,0,0,0,0,0,0,0,0,0.00647481,0,0,0,0,0,0,0,0,0,0,0
2003,1.080556E-05,0,0,0,0,0,0,0,0,0,0.003167794,0,0,0,0,0,0,0,0,0,0,0
2004,1.015282E-05,0,0,0,0,0,0,0,0,0,0.003786227,0,0,0,0,0,0,0,0,0,0,0
2005,1.001016E-05,0,0,0,0,0,0,0,0,0,0.003794448,0,0,0,0,0,0,0,0,0,0,0
2006,9.88948E-06,0,0,0,0,0,0,0,0,0,0.00479249,0,0,0,0,0,0,0,0,0,0,0
2007,9.286585E-06,0,0,0,0,0,0,0,0,0,0.005999276,0,0,0,0,0,0,0,0,0,0,0
2008,8.089017E-06,0,0,0,0,0,0,0,0,0,0.006028149,0,0,0,0,0,0,0,0,0,0,0
2009,7.049099E-06,0,0,0,0,0,0,0,0,0,0.005607588,0,0,0,0,0,0,0,0,0,0,0
2010,6.706878E-06,0,0,0,0,0,0,0,0,0,0.005587719,0,0,0,0,0,0,0,0,0,0,0
2011,6.164495E-06,0,0,0,0,0,0,0,0,0,0.009768385,0,0,0,0,0,0,0,0,0,0,0
2012,5.742521E-06,0,0,0,0,0,0,0,0,0,0.01088653,0,0,0,0,0,0,0,0,0,0,0
2013,5.603937E-06,0,0,0,0,0,0,0,0,0,0.00740887,0,0,0,0,0,0,0,0,0,0,0
2014,5.658546E-06,0,0,0,0,0,0,0,0,0,0.01079114,0,0,0,0,0,0,0,0,0,0,0
2015,6.342385E-06,0,0,0,0,0,0,0,0,0,0.008729636,0,0,0,0,0,0,0,0,0,0,0
2016,7.159648E-06,0,0,0,0,0,0,0,0,0,0.01219146,0,0,0,0,0,0,0,0,0,0,0
2017,7.470894E-06,0,0,0,0,0,0,0,0,0,0.0110972,0,0,0,0,0,0,0,0,0,0,0
