EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.120786,0.6479,0.3343866,1.957129,1.350817,1.751119,2.068748,1.524504,1.366163,0.8675148,0.3209609,3.070629,0.8030484,1.43387,1.307694,1.574866,0.8170242,2.177546,2.43192,45.9431,186.4076,0
1986,1.122417,0.6586053,0.3050565,1.858206,1.342851,1.503668,1.636123,1.170633,1.074177,0.7544045,0.3139525,2.710212,1.277926,1.434263,1.415334,1.146008,0.756174,2.172659,2.432962,45.78876,186.4116,0
1987,1.124602,0.6248428,0.2266108,1.975168,1.346434,1.585708,1.744389,1.220598,1.120238,0.7770419,0.3141256,3.466635,1.289426,1.379397,1.331924,1.603508,0.6844263,2.164992,2.43518,45.87367,186.4576,0
1988,1.123356,0.5912169,0.3318534,1.307312,1.297866,1.706884,1.847101,1.294429,1.138235,0.7848685,0.3163284,1.419297,1.236174,1.352221,1.60932,1.146976,0.7379603,2.179423,2.437156,45.91528,186.4048,0
1989,1.132456,0.5758955,0.2040607,2.395598,1.394256,1.621407,1.966951,1.402036,1.258307,0.8217739,0.320359,1.805661,0.8629921,1.380257,1.466747,1.225773,0.7245254,2.238287,2.440608,45.86924,186.3179,0
1990,1.14327,0.5662042,0.1857487,1.719165,1.331279,1.668062,1.781066,1.405424,1.27006,0.8344465,0.3608149,1.614416,0.9389119,1.496217,1.249974,1.286385,0.7087051,2.31654,2.444324,45.93929,186.325,0
1991,1.152504,0.5697584,0.1915954,1.760244,1.329677,1.598266,1.850478,1.211903,1.181666,0.8066867,0.3504307,2.259539,0.97371,1.625096,1.408469,1.349785,0.7414982,2.378783,2.448044,45.9039,186.3199,0
1992,1.169812,0.5692311,0.2006641,1.884042,1.329584,1.464735,1.685501,1.269793,1.071391,0.7948756,0.3650153,2.147289,0.9561541,1.661116,1.387521,1.406473,0.7939909,2.424227,2.451665,45.96555,186.3201,0
1993,1.192037,0.58232,0.2175925,1.355843,1.2937,1.470388,1.585898,1.133983,1.108834,0.7518664,0.3798628,2.185375,0.9437103,1.714837,1.204855,1.456417,0.8163244,2.460126,2.455251,46.0386,186.3004,0
1994,1.209092,0.5904793,0.2404824,1.567797,1.333409,1.408148,1.590073,1.109606,1.035393,0.7816038,0.3742453,2.358537,0.9401164,1.81191,1.189011,1.50082,0.8364303,2.468167,2.458157,46.11165,186.1584,0
1995,1.236223,0.5968803,0.2648378,1.984728,1.362573,1.509029,1.63671,1.231292,1.113822,0.7918429,0.3836963,2.369804,0.8301513,1.930939,1.185372,1.542971,0.9619098,2.45995,2.460804,45.98516,186.1108,0
1996,1.264656,0.5973653,0.240783,1.45781,1.344057,1.481687,1.60922,1.130757,1.105313,0.8122604,0.3992994,2.657901,0.8623922,1.960554,1.257544,1.534777,0.9535947,2.426272,2.462346,46.02994,186.1865,0
1997,1.282033,0.6120141,0.2662947,2.035987,1.371709,1.52383,1.648395,1.168918,1.081213,0.8417735,0.3679922,2.521085,0.9402437,1.894325,1.318575,1.548656,0.9821698,2.379849,2.461768,45.92624,186.1938,0
1998,1.298817,0.6144336,0.3475632,1.862731,1.373071,1.6098,1.686926,1.211695,1.166479,0.8576865,0.3790047,2.3562,0.8692724,1.80844,1.380889,1.514124,0.9913021,2.344352,2.461765,45.8445,186.3176,0
1999,1.2969,0.6241172,0.4001953,1.415563,1.306206,1.481612,1.628297,1.160009,1.17056,0.8928452,0.3620138,2.390197,0.7695475,1.677166,1.469684,1.515601,1.012112,2.307259,2.458686,46.03645,186.3248,0
2000,1.292606,0.6464562,0.3596373,2.194291,1.361205,1.382329,1.576296,1.193567,1.167193,0.9215693,0.3430555,2.218531,0.8256323,1.541159,1.549662,1.519139,0.9859875,2.284521,2.455064,45.93196,186.1914,0
2001,1.287566,0.6428612,0.3748877,2.030312,1.378232,1.501229,1.56501,1.165633,1.198078,0.9362626,0.3233166,2.517817,0.8896737,1.51774,1.386671,1.505269,1.04303,2.269787,2.454716,45.98536,186.2379,0
