EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478377
1986,1.533982
1987,1.567478
1988,1.673089
1989,1.638728
1990,1.638279
1991,1.570659
1992,1.520855
1993,1.579675
1994,1.635059
1995,1.601835
1996,1.535832
1997,1.489634
1998,1.455064
1999,1.428419
2000,1.436147
2001,1.429263
2002,1.413328
2003,1.419928
2004,1.422101
2005,1.426485
2006,1.434864
2007,1.447771
2008,1.47334
2009,1.489449
2010,1.515322
2011,1.544234
2012,1.543602
2013,1.556217
2014,1.560999
2015,1.591488
2016,1.57277
2017,1.59199
