EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,3.372521,3.595459,3.82686,2.67591,2.741888,2.741888,2.907511,2.907511,2.907511,2.907495,3.441992,3.991556,3.933281,3.670804,3.730193,3.366626,3.366642,3.060444,2.180159,2.378287,1,1
2,3.376152,3.584988,3.791564,2.602181,2.742166,2.742166,2.907769,2.90777,2.90777,2.908017,3.442709,3.981136,3.903781,3.669384,3.721863,3.366698,3.366673,3.060554,2.180159,2.378329,1,1
3,3.368732,3.578858,3.79214,2.527436,2.743848,2.743848,2.909437,2.909437,2.909437,2.91015,3.443412,3.985124,3.908898,3.668826,3.720545,3.367501,3.36744,3.06189,2.180225,2.379181,1,1
4,3.374148,3.592568,3.81301,2.625631,2.743274,2.743274,2.908871,2.908871,2.908871,2.910255,3.44574,3.988906,3.918738,3.669765,3.72698,3.367297,3.367198,3.06145,2.180189,2.378908,1,1
5,3.368066,3.579689,3.806425,2.529285,2.74469,2.74469,2.910279,2.910279,2.910279,2.912525,3.446057,3.990097,3.918195,3.668905,3.72406,3.368023,3.367887,3.0626,2.180267,2.379652,1,1
6,3.369839,3.595471,3.832512,2.626435,2.74391,2.74391,2.909509,2.909509,2.909509,2.912789,3.44789,3.995659,3.937077,3.670869,3.73062,3.367741,3.367572,3.061998,2.180238,2.379279,1,1
7,3.369607,3.590583,3.827961,2.598502,2.743993,2.743993,2.90959,2.90959,2.90959,2.914065,3.448718,3.994732,3.934851,3.670824,3.729538,3.367832,3.367633,3.062051,2.180251,2.379314,1,1
8,3.368459,3.589179,3.832028,2.582744,2.744436,2.744436,2.910031,2.910031,2.910031,2.915843,3.449648,3.996287,3.940177,3.671312,3.730251,3.368101,3.36788,3.062407,2.180279,2.379548,1,1
9,3.367494,3.589436,3.838846,2.574116,2.74497,2.74497,2.910565,2.910565,2.910565,2.917845,3.450711,3.998406,3.947496,3.671914,3.73163,3.368426,3.368187,3.062852,2.180311,2.379844,1,1
10,3.366864,3.590351,3.845835,2.569517,2.74548,2.74548,2.911076,2.911076,2.911076,2.919945,3.451852,4.000368,3.954728,3.672518,3.733103,3.368751,3.368498,3.063286,2.180347,2.380135,1,1
11,3.366513,3.591486,3.852099,2.567207,2.745919,2.745919,2.911516,2.911516,2.911516,2.922086,3.45303,4.001984,3.961293,3.673117,3.734456,3.369046,3.368785,3.063663,2.180382,2.380392,1,1
12,3.37181,3.600849,3.849541,2.665513,2.743236,2.743236,2.908853,2.908853,2.908853,2.921233,3.454329,3.998524,3.958081,3.673698,3.735127,3.367842,3.367576,3.061502,2.180201,2.378999,1,1
