EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:32:49 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.9906257,1,1,1.103752,1,1,1,1,1,1,1,1.015597,1,0.9990115,1,1.001696,1,1,1,1,1,1
1986,1.007665,1,1,1.088405,1,1,1,1,1,1,1,1.02136,1,0.9984271,1,1.000524,1,1,1,1,1,1
1987,1.039039,1,1,1.166948,1,1,1,1,1,1,1,0.9983538,1,0.9783376,1,0.9976006,1,1,1,1,1,1
1988,1.020457,1,1,0.7692001,1,1,1,1,1,1,1,0.935257,1,0.9861203,1,0.9999888,1,1,1,1,1,1
1989,1.048151,1,1,1.354368,1,1,1,1,1,1,1,0.8685761,1,0.9383683,1,1.002281,1,1,1,1,1,1
1990,1.071803,1,1,0.9878225,1,1,1,1,1,1,1,0.9401175,1,0.9248347,1,1.004389,1,1,1,1,1,1
1991,1.121384,1,1,1.024407,1,1,1,1,1,1,1,1.060828,1,0.9798027,1,1.008322,1,1,1,1,1,1
1992,1.163246,1,1,1.078413,1,1,1,1,1,1,1,1.23231,1,0.9746063,1,1.012991,1,1,1,1,1,1
1993,1.195242,1,1,0.7832208,1,1,1,1,1,1,1,1.395369,1,0.9838719,1,1.018205,1,1,1,1,1,1
1994,1.166856,1,1,0.85863,1,1,1,1,1,1,1,1.466351,1,0.9965783,1,1.028033,1,1,1,1,1,1
1995,1.187248,1,1,1.049539,1,1,1,1,1,1,1,1.539538,1,0.9962477,1,1.03205,1,1,1,1,1,1
1996,1.223354,1,1,0.7949771,1,1,1,1,1,1,1,1.538895,1,0.9616146,1,1.031333,1,1,1,1,1,1
1997,1.221064,1,1,1.082511,1,1,1,1,1,1,1,1.422732,1,0.9032593,1,1.032655,1,1,1,1,1,1
1998,1.252675,1,1,1.056717,1,1,1,1,1,1,1,1.408465,1,0.8677266,1,1.02838,1,1,1,1,1,1
1999,1.22507,1,1,0.7763938,1,1,1,1,1,1,1,1.296376,1,0.8238971,1,1.030694,1,1,1,1,1,1
2000,1.161036,1,1,1.167503,1,1,1,1,1,1,1,1.23478,1,0.7844203,1,1.036165,1,1,1,1,1,1
2001,1.175038,1,1,1.022814,1,1,1,1,1,1,1,1.303169,1,0.7740464,1,1.034288,1,1,1,1,1,1
2002,1.217119,1,1,0.9031034,1,1,1,1,1,1,1,1.37214,1,0.7820044,1,1.029701,1,1,1,1,1,1
2003,1.198154,1,1,0.7690211,1,1,1,1,1,1,1,1.365751,1,0.774461,1,1.030576,1,1,1,1,1,1
2004,1.18279,1,1,0.9121769,1,1,1,1,1,1,1,1.387397,1,0.7843553,1,1.032352,1,1,1,1,1,1
2005,1.180181,1,1,1.087107,1,1,1,1,1,1,1,1.381935,1,0.8061669,1,1.031788,1,1,1,1,1,1
2006,1.208434,1,1,0.9292917,1,1,1,1,1,1,1,1.470686,1,0.8224717,1,1.027104,1,1,1,1,1,1
2007,1.222177,1,1,0.8778577,1,1,1,1,1,1,1,1.551787,1,0.8168409,1,1.024905,1,1,1,1,1,1
2008,1.183171,1,1,0.8765127,1,1,1,1,1,1,1,1.528378,1,0.809072,1,1.027747,1,1,1,1,1,1
2009,1.182713,1,1,1.110062,1,1,1,1,1,1,1,1.66398,1,0.8301649,1,1.02758,1,1,1,1,1,1
2010,1.201192,1,1,0.9613013,1,1,1,1,1,1,1,1.784107,1,0.8510575,1,1.02414,1,1,1,1,1,1
2011,1.203792,1,1,1.078507,1,1,1,1,1,1,1,1.837695,1,0.8766864,1,1.02402,1,1,1,1,1,1
2012,1.224608,1,1,1.188892,1,1,1,1,1,1,1,1.991858,1,0.9055402,1,1.021831,1,1,1,1,1,1
2013,1.200119,1,1,0.9237617,1,1,1,1,1,1,1,1.887347,1,0.907393,1,1.023563,1,1,1,1,1,1
2014,1.174622,1,1,0.8100441,1,1,1,1,1,1,1,1.827436,1,0.9297596,1,1.026732,1,1,1,1,1,1
2015,1.145105,1,1,0.8353584,1,1,1,1,1,1,1,1.697725,1,0.9531024,1,1.030561,1,1,1,1,1,1
2016,1.187276,1,1,0.9830632,1,1,1,1,1,1,1,1.823165,1,0.9653727,1,1.028305,1,1,1,1,1,1
2017,1.209383,1,1,1.131444,1,1,1,1,1,1,1,1.854623,1,0.949008,1,1.026485,1,1,1,1,1,1
