"","projection_year_id","variable","value","fmsy_0","fmsy_1","fmsy_2","fmsy_3","fmsy_4","fmsy_5","fmsy_6","fmsy0.5_0","fmsy0.5_1","fmsy0.5_2","fmsy0.5_3","fmsy0.5_4","fmsy0.5_5","fmsy0.5_6","fmsy1.5_0","fmsy1.5_1","fmsy1.5_2","fmsy1.5_3","fmsy1.5_4","fmsy1.5_5","fmsy1.5_6"
"1",2013,"SS3",0.899287,0.0176506609095153,0.213174367934535,0.899287,0.613163702977066,0.270854162619437,0.114404063190532,0.0477972950920687,0.00882533045475763,0.106587183967267,0.4496435,0.306581851488533,0.135427081309718,0.0572020315952658,0.0238986475460344,0.0264759913642729,0.319761551901802,1.3489305,0.919745554465599,0.406281243929155,0.171606094785797,0.0716959426381031
"2",2014,"SS3",0.899287,0.0176506609095153,0.213174367934535,0.899287,0.613163702977066,0.270854162619437,0.114404063190532,0.0477972950920687,0.00882533045475763,0.106587183967267,0.4496435,0.306581851488533,0.135427081309718,0.0572020315952658,0.0238986475460344,0.0264759913642729,0.319761551901802,1.3489305,0.919745554465599,0.406281243929155,0.171606094785797,0.0716959426381031
"3",2015,"SS3",0.899287,0.0176506609095153,0.213174367934535,0.899287,0.613163702977066,0.270854162619437,0.114404063190532,0.0477972950920687,0.00882533045475763,0.106587183967267,0.4496435,0.306581851488533,0.135427081309718,0.0572020315952658,0.0238986475460344,0.0264759913642729,0.319761551901802,1.3489305,0.919745554465599,0.406281243929155,0.171606094785797,0.0716959426381031
"4",2016,"SS3",0.899287,0.0176506609095153,0.213174367934535,0.899287,0.613163702977066,0.270854162619437,0.114404063190532,0.0477972950920687,0.00882533045475763,0.106587183967267,0.4496435,0.306581851488533,0.135427081309718,0.0572020315952658,0.0238986475460344,0.0264759913642729,0.319761551901802,1.3489305,0.919745554465599,0.406281243929155,0.171606094785797,0.0716959426381031
"5",2017,"SS3",0.899287,0.0176506609095153,0.213174367934535,0.899287,0.613163702977066,0.270854162619437,0.114404063190532,0.0477972950920687,0.00882533045475763,0.106587183967267,0.4496435,0.306581851488533,0.135427081309718,0.0572020315952658,0.0238986475460344,0.0264759913642729,0.319761551901802,1.3489305,0.919745554465599,0.406281243929155,0.171606094785797,0.0716959426381031
"6",2013,"amo",0.916944091891892,0.017997223621566,0.217359949849559,0.916944091891892,0.625202893856328,0.276172261111545,0.116650335022062,0.0487357732771471,0.00899861181078298,0.108679974924779,0.458472045945946,0.312601446928164,0.138086130555773,0.0583251675110308,0.0243678866385735,0.0269958354323489,0.326039924774338,1.37541613783784,0.937804340784492,0.414258391667318,0.174975502533092,0.0731036599157206
"7",2014,"amo",0.916944091891892,0.017997223621566,0.217359949849559,0.916944091891892,0.625202893856328,0.276172261111545,0.116650335022062,0.0487357732771471,0.00899861181078298,0.108679974924779,0.458472045945946,0.312601446928164,0.138086130555773,0.0583251675110308,0.0243678866385735,0.0269958354323489,0.326039924774338,1.37541613783784,0.937804340784492,0.414258391667318,0.174975502533092,0.0731036599157206
"8",2015,"amo",0.916944091891892,0.017997223621566,0.217359949849559,0.916944091891892,0.625202893856328,0.276172261111545,0.116650335022062,0.0487357732771471,0.00899861181078298,0.108679974924779,0.458472045945946,0.312601446928164,0.138086130555773,0.0583251675110308,0.0243678866385735,0.0269958354323489,0.326039924774338,1.37541613783784,0.937804340784492,0.414258391667318,0.174975502533092,0.0731036599157206
"9",2016,"amo",0.916944091891892,0.017997223621566,0.217359949849559,0.916944091891892,0.625202893856328,0.276172261111545,0.116650335022062,0.0487357732771471,0.00899861181078298,0.108679974924779,0.458472045945946,0.312601446928164,0.138086130555773,0.0583251675110308,0.0243678866385735,0.0269958354323489,0.326039924774338,1.37541613783784,0.937804340784492,0.414258391667318,0.174975502533092,0.0731036599157206
"10",2017,"amo",0.916944091891892,0.017997223621566,0.217359949849559,0.916944091891892,0.625202893856328,0.276172261111545,0.116650335022062,0.0487357732771471,0.00899861181078298,0.108679974924779,0.458472045945946,0.312601446928164,0.138086130555773,0.0583251675110308,0.0243678866385735,0.0269958354323489,0.326039924774338,1.37541613783784,0.937804340784492,0.414258391667318,0.174975502533092,0.0731036599157206
