"","projection_year_id","variable","value","fmsy_0","fmsy_1","fmsy_2","fmsy_3","fmsy_4","fmsy_5","fmsy_6","fmsy1.25_0","fmsy1.25_1","fmsy1.25_2","fmsy1.25_3","fmsy1.25_4","fmsy1.25_5","fmsy1.25_6","fmsy0.75_0","fmsy0.75_1","fmsy0.75_2","fmsy0.75_3","fmsy0.75_4","fmsy0.75_5","fmsy0.75_6"
"1",2013,"SS3",2.967255,0.0582394850999333,0.703382467583305,2.967255,2.02317287303966,0.893700640955931,0.377483526974615,0.15771023360553,0.0727993563749166,0.879228084479131,3.70906875,2.52896609129957,1.11712580119491,0.471854408718269,0.197137792006913,0.04367961382495,0.527536850687479,2.22544125,1.51737965477974,0.670275480716948,0.283112645230962,0.118282675204148
"2",2014,"SS3",2.967255,0.0582394850999333,0.703382467583305,2.967255,2.02317287303966,0.893700640955931,0.377483526974615,0.15771023360553,0.0727993563749166,0.879228084479131,3.70906875,2.52896609129957,1.11712580119491,0.471854408718269,0.197137792006913,0.04367961382495,0.527536850687479,2.22544125,1.51737965477974,0.670275480716948,0.283112645230962,0.118282675204148
"3",2015,"SS3",2.967255,0.0582394850999333,0.703382467583305,2.967255,2.02317287303966,0.893700640955931,0.377483526974615,0.15771023360553,0.0727993563749166,0.879228084479131,3.70906875,2.52896609129957,1.11712580119491,0.471854408718269,0.197137792006913,0.04367961382495,0.527536850687479,2.22544125,1.51737965477974,0.670275480716948,0.283112645230962,0.118282675204148
"4",2016,"SS3",2.967255,0.0582394850999333,0.703382467583305,2.967255,2.02317287303966,0.893700640955931,0.377483526974615,0.15771023360553,0.0727993563749166,0.879228084479131,3.70906875,2.52896609129957,1.11712580119491,0.471854408718269,0.197137792006913,0.04367961382495,0.527536850687479,2.22544125,1.51737965477974,0.670275480716948,0.283112645230962,0.118282675204148
"5",2017,"SS3",2.967255,0.0582394850999333,0.703382467583305,2.967255,2.02317287303966,0.893700640955931,0.377483526974615,0.15771023360553,0.0727993563749166,0.879228084479131,3.70906875,2.52896609129957,1.11712580119491,0.471854408718269,0.197137792006913,0.04367961382495,0.527536850687479,2.22544125,1.51737965477974,0.670275480716948,0.283112645230962,0.118282675204148
"6",2013,"amo",0.2732555118365,0.00536329378839246,0.064774728223997,0.2732555118365,0.186314670952167,0.0823011928779364,0.0347625850738463,0.0145235885037629,0.00670411723549058,0.0809684102799963,0.341569389795625,0.232893338690209,0.10287649109742,0.0434532313423079,0.0181544856297037,0.00402247034129435,0.0485810461679978,0.204941633877375,0.139736003214126,0.0617258946584523,0.0260719388053847,0.0108926913778222
"7",2014,"amo",0.2732555118365,0.00536329378839246,0.064774728223997,0.2732555118365,0.186314670952167,0.0823011928779364,0.0347625850738463,0.0145235885037629,0.00670411723549058,0.0809684102799963,0.341569389795625,0.232893338690209,0.10287649109742,0.0434532313423079,0.0181544856297037,0.00402247034129435,0.0485810461679978,0.204941633877375,0.139736003214126,0.0617258946584523,0.0260719388053847,0.0108926913778222
"8",2015,"amo",0.2732555118365,0.00536329378839246,0.064774728223997,0.2732555118365,0.186314670952167,0.0823011928779364,0.0347625850738463,0.0145235885037629,0.00670411723549058,0.0809684102799963,0.341569389795625,0.232893338690209,0.10287649109742,0.0434532313423079,0.0181544856297037,0.00402247034129435,0.0485810461679978,0.204941633877375,0.139736003214126,0.0617258946584523,0.0260719388053847,0.0108926913778222
"9",2016,"amo",0.2732555118365,0.00536329378839246,0.064774728223997,0.2732555118365,0.186314670952167,0.0823011928779364,0.0347625850738463,0.0145235885037629,0.00670411723549058,0.0809684102799963,0.341569389795625,0.232893338690209,0.10287649109742,0.0434532313423079,0.0181544856297037,0.00402247034129435,0.0485810461679978,0.204941633877375,0.139736003214126,0.0617258946584523,0.0260719388053847,0.0108926913778222
"10",2017,"amo",0.2732555118365,0.00536329378839246,0.064774728223997,0.2732555118365,0.186314670952167,0.0823011928779364,0.0347625850738463,0.0145235885037629,0.00670411723549058,0.0809684102799963,0.341569389795625,0.232893338690209,0.10287649109742,0.0434532313423079,0.0181544856297037,0.00402247034129435,0.0485810461679978,0.204941633877375,0.139736003214126,0.0617258946584523,0.0260719388053847,0.0108926913778222
