"","projection_year_id","variable","value","fmsy_0","fmsy_1","fmsy_2","fmsy_3","fmsy_4","fmsy_5","fmsy_6","fmsy1.25_0","fmsy1.25_1","fmsy1.25_2","fmsy1.25_3","fmsy1.25_4","fmsy1.25_5","fmsy1.25_6","fmsy0.75_0","fmsy0.75_1","fmsy0.75_2","fmsy0.75_3","fmsy0.75_4","fmsy0.75_5","fmsy0.75_6"
"1",1996,"SS3",3.00608,0.0590015186996761,0.712585864090825,3.00608,2.04964504573657,0.905394252521204,0.382422704070884,0.159773790603407,0.0737518983745951,0.890732330113531,3.7576,2.56205630717071,1.13174281565151,0.478028380088605,0.199717238254259,0.0442511390247571,0.534439398068119,2.25456,1.53723378430242,0.679045689390903,0.286817028053163,0.119830342952555
"2",1997,"SS3",3.00608,0.0590015186996761,0.712585864090825,3.00608,2.04964504573657,0.905394252521204,0.382422704070884,0.159773790603407,0.0737518983745951,0.890732330113531,3.7576,2.56205630717071,1.13174281565151,0.478028380088605,0.199717238254259,0.0442511390247571,0.534439398068119,2.25456,1.53723378430242,0.679045689390903,0.286817028053163,0.119830342952555
"3",1998,"SS3",3.00608,0.0590015186996761,0.712585864090825,3.00608,2.04964504573657,0.905394252521204,0.382422704070884,0.159773790603407,0.0737518983745951,0.890732330113531,3.7576,2.56205630717071,1.13174281565151,0.478028380088605,0.199717238254259,0.0442511390247571,0.534439398068119,2.25456,1.53723378430242,0.679045689390903,0.286817028053163,0.119830342952555
"4",1999,"SS3",3.00608,0.0590015186996761,0.712585864090825,3.00608,2.04964504573657,0.905394252521204,0.382422704070884,0.159773790603407,0.0737518983745951,0.890732330113531,3.7576,2.56205630717071,1.13174281565151,0.478028380088605,0.199717238254259,0.0442511390247571,0.534439398068119,2.25456,1.53723378430242,0.679045689390903,0.286817028053163,0.119830342952555
"5",2000,"SS3",3.00608,0.0590015186996761,0.712585864090825,3.00608,2.04964504573657,0.905394252521204,0.382422704070884,0.159773790603407,0.0737518983745951,0.890732330113531,3.7576,2.56205630717071,1.13174281565151,0.478028380088605,0.199717238254259,0.0442511390247571,0.534439398068119,2.25456,1.53723378430242,0.679045689390903,0.286817028053163,0.119830342952555
"6",1996,"amo",2.34863345978971,0.046097555952093,0.556739342724371,2.34863345978971,1.60137618929274,0.707379456226247,0.298784715830629,0.124830367325087,0.0576219449401163,0.695924178405464,2.93579182473714,2.00172023661592,0.884224320282809,0.373480894788287,0.156037959156358,0.0345731669640698,0.417554507043278,1.76147509484228,1.20103214196955,0.530534592169685,0.224088536872972,0.093622775493815
"7",1997,"amo",2.34863345978971,0.046097555952093,0.556739342724371,2.34863345978971,1.60137618929274,0.707379456226247,0.298784715830629,0.124830367325087,0.0576219449401163,0.695924178405464,2.93579182473714,2.00172023661592,0.884224320282809,0.373480894788287,0.156037959156358,0.0345731669640698,0.417554507043278,1.76147509484228,1.20103214196955,0.530534592169685,0.224088536872972,0.093622775493815
"8",1998,"amo",2.34863345978971,0.046097555952093,0.556739342724371,2.34863345978971,1.60137618929274,0.707379456226247,0.298784715830629,0.124830367325087,0.0576219449401163,0.695924178405464,2.93579182473714,2.00172023661592,0.884224320282809,0.373480894788287,0.156037959156358,0.0345731669640698,0.417554507043278,1.76147509484228,1.20103214196955,0.530534592169685,0.224088536872972,0.093622775493815
"9",1999,"amo",2.34863345978971,0.046097555952093,0.556739342724371,2.34863345978971,1.60137618929274,0.707379456226247,0.298784715830629,0.124830367325087,0.0576219449401163,0.695924178405464,2.93579182473714,2.00172023661592,0.884224320282809,0.373480894788287,0.156037959156358,0.0345731669640698,0.417554507043278,1.76147509484228,1.20103214196955,0.530534592169685,0.224088536872972,0.093622775493815
"10",2000,"amo",2.34863345978971,0.046097555952093,0.556739342724371,2.34863345978971,1.60137618929274,0.707379456226247,0.298784715830629,0.124830367325087,0.0576219449401163,0.695924178405464,2.93579182473714,2.00172023661592,0.884224320282809,0.373480894788287,0.156037959156358,0.0345731669640698,0.417554507043278,1.76147509484228,1.20103214196955,0.530534592169685,0.224088536872972,0.093622775493815
"11",1996,"pdsi",1.91084057410796,0.0375048221821543,0.452961325593639,1.91084057410796,1.30287447969209,0.575521633915818,0.243090276838516,0.101561582447579,0.0468810277276929,0.566201656992049,2.38855071763495,1.62859309961511,0.719402042394773,0.303862846048145,0.126951978059474,0.0281286166366158,0.33972099419523,1.43313043058097,0.977155859769066,0.431641225436864,0.182317707628887,0.0761711868356844
"12",1997,"pdsi",1.91084057410796,0.0375048221821543,0.452961325593639,1.91084057410796,1.30287447969209,0.575521633915818,0.243090276838516,0.101561582447579,0.0468810277276929,0.566201656992049,2.38855071763495,1.62859309961511,0.719402042394773,0.303862846048145,0.126951978059474,0.0281286166366158,0.33972099419523,1.43313043058097,0.977155859769066,0.431641225436864,0.182317707628887,0.0761711868356844
"13",1998,"pdsi",1.91084057410796,0.0375048221821543,0.452961325593639,1.91084057410796,1.30287447969209,0.575521633915818,0.243090276838516,0.101561582447579,0.0468810277276929,0.566201656992049,2.38855071763495,1.62859309961511,0.719402042394773,0.303862846048145,0.126951978059474,0.0281286166366158,0.33972099419523,1.43313043058097,0.977155859769066,0.431641225436864,0.182317707628887,0.0761711868356844
