EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
39,2.503273E-06,0,0,0,0,0.004114378,0,0,0,0,0,0,0,0,0,0,0
40,2.547822E-06,0,0,0,0,0.004114497,0,0,0,0,0,0,0,0,0,0,0
41,2.593473E-06,0,0,0,0,0.00411462,0,0,0,0,0,0,0,0,0,0,0
42,2.640155E-06,0,0,0,0,0.004114748,0,0,0,0,0,0,0,0,0,0,0
43,2.687766E-06,0,0,0,0,0.004114879,0,0,0,0,0,0,0,0,0,0,0
44,2.73618E-06,0,0,0,0,0.004115013,0,0,0,0,0,0,0,0,0,0,0
45,2.785254E-06,0,0,0,0,0.004115149,0,0,0,0,0,0,0,0,0,0,0
46,2.834828E-06,0,0,0,0,0.004115285,0,0,0,0,0,0,0,0,0,0,0
47,2.884731E-06,0,0,0,0,0.004115421,0,0,0,0,0,0,0,0,0,0,0
48,2.934785E-06,0,0,0,0,0.004115555,0,0,0,0,0,0,0,0,0,0,0
49,2.983574E-06,0,0,0,0,0.005335485,0,0,0,0,0,0,0,0,0,0,0
50,3.030858E-06,0,0,0,0,0.005335733,0,0,0,0,0,0,0,0,0,0,0
51,3.07631E-06,0,0,0,0,0.005335982,0,0,0,0,0,0,0,0,0,0,0
52,3.119717E-06,0,0,0,0,0.005336231,0,0,0,0,0,0,0,0,0,0,0
53,3.160964E-06,0,0,0,0,0.005336481,0,0,0,0,0,0,0,0,0,0,0
54,3.20002E-06,0,0,0,0,0.00533673,0,0,0,0,0,0,0,0,0,0,0
55,3.236929E-06,0,0,0,0,0.005336978,0,0,0,0,0,0,0,0,0,0,0
56,3.271799E-06,0,0,0,0,0.005337226,0,0,0,0,0,0,0,0,0,0,0
57,3.304788E-06,0,0,0,0,0.005337472,0,0,0,0,0,0,0,0,0,0,0
58,3.336101E-06,0,0,0,0,0.005337716,0,0,0,0,0,0,0,0,0,0,0
59,3.365982E-06,0,0,0,0,0.005337957,0,0,0,0,0,0,0,0,0,0,0
60,3.394706E-06,0,0,0,0,0.005338196,0,0,0,0,0,0,0,0,0,0,0
61,3.425046E-06,0,0,0,0,0.01657228,0,0,0,0,0,0,0,0,0,0,0
62,3.457307E-06,0,0,0,0,0.01657381,0,0,0,0,0,0,0,0,0,0,0
63,3.491894E-06,0,0,0,0,0.01657533,0,0,0,0,0,0,0,0,0,0,0
64,3.529189E-06,0,0,0,0,0.01657684,0,0,0,0,0,0,0,0,0,0,0
65,3.56956E-06,0,0,0,0,0.01657834,0,0,0,0,0,0,0,0,0,0,0
66,3.613365E-06,0,0,0,0,0.01657983,0,0,0,0,0,0,0,0,0,0,0
67,3.66094E-06,0,0,0,0,0.01658131,0,0,0,0,0,0,0,0,0,0,0
68,3.712606E-06,0,0,0,0,0.01658277,0,0,0,0,0,0,0,0,0,0,0
69,3.768657E-06,0,0,0,0,0.01658422,0,0,0,0,0,0,0,0,0,0,0
70,3.829377E-06,0,0,0,0,0.01658565,0,0,0,0,0,0,0,0,0,0,0
71,3.895024E-06,0,0,0,0,0.01658707,0,0,0,0,0,0,0,0,0,0,0
72,3.965838E-06,0,0,0,0,0.01658847,0,0,0,0,0,0,0,0,0,0,0
73,4.038809E-06,0,0,0,0,0.01380293,0,0,0,0,0,0,0,0,0,0,0
74,4.114151E-06,0,0,0,0,0.01380405,0,0,0,0,0,0,0,0,0,0,0
75,4.191875E-06,0,0,0,0,0.01380515,0,0,0,0,0,0,0,0,0,0,0
76,4.272008E-06,0,0,0,0,0.01380623,0,0,0,0,0,0,0,0,0,0,0
77,4.35456E-06,0,0,0,0,0.01380729,0,0,0,0,0,0,0,0,0,0,0
78,4.439538E-06,0,0,0,0,0.01380832,0,0,0,0,0,0,0,0,0,0,0
79,4.526954E-06,0,0,0,0,0.01380934,0,0,0,0,0,0,0,0,0,0,0
80,4.616811E-06,0,0,0,0,0.01381033,0,0,0,0,0,0,0,0,0,0,0
81,4.709106E-06,0,0,0,0,0.01381131,0,0,0,0,0,0,0,0,0,0,0
82,4.803837E-06,0,0,0,0,0.01381226,0,0,0,0,0,0,0,0,0,0,0
83,4.901E-06,0,0,0,0,0.01381318,0,0,0,0,0,0,0,0,0,0,0
84,5.000581E-06,0,0,0,0,0.01381409,0,0,0,0,0,0,0,0,0,0,0
85,5.102384E-06,0,0,0,0,0.01799752,0,0,0,0,0,0,0,0,0,0,0
86,5.206204E-06,0,0,0,0,0.01799885,0,0,0,0,0,0,0,0,0,0,0
87,5.311656E-06,0,0,0,0,0.01800014,0,0,0,0,0,0,0,0,0,0,0
88,5.418554E-06,0,0,0,0,0.01800141,0,0,0,0,0,0,0,0,0,0,0
89,5.52682E-06,0,0,0,0,0.01800265,0,0,0,0,0,0,0,0,0,0,0
90,5.636438E-06,0,0,0,0,0.01800385,0,0,0,0,0,0,0,0,0,0,0
91,5.74743E-06,0,0,0,0,0.01800503,0,0,0,0,0,0,0,0,0,0,0
92,5.859848E-06,0,0,0,0,0.01800618,0,0,0,0,0,0,0,0,0,0,0
93,5.973757E-06,0,0,0,0,0.01800729,0,0,0,0,0,0,0,0,0,0,0
94,6.089228E-06,0,0,0,0,0.01800837,0,0,0,0,0,0,0,0,0,0,0
95,6.20635E-06,0,0,0,0,0.01800942,0,0,0,0,0,0,0,0,0,0,0
96,6.325207E-06,0,0,0,0,0.01801044,0,0,0,0,0,0,0,0,0,0,0
97,6.445866E-06,0,0,0,0,0.02218715,0,0,0,0,0,0,0,0,0,0,0
98,6.567993E-06,0,0,0,0,0.02218878,0,0,0,0,0,0,0,0,0,0,0
99,6.691445E-06,0,0,0,0,0.02219038,0,0,0,0,0,0,0,0,0,0,0
100,6.816143E-06,0,0,0,0,0.02219192,0,0,0,0,0,0,0,0,0,0,0
101,6.942057E-06,0,0,0,0,0.02219342,0,0,0,0,0,0,0,0,0,0,0
102,7.069194E-06,0,0,0,0,0.02219487,0,0,0,0,0,0,0,0,0,0,0
103,7.197576E-06,0,0,0,0,0.02219628,0,0,0,0,0,0,0,0,0,0,0
104,7.327249E-06,0,0,0,0,0.02219764,0,0,0,0,0,0,0,0,0,0,0
105,7.458264E-06,0,0,0,0,0.02219895,0,0,0,0,0,0,0,0,0,0,0
106,7.59068E-06,0,0,0,0,0.02220022,0,0,0,0,0,0,0,0,0,0,0
107,7.724554E-06,0,0,0,0,0.02220143,0,0,0,0,0,0,0,0,0,0,0
108,7.859931E-06,0,0,0,0,0.02220261,0,0,0,0,0,0,0,0,0,0,0
109,7.997393E-06,0,0,0,0,0.02081206,0,0,0,0,0,0,0,0,0,0,0
110,8.136811E-06,0,0,0,0,0.02081316,0,0,0,0,0,0,0,0,0,0,0
111,8.277937E-06,0,0,0,0,0.02081422,0,0,0,0,0,0,0,0,0,0,0
112,8.420521E-06,0,0,0,0,0.02081523,0,0,0,0,0,0,0,0,0,0,0
113,8.564331E-06,0,0,0,0,0.02081619,0,0,0,0,0,0,0,0,0,0,0
114,8.709161E-06,0,0,0,0,0.02081711,0,0,0,0,0,0,0,0,0,0,0
115,8.854825E-06,0,0,0,0,0.02081797,0,0,0,0,0,0,0,0,0,0,0
116,9.001154E-06,0,0,0,0,0.0208188,0,0,0,0,0,0,0,0,0,0,0
117,9.147998E-06,0,0,0,0,0.02081957,0,0,0,0,0,0,0,0,0,0,0
118,9.295212E-06,0,0,0,0,0.02082031,0,0,0,0,0,0,0,0,0,0,0
119,9.44266E-06,0,0,0,0,0.020821,0,0,0,0,0,0,0,0,0,0,0
120,9.590213E-06,0,0,0,0,0.02082165,0,0,0,0,0,0,0,0,0,0,0
121,9.738392E-06,0,0,0,0,0.0236056,0,0,0,0,0,0,0,0,0,0,0
122,9.886424E-06,0,0,0,0,0.02360517,0,0,0,0,0,0,0,0,0,0,0
123,1.003403E-05,0,0,0,0,0.02360474,0,0,0,0,0,0,0,0,0,0,0
124,1.018101E-05,0,0,0,0,0.02360432,0,0,0,0,0,0,0,0,0,0,0
125,1.032718E-05,0,0,0,0,0.0236039,0,0,0,0,0,0,0,0,0,0,0
126,1.047238E-05,0,0,0,0,0.02360348,0,0,0,0,0,0,0,0,0,0,0
127,1.061639E-05,0,0,0,0,0.02360306,0,0,0,0,0,0,0,0,0,0,0
128,1.075897E-05,0,0,0,0,0.02360264,0,0,0,0,0,0,0,0,0,0,0
129,1.089981E-05,0,0,0,0,0.02360221,0,0,0,0,0,0,0,0,0,0,0
130,1.103857E-05,0,0,0,0,0.02360178,0,0,0,0,0,0,0,0,0,0,0
131,1.117489E-05,0,0,0,0,0.02360133,0,0,0,0,0,0,0,0,0,0,0
132,1.13084E-05,0,0,0,0,0.02360087,0,0,0,0,0,0,0,0,0,0,0
133,1.144018E-05,0,0,0,0,0.02776719,0,0,0,0,0,0,0,0,0,0,0
134,1.157034E-05,0,0,0,0,0.02776738,0,0,0,0,0,0,0,0,0,0,0
135,1.169896E-05,0,0,0,0,0.02776754,0,0,0,0,0,0,0,0,0,0,0
136,1.182564E-05,0,0,0,0,0.02776769,0,0,0,0,0,0,0,0,0,0,0
137,1.194981E-05,0,0,0,0,0.02776781,0,0,0,0,0,0,0,0,0,0,0
138,1.207086E-05,0,0,0,0,0.0277679,0,0,0,0,0,0,0,0,0,0,0
139,1.218816E-05,0,0,0,0,0.02776797,0,0,0,0,0,0,0,0,0,0,0
140,1.230116E-05,0,0,0,0,0.02776801,0,0,0,0,0,0,0,0,0,0,0
141,1.240933E-05,0,0,0,0,0.02776804,0,0,0,0,0,0,0,0,0,0,0
142,1.251223E-05,0,0,0,0,0.02776803,0,0,0,0,0,0,0,0,0,0,0
143,1.26095E-05,0,0,0,0,0.027768,0,0,0,0,0,0,0,0,0,0,0
144,1.270085E-05,0,0,0,0,0.02776795,0,0,0,0,0,0,0,0,0,0,0
145,1.278814E-05,0,0,0,0,0.01912628,0,0,0,0,0,0,0,0,0,0,0
146,1.287168E-05,0,0,0,0,0.01912564,0,0,0,0,0,0,0,0,0,0,0
147,1.295233E-05,0,0,0,0,0.019125,0,0,0,0,0,0,0,0,0,0,0
148,1.303062E-05,0,0,0,0,0.01912435,0,0,0,0,0,0,0,0,0,0,0
149,1.310702E-05,0,0,0,0,0.0191237,0,0,0,0,0,0,0,0,0,0,0
150,1.318186E-05,0,0,0,0,0.01912305,0,0,0,0,0,0,0,0,0,0,0
151,1.325544E-05,0,0,0,0,0.01912239,0,0,0,0,0,0,0,0,0,0,0
152,1.332797E-05,0,0,0,0,0.01912173,0,0,0,0,0,0,0,0,0,0,0
153,1.339963E-05,0,0,0,0,0.01912107,0,0,0,0,0,0,0,0,0,0,0
154,1.347041E-05,0,0,0,0,0.01912041,0,0,0,0,0,0,0,0,0,0,0
155,1.35404E-05,0,0,0,0,0.01911974,0,0,0,0,0,0,0,0,0,0,0
156,1.36096E-05,0,0,0,0,0.01911908,0,0,0,0,0,0,0,0,0,0,0
157,1.367552E-05,0,0,0,0,0.02230105,0,0,0,0,0,0,0,0,0,0,0
158,1.373733E-05,0,0,0,0,0.0223006,0,0,0,0,0,0,0,0,0,0,0
159,1.379416E-05,0,0,0,0,0.02230015,0,0,0,0,0,0,0,0,0,0,0
160,1.384565E-05,0,0,0,0,0.02229971,0,0,0,0,0,0,0,0,0,0,0
161,1.389161E-05,0,0,0,0,0.02229926,0,0,0,0,0,0,0,0,0,0,0
162,1.393184E-05,0,0,0,0,0.02229881,0,0,0,0,0,0,0,0,0,0,0
163,1.39662E-05,0,0,0,0,0.02229836,0,0,0,0,0,0,0,0,0,0,0
164,1.39945E-05,0,0,0,0,0.02229791,0,0,0,0,0,0,0,0,0,0,0
165,1.401656E-05,0,0,0,0,0.02229745,0,0,0,0,0,0,0,0,0,0,0
166,1.40322E-05,0,0,0,0,0.02229699,0,0,0,0,0,0,0,0,0,0,0
167,1.404121E-05,0,0,0,0,0.02229653,0,0,0,0,0,0,0,0,0,0,0
168,1.404339E-05,0,0,0,0,0.02229607,0,0,0,0,0,0,0,0,0,0,0
169,1.404234E-05,0,0,0,0,0.01762025,0,0,0,0,0,0,0,0,0,0,0
170,1.403791E-05,0,0,0,0,0.01761952,0,0,0,0,0,0,0,0,0,0,0
171,1.40295E-05,0,0,0,0,0.01761879,0,0,0,0,0,0,0,0,0,0,0
172,1.40164E-05,0,0,0,0,0.01761808,0,0,0,0,0,0,0,0,0,0,0
173,1.399801E-05,0,0,0,0,0.01761738,0,0,0,0,0,0,0,0,0,0,0
174,1.397378E-05,0,0,0,0,0.0176167,0,0,0,0,0,0,0,0,0,0,0
175,1.394318E-05,0,0,0,0,0.01761602,0,0,0,0,0,0,0,0,0,0,0
176,1.390572E-05,0,0,0,0,0.01761535,0,0,0,0,0,0,0,0,0,0,0
177,1.386092E-05,0,0,0,0,0.01761468,0,0,0,0,0,0,0,0,0,0,0
178,1.380839E-05,0,0,0,0,0.01761403,0,0,0,0,0,0,0,0,0,0,0
179,1.37478E-05,0,0,0,0,0.01761338,0,0,0,0,0,0,0,0,0,0,0
180,1.367894E-05,0,0,0,0,0.01761274,0,0,0,0,0,0,0,0,0,0,0
181,1.36092E-05,0,0,0,0,0.01242697,0,0,0,0,0,0,0,0,0,0,0
182,1.353679E-05,0,0,0,0,0.01242648,0,0,0,0,0,0,0,0,0,0,0
183,1.346177E-05,0,0,0,0,0.01242599,0,0,0,0,0,0,0,0,0,0,0
184,1.338408E-05,0,0,0,0,0.01242549,0,0,0,0,0,0,0,0,0,0,0
185,1.330395E-05,0,0,0,0,0.01242499,0,0,0,0,0,0,0,0,0,0,0
186,1.322181E-05,0,0,0,0,0.01242449,0,0,0,0,0,0,0,0,0,0,0
187,1.313819E-05,0,0,0,0,0.012424,0,0,0,0,0,0,0,0,0,0,0
188,1.30537E-05,0,0,0,0,0.0124235,0,0,0,0,0,0,0,0,0,0,0
189,1.2969E-05,0,0,0,0,0.01242301,0,0,0,0,0,0,0,0,0,0,0
190,1.288476E-05,0,0,0,0,0.01242252,0,0,0,0,0,0,0,0,0,0,0
191,1.280163E-05,0,0,0,0,0.01242203,0,0,0,0,0,0,0,0,0,0,0
192,1.272022E-05,0,0,0,0,0.01242155,0,0,0,0,0,0,0,0,0,0,0
193,1.264487E-05,0,0,0,0,0.00684212,0,0,0,0,0,0,0,0,0,0,0
194,1.257592E-05,0,0,0,0,0.006841576,0,0,0,0,0,0,0,0,0,0,0
195,1.251431E-05,0,0,0,0,0.006841046,0,0,0,0,0,0,0,0,0,0,0
196,1.246016E-05,0,0,0,0,0.006840531,0,0,0,0,0,0,0,0,0,0,0
197,1.241329E-05,0,0,0,0,0.00684003,0,0,0,0,0,0,0,0,0,0,0
198,1.237337E-05,0,0,0,0,0.006839541,0,0,0,0,0,0,0,0,0,0,0
199,1.234E-05,0,0,0,0,0.006839066,0,0,0,0,0,0,0,0,0,0,0
200,1.231271E-05,0,0,0,0,0.006838602,0,0,0,0,0,0,0,0,0,0,0
201,1.229101E-05,0,0,0,0,0.00683815,0,0,0,0,0,0,0,0,0,0,0
202,1.227441E-05,0,0,0,0,0.006837707,0,0,0,0,0,0,0,0,0,0,0
203,1.226239E-05,0,0,0,0,0.006837275,0,0,0,0,0,0,0,0,0,0,0
204,1.225443E-05,0,0,0,0,0.006836852,0,0,0,0,0,0,0,0,0,0,0
205,1.224729E-05,0,0,0,0,0.006476223,0,0,0,0,0,0,0,0,0,0,0
206,1.223988E-05,0,0,0,0,0.006475882,0,0,0,0,0,0,0,0,0,0,0
207,1.223086E-05,0,0,0,0,0.006475545,0,0,0,0,0,0,0,0,0,0,0
208,1.221952E-05,0,0,0,0,0.00647521,0,0,0,0,0,0,0,0,0,0,0
209,1.220543E-05,0,0,0,0,0.00647488,0,0,0,0,0,0,0,0,0,0,0
210,1.218838E-05,0,0,0,0,0.006474552,0,0,0,0,0,0,0,0,0,0,0
211,1.216831E-05,0,0,0,0,0.006474228,0,0,0,0,0,0,0,0,0,0,0
212,1.214521E-05,0,0,0,0,0.006473908,0,0,0,0,0,0,0,0,0,0,0
213,1.211917E-05,0,0,0,0,0.006473591,0,0,0,0,0,0,0,0,0,0,0
214,1.209033E-05,0,0,0,0,0.00647328,0,0,0,0,0,0,0,0,0,0,0
215,1.205888E-05,0,0,0,0,0.006472974,0,0,0,0,0,0,0,0,0,0,0
216,1.202507E-05,0,0,0,0,0.006472672,0,0,0,0,0,0,0,0,0,0,0
217,1.199067E-05,0,0,0,0,0.003168771,0,0,0,0,0,0,0,0,0,0,0
218,1.195599E-05,0,0,0,0,0.003168554,0,0,0,0,0,0,0,0,0,0,0
219,1.192154E-05,0,0,0,0,0.003168343,0,0,0,0,0,0,0,0,0,0,0
220,1.188779E-05,0,0,0,0,0.003168136,0,0,0,0,0,0,0,0,0,0,0
221,1.185523E-05,0,0,0,0,0.003167936,0,0,0,0,0,0,0,0,0,0,0
222,1.182414E-05,0,0,0,0,0.003167742,0,0,0,0,0,0,0,0,0,0,0
223,1.179487E-05,0,0,0,0,0.003167552,0,0,0,0,0,0,0,0,0,0,0
224,1.176777E-05,0,0,0,0,0.003167367,0,0,0,0,0,0,0,0,0,0,0
225,1.174309E-05,0,0,0,0,0.003167187,0,0,0,0,0,0,0,0,0,0,0
226,1.172103E-05,0,0,0,0,0.003167012,0,0,0,0,0,0,0,0,0,0,0
227,1.17017E-05,0,0,0,0,0.00316684,0,0,0,0,0,0,0,0,0,0,0
228,1.168514E-05,0,0,0,0,0.003166672,0,0,0,0,0,0,0,0,0,0,0
229,1.166959E-05,0,0,0,0,0.003787179,0,0,0,0,0,0,0,0,0,0,0
230,1.165519E-05,0,0,0,0,0.00378698,0,0,0,0,0,0,0,0,0,0,0
231,1.164199E-05,0,0,0,0,0.003786786,0,0,0,0,0,0,0,0,0,0,0
232,1.162976E-05,0,0,0,0,0.003786599,0,0,0,0,0,0,0,0,0,0,0
233,1.161813E-05,0,0,0,0,0.003786416,0,0,0,0,0,0,0,0,0,0,0
234,1.160661E-05,0,0,0,0,0.003786238,0,0,0,0,0,0,0,0,0,0,0
235,1.159483E-05,0,0,0,0,0.003786065,0,0,0,0,0,0,0,0,0,0,0
236,1.158241E-05,0,0,0,0,0.003785897,0,0,0,0,0,0,0,0,0,0,0
237,1.156904E-05,0,0,0,0,0.003785732,0,0,0,0,0,0,0,0,0,0,0
238,1.155444E-05,0,0,0,0,0.003785572,0,0,0,0,0,0,0,0,0,0,0
239,1.153835E-05,0,0,0,0,0.003785416,0,0,0,0,0,0,0,0,0,0,0
240,1.15206E-05,0,0,0,0,0.003785263,0,0,0,0,0,0,0,0,0,0,0
241,1.150254E-05,0,0,0,0,0.003795119,0,0,0,0,0,0,0,0,0,0,0
242,1.148445E-05,0,0,0,0,0.003794974,0,0,0,0,0,0,0,0,0,0,0
243,1.146663E-05,0,0,0,0,0.003794833,0,0,0,0,0,0,0,0,0,0,0
244,1.144915E-05,0,0,0,0,0.003794696,0,0,0,0,0,0,0,0,0,0,0
245,1.143195E-05,0,0,0,0,0.003794563,0,0,0,0,0,0,0,0,0,0,0
246,1.14149E-05,0,0,0,0,0.003794433,0,0,0,0,0,0,0,0,0,0,0
247,1.139781E-05,0,0,0,0,0.003794308,0,0,0,0,0,0,0,0,0,0,0
248,1.138046E-05,0,0,0,0,0.003794185,0,0,0,0,0,0,0,0,0,0,0
249,1.136257E-05,0,0,0,0,0.003794066,0,0,0,0,0,0,0,0,0,0,0
250,1.134381E-05,0,0,0,0,0.003793949,0,0,0,0,0,0,0,0,0,0,0
251,1.132396E-05,0,0,0,0,0.003793835,0,0,0,0,0,0,0,0,0,0,0
252,1.130282E-05,0,0,0,0,0.003793725,0,0,0,0,0,0,0,0,0,0,0
253,1.127968E-05,0,0,0,0,0.004793355,0,0,0,0,0,0,0,0,0,0,0
254,1.125464E-05,0,0,0,0,0.00479316,0,0,0,0,0,0,0,0,0,0,0
255,1.122761E-05,0,0,0,0,0.00479297,0,0,0,0,0,0,0,0,0,0,0
256,1.119861E-05,0,0,0,0,0.004792783,0,0,0,0,0,0,0,0,0,0,0
257,1.116771E-05,0,0,0,0,0.004792601,0,0,0,0,0,0,0,0,0,0,0
258,1.113498E-05,0,0,0,0,0.004792422,0,0,0,0,0,0,0,0,0,0,0
259,1.110048E-05,0,0,0,0,0.004792247,0,0,0,0,0,0,0,0,0,0,0
260,1.106426E-05,0,0,0,0,0.004792077,0,0,0,0,0,0,0,0,0,0,0
261,1.102635E-05,0,0,0,0,0.004791912,0,0,0,0,0,0,0,0,0,0,0
262,1.098678E-05,0,0,0,0,0.004791752,0,0,0,0,0,0,0,0,0,0,0
263,1.094551E-05,0,0,0,0,0.004791596,0,0,0,0,0,0,0,0,0,0,0
264,1.090247E-05,0,0,0,0,0.004791445,0,0,0,0,0,0,0,0,0,0,0
265,1.085891E-05,0,0,0,0,0.005999856,0,0,0,0,0,0,0,0,0,0,0
266,1.081457E-05,0,0,0,0,0.005999707,0,0,0,0,0,0,0,0,0,0,0
267,1.076929E-05,0,0,0,0,0.005999566,0,0,0,0,0,0,0,0,0,0,0
268,1.072305E-05,0,0,0,0,0.005999431,0,0,0,0,0,0,0,0,0,0,0
269,1.067588E-05,0,0,0,0,0.005999304,0,0,0,0,0,0,0,0,0,0,0
270,1.062781E-05,0,0,0,0,0.005999184,0,0,0,0,0,0,0,0,0,0,0
271,1.057891E-05,0,0,0,0,0.005999072,0,0,0,0,0,0,0,0,0,0,0
272,1.052921E-05,0,0,0,0,0.005998964,0,0,0,0,0,0,0,0,0,0,0
273,1.047873E-05,0,0,0,0,0.005998864,0,0,0,0,0,0,0,0,0,0,0
274,1.042748E-05,0,0,0,0,0.005998767,0,0,0,0,0,0,0,0,0,0,0
275,1.037542E-05,0,0,0,0,0.005998674,0,0,0,0,0,0,0,0,0,0,0
276,1.03225E-05,0,0,0,0,0.005998585,0,0,0,0,0,0,0,0,0,0,0
277,1.026994E-05,0,0,0,0,0.006028451,0,0,0,0,0,0,0,0,0,0,0
278,1.021737E-05,0,0,0,0,0.006028382,0,0,0,0,0,0,0,0,0,0,0
279,1.016441E-05,0,0,0,0,0.006028316,0,0,0,0,0,0,0,0,0,0,0
280,1.011083E-05,0,0,0,0,0.006028253,0,0,0,0,0,0,0,0,0,0,0
281,1.005649E-05,0,0,0,0,0.006028194,0,0,0,0,0,0,0,0,0,0,0
282,1.00013E-05,0,0,0,0,0.006028138,0,0,0,0,0,0,0,0,0,0,0
283,9.945236E-06,0,0,0,0,0.006028085,0,0,0,0,0,0,0,0,0,0,0
284,9.8883E-06,0,0,0,0,0.006028036,0,0,0,0,0,0,0,0,0,0,0
285,9.830535E-06,0,0,0,0,0.006027989,0,0,0,0,0,0,0,0,0,0,0
286,9.772011E-06,0,0,0,0,0.006027945,0,0,0,0,0,0,0,0,0,0,0
287,9.712816E-06,0,0,0,0,0.006027902,0,0,0,0,0,0,0,0,0,0,0
288,9.653047E-06,0,0,0,0,0.006027863,0,0,0,0,0,0,0,0,0,0,0
289,9.594623E-06,0,0,0,0,0.005608478,0,0,0,0,0,0,0,0,0,0,0
290,9.537443E-06,0,0,0,0,0.005608286,0,0,0,0,0,0,0,0,0,0,0
291,9.481336E-06,0,0,0,0,0.005608106,0,0,0,0,0,0,0,0,0,0,0
292,9.426243E-06,0,0,0,0,0.005607939,0,0,0,0,0,0,0,0,0,0,0
293,9.372113E-06,0,0,0,0,0.005607782,0,0,0,0,0,0,0,0,0,0,0
294,9.318882E-06,0,0,0,0,0.005607637,0,0,0,0,0,0,0,0,0,0,0
295,9.266454E-06,0,0,0,0,0.005607501,0,0,0,0,0,0,0,0,0,0,0
296,9.214701E-06,0,0,0,0,0.005607374,0,0,0,0,0,0,0,0,0,0,0
