EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
1,1,1,1.332568E-07
1,3,6,0.000428334
2,1,1,1.345046E-07
2,3,6,0.0004283397
3,1,1,1.357619E-07
3,3,6,0.0004283455
4,1,1,1.37034E-07
4,3,6,0.0004283513
5,1,1,1.383229E-07
5,3,6,0.0004283568
6,1,1,1.396285E-07
6,3,6,0.0004283623
7,1,1,1.409499E-07
7,3,6,0.0004283676
8,1,1,1.422853E-07
8,3,6,0.0004283729
9,1,1,1.436329E-07
9,3,6,0.0004283781
10,1,1,1.449913E-07
10,3,6,0.0004283832
11,1,1,1.463593E-07
11,3,6,0.0004283882
12,1,1,1.477363E-07
12,3,6,0.0004283933
13,1,1,1.491285E-07
13,3,6,0.0002768637
14,1,1,1.505369E-07
14,3,6,0.0002768685
15,1,1,1.519644E-07
15,3,6,0.0002768734
16,1,1,1.534151E-07
16,3,6,0.0002768784
17,1,1,1.548941E-07
17,3,6,0.0002768836
18,1,1,1.564077E-07
18,3,6,0.0002768889
19,1,1,1.57963E-07
19,3,6,0.0002768945
20,1,1,1.595677E-07
20,3,6,0.0002769002
21,1,1,1.612299E-07
21,3,6,0.000276906
22,1,1,1.629582E-07
22,3,6,0.0002769119
23,1,1,1.64761E-07
23,3,6,0.000276918
24,1,1,1.666467E-07
24,3,6,0.000276924
25,1,1,1.686464E-07
25,3,6,0.0002860963
26,1,1,1.707337E-07
26,3,6,0.0002861031
27,1,1,1.729243E-07
27,3,6,0.0002861101
28,1,1,1.752249E-07
28,3,6,0.000286117
29,1,1,1.776396E-07
29,3,6,0.000286124
30,1,1,1.801719E-07
30,3,6,0.0002861309
31,1,1,1.828252E-07
31,3,6,0.0002861379
32,1,1,1.856026E-07
32,3,6,0.0002861448
33,1,1,1.885083E-07
33,3,6,0.0002861518
34,1,1,1.915471E-07
34,3,6,0.0002861588
35,1,1,1.947247E-07
35,3,6,0.0002861659
36,1,1,1.980475E-07
36,3,6,0.000286173
37,1,1,2.014701E-07
37,3,6,0.000342846
38,1,1,2.049895E-07
38,3,6,0.0003428553
39,1,1,2.086061E-07
39,3,6,0.0003428649
40,1,1,2.123185E-07
40,3,6,0.0003428748
41,1,1,2.161228E-07
41,3,6,0.000342885
42,1,1,2.20013E-07
42,3,6,0.0003428957
43,1,1,2.239805E-07
43,3,6,0.0003429066
44,1,1,2.28015E-07
44,3,6,0.0003429177
45,1,1,2.321045E-07
45,3,6,0.0003429291
46,1,1,2.362357E-07
46,3,6,0.0003429404
47,1,1,2.403942E-07
47,3,6,0.0003429518
48,1,1,2.445654E-07
48,3,6,0.0003429629
49,1,1,2.486312E-07
49,3,6,0.0004446238
50,1,1,2.525715E-07
50,3,6,0.0004446445
51,1,1,2.563592E-07
51,3,6,0.0004446652
52,1,1,2.599764E-07
52,3,6,0.0004446859
53,1,1,2.634137E-07
53,3,6,0.0004447067
54,1,1,2.666683E-07
54,3,6,0.0004447275
55,1,1,2.697441E-07
55,3,6,0.0004447482
56,1,1,2.726499E-07
56,3,6,0.0004447688
57,1,1,2.75399E-07
57,3,6,0.0004447893
58,1,1,2.780084E-07
58,3,6,0.0004448096
59,1,1,2.804985E-07
59,3,6,0.0004448297
60,1,1,2.828921E-07
60,3,6,0.0004448497
61,1,1,2.854205E-07
61,3,6,0.001381023
62,1,1,2.881089E-07
62,3,6,0.00138115
63,1,1,2.909912E-07
63,3,6,0.001381277
64,1,1,2.940991E-07
64,3,6,0.001381403
65,1,1,2.974634E-07
65,3,6,0.001381528
66,1,1,3.011137E-07
66,3,6,0.001381652
67,1,1,3.050783E-07
67,3,6,0.001381775
68,1,1,3.093838E-07
68,3,6,0.001381897
69,1,1,3.140548E-07
69,3,6,0.001382018
70,1,1,3.191147E-07
70,3,6,0.001382138
71,1,1,3.245854E-07
71,3,6,0.001382255
72,1,1,3.304865E-07
72,3,6,0.001382372
73,1,1,3.365674E-07
73,3,6,0.001150244
74,1,1,3.428459E-07
74,3,6,0.001150338
75,1,1,3.493229E-07
75,3,6,0.001150429
76,1,1,3.560007E-07
76,3,6,0.001150519
77,1,1,3.6288E-07
77,3,6,0.001150607
78,1,1,3.699615E-07
78,3,6,0.001150694
79,1,1,3.772462E-07
79,3,6,0.001150778
80,1,1,3.847342E-07
80,3,6,0.001150861
81,1,1,3.924255E-07
81,3,6,0.001150942
82,1,1,4.003197E-07
82,3,6,0.001151021
83,1,1,4.084167E-07
83,3,6,0.001151099
84,1,1,4.167151E-07
84,3,6,0.001151174
85,1,1,4.251986E-07
85,3,6,0.001499793
86,1,1,4.338503E-07
86,3,6,0.001499904
87,1,1,4.42638E-07
87,3,6,0.001500012
88,1,1,4.515462E-07
88,3,6,0.001500118
89,1,1,4.605683E-07
89,3,6,0.001500221
90,1,1,4.697032E-07
90,3,6,0.001500321
91,1,1,4.789525E-07
91,3,6,0.001500419
92,1,1,4.883206E-07
92,3,6,0.001500515
93,1,1,4.978131E-07
93,3,6,0.001500608
94,1,1,5.074357E-07
94,3,6,0.001500698
95,1,1,5.171958E-07
95,3,6,0.001500785
96,1,1,5.271006E-07
