EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13,7.085458,2.964803,1.902135,9.317386,3.666052,1.820175,13.15654,3.421196,9.972326,3.829956,10.48922,3.60536,7.32793,12.4711,154.654,0,0
14,7.085629,2.964087,1.912174,9.320099,3.65688,1.821277,13.14285,3.473033,9.968669,3.845508,10.49076,3.600432,7.327476,12.47133,154.6591,0,0
15,7.085972,2.962843,1.921377,9.320893,3.649015,1.822406,13.11908,3.524079,9.963343,3.858565,10.49277,3.596904,7.327013,12.47157,154.6641,0,0
16,7.086644,2.961168,1.929839,9.321463,3.642126,1.82357,13.08756,3.574198,9.957551,3.869501,10.49392,3.5948,7.326544,12.47184,154.6692,0,0
17,7.087725,2.959134,1.937635,9.321852,3.636048,1.824772,13.04916,3.623291,9.95203,3.878628,10.49333,3.594127,7.326078,12.47214,154.6742,0,0
18,7.089279,2.956815,1.944843,9.322152,3.630619,1.826015,13.00513,3.671275,9.947291,3.886228,10.49114,3.594862,7.325615,12.47248,154.6791,0,0
19,7.091329,2.954282,1.951538,9.322236,3.625714,1.8273,12.95782,3.718066,9.943756,3.892541,10.48872,3.596959,7.325163,12.47284,154.6841,0,0
20,7.093857,2.951593,1.957781,9.321817,3.621235,1.828623,12.91087,3.763585,9.941846,3.897762,10.4885,3.60035,7.324713,12.47325,154.6889,0,0
21,7.096802,2.948797,1.963627,9.320572,3.617105,1.82998,12.86941,3.807753,9.94207,3.902053,10.49387,3.604954,7.324271,12.47369,154.6937,0,0
22,7.100077,2.945934,1.969121,9.318218,3.613267,1.831364,12.83887,3.850502,9.945034,3.905537,10.50904,3.610669,7.323838,12.47417,154.6984,0,0
23,7.103562,2.943038,1.974303,9.31451,3.609677,1.832769,12.82561,3.891767,9.951465,3.908317,10.53896,3.617387,7.32341,12.47468,154.7031,0,0
24,7.10712,2.940136,1.979208,9.309226,3.606303,1.834187,12.8366,3.931493,9.962197,3.910468,10.58945,3.624993,7.322987,12.47524,154.7078,0,0
25,7.107505,2.930737,1.969386,9.312158,3.623714,1.835742,13.64531,3.97426,9.960582,3.894646,10.95872,3.614827,7.322569,12.47581,154.7123,0,0
26,7.109174,2.922426,1.968519,9.314687,3.627221,1.837306,13.65021,4.014319,9.952668,3.887416,10.95835,3.624274,7.322187,12.47642,154.7166,0,0
27,7.112286,2.91474,1.968276,9.31653,3.62981,1.83888,13.6592,4.053896,9.942876,3.881398,10.95667,3.631209,7.321841,12.47708,154.7208,0,0
28,7.115986,2.907554,1.968512,9.317086,3.63171,1.840455,13.66474,4.092711,9.932887,3.876318,10.9555,3.635721,7.321522,12.47777,154.7247,0,0
29,7.119768,2.900764,1.969108,9.315981,3.633095,1.842028,13.66597,4.130539,9.923721,3.871966,10.95622,3.637936,7.321226,12.4785,154.7283,0,0
30,7.123383,2.894281,1.969959,9.313204,3.634088,1.843597,13.66239,4.167209,9.915881,3.868178,10.95887,3.638002,7.320949,12.47925,154.7317,0,0
31,7.126724,2.888029,1.970982,9.312407,3.634575,1.845161,13.65298,4.202577,9.909492,3.864828,10.96168,3.636096,7.320686,12.48001,154.7349,0,0
32,7.129678,2.881883,1.972065,9.311964,3.634817,1.846723,13.63408,4.2365,9.904333,3.861761,10.96112,3.632405,7.320437,12.4808,154.7378,0,0
33,7.132261,2.875792,1.973154,9.31235,3.634875,1.848283,13.60025,4.268892,9.900005,3.858913,10.9523,3.62712,7.320201,12.4816,154.7406,0,0
34,7.134472,2.869717,1.97421,9.314115,3.634793,1.849848,13.54295,4.299688,9.895926,3.856238,10.92964,3.620434,7.319972,12.48241,154.7432,0,0
35,7.136287,2.863635,1.975213,9.31778,3.634601,1.85142,13.45491,4.328846,9.89137,3.853715,10.88769,3.61253,7.319751,12.48324,154.7457,0,0
36,7.137653,2.857532,1.976155,9.323774,3.634321,1.853006,13.3318,4.356334,9.8855,3.851335,10.82208,3.603582,7.319535,12.48408,154.7481,0,0
37,7.138927,2.843602,1.985687,9.320467,3.648397,1.854668,12.08602,4.373575,9.893965,3.922107,10.46072,3.605286,7.319318,12.48492,154.7504,0,0
38,7.140566,2.831047,1.983892,9.315929,3.653154,1.856384,12.01287,4.391309,9.903837,3.957399,10.46157,3.594401,7.319114,12.48578,154.7527,0,0
39,7.142052,2.819266,1.982793,9.311348,3.657009,1.85816,11.93754,4.407751,9.914336,3.987344,10.46355,3.585219,7.318912,12.48668,154.7552,0,0
40,7.143148,2.808191,1.982368,9.306726,3.660115,1.860001,11.86692,4.423028,9.924432,4.012667,10.46485,3.577878,7.318707,12.48761,154.7578,0,0
41,7.14357,2.797759,1.982588,9.302439,3.662573,1.861911,11.80223,4.437301,9.933575,4.034004,10.46429,3.572491,7.318495,12.48856,154.7607,0,0
42,7.143043,2.787909,1.983421,9.29982,3.664423,1.863886,11.74522,4.450717,9.941743,4.0519,10.4621,3.569136,7.318271,12.48955,154.7639,0,0
43,7.141315,2.778569,1.984825,9.297837,3.665861,1.865917,11.69824,4.463418,9.949474,4.066808,10.46013,3.567845,7.318034,12.49057,154.7673,0,0
44,7.138259,2.769705,1.986786,9.296618,3.666973,1.867992,11.66755,4.475514,9.957886,4.079138,10.46165,3.568612,7.317787,12.49162,154.7708,0,0
45,7.133811,2.761287,1.989288,9.296387,3.667826,1.870094,11.66474,4.48704,9.968622,4.089242,10.47112,3.571391,7.317528,12.4927,154.7746,0,0
46,7.127966,2.753299,1.992325,9.297393,3.66848,1.872204,11.70429,4.497995,9.983826,4.097418,10.49405,3.576099,7.31726,12.4938,154.7786,0,0
47,7.120773,2.745727,1.995892,9.299865,3.668979,1.8743,11.80837,4.508302,10.0061,4.103918,10.53704,3.582619,7.316983,12.49492,154.7828,0,0
48,7.112329,2.738566,1.999987,9.303983,3.66936,1.876358,12.01353,4.517783,10.03851,4.108957,10.60808,3.590811,7.316697,12.49607,154.787,0,0
49,7.108081,2.731311,1.995556,9.301944,3.645676,1.879308,12.06468,4.453683,10.02728,4.078794,10.5855,3.590333,7.316404,12.49726,154.7915,0,0
50,7.103578,2.724768,2.005194,9.300226,3.6383,1.882296,12.04559,4.416732,10.0054,4.067015,10.59413,3.602051,7.316053,12.49849,154.7966,0,0
51,7.097553,2.718401,2.014432,9.299025,3.63218,1.885288,12.04793,4.38355,9.979896,4.056913,10.60249,3.613071,7.315659,12.49974,154.802,0,0
52,7.091189,2.7122,2.023288,9.298797,3.627044,1.88828,12.06566,4.353327,9.955461,4.048131,10.61034,3.623266,7.315239,12.50101,154.8077,0,0
53,7.085408,2.706156,2.031811,9.299657,3.622691,1.891267,12.09294,4.325648,9.934778,4.040413,10.61758,3.632528,7.314806,12.50229,154.8136,0,0
54,7.080924,2.700261,2.04004,9.301433,3.618971,1.894244,12.12516,4.300176,9.919059,4.033577,10.62424,3.640781,7.314368,12.5036,154.8198,0,0
55,7.078281,2.694506,2.048001,9.303695,3.615775,1.897206,12.15751,4.276642,9.908422,4.02749,10.63031,3.647982,7.313929,12.5049,154.826,0,0
56,7.07787,2.68888,2.055705,9.30586,3.613018,1.900148,12.18665,4.254806,9.902178,4.022052,10.63573,3.654123,7.313497,12.50622,154.8322,0,0
57,7.079963,2.683368,2.063157,9.307245,3.610641,1.903065,12.20704,4.234488,9.899049,4.017185,10.64043,3.659219,7.313076,12.50754,154.8384,0,0
58,7.084715,2.677956,2.070349,9.307148,3.608594,1.905951,12.21294,4.215531,9.897326,4.012825,10.64431,3.663306,7.312667,12.50886,154.8446,0,0
59,7.092185,2.672626,2.077268,9.304894,3.606842,1.908802,12.19796,4.197804,9.895011,4.008925,10.64721,3.666444,7.31227,12.51017,154.8506,0,0
60,7.102355,2.667361,2.083898,9.299878,3.605357,1.911613,12.15557,4.181192,9.889862,4.005448,10.64896,3.668702,7.311893,12.51148,154.8565,0,0
61,7.109009,2.663984,2.089751,9.30466,3.611834,1.918295,11.97831,4.180098,9.948348,3.941056,10.64102,3.651402,7.311537,12.51277,154.8621,0,0
62,7.115809,2.661289,2.097362,9.310114,3.612821,1.924971,11.98858,4.175254,9.982862,3.907964,10.64342,3.6522,7.311182,12.5141,154.8679,0,0
63,7.123002,2.658875,2.104649,9.31499,3.613617,1.93159,11.98907,4.169956,10.00947,3.879024,10.64564,3.652251,7.310852,12.51546,154.8736,0,0
64,7.130377,2.656706,2.111554,9.319064,3.614297,1.938146,11.98474,4.164314,10.02888,3.853497,10.64822,3.651659,7.310551,12.51686,154.8791,0,0
65,7.137632,2.654752,2.118039,9.322343,3.614906,1.94463,11.97932,4.158371,10.04209,3.830806,10.65144,3.650536,7.310283,12.51827,154.8843,0,0
66,7.144468,2.652985,2.124076,9.324959,3.615477,1.951037,11.97597,4.152164,10.05001,3.810501,10.65524,3.648991,7.31005,12.5197,154.8891,0,0
67,7.150584,2.651381,2.129644,9.327121,3.616024,1.95736,11.97698,4.145725,10.05325,3.792236,10.65939,3.647123,7.309853,12.52114,154.8936,0,0
68,7.155709,2.649919,2.134731,9.329071,3.616561,1.963594,11.98334,4.139094,10.052,3.775747,10.66351,3.645018,7.309687,12.52259,154.8975,0,0
69,7.159604,2.648579,2.139332,9.3311,3.61709,1.969737,11.99699,4.132307,10.04597,3.760829,10.66704,3.642754,7.309554,12.52405,154.9011,0,0
70,7.162037,2.647345,2.143448,9.333508,3.617611,1.975785,12.023,4.125375,10.03448,3.747324,10.66932,3.640398,7.309452,12.52551,154.9043,0,0
71,7.162809,2.646202,2.147087,9.336584,3.618121,1.981736,12.06392,4.118341,10.01658,3.735099,10.66966,3.638005,7.309376,12.52697,154.9071,0,0
72,7.161756,2.645137,2.15026,9.340612,3.61862,1.987589,12.12543,4.11123,9.99134,3.724044,10.66732,3.635625,7.309325,12.52844,154.9095,0,0
73,7.16574,2.645389,2.157575,9.340733,3.60942,1.993005,12.40698,4.111993,9.970188,3.747177,10.66769,3.62784,7.3093,12.52992,154.9117,0,0
74,7.169494,2.645148,2.163664,9.34036,3.60693,1.998322,12.43335,4.110887,9.988908,3.753927,10.67269,3.625533,7.309265,12.53142,154.9137,0,0
75,7.173385,2.644437,2.169101,9.34001,3.604937,2.003518,12.46632,4.109695,10.01995,3.759141,10.67768,3.62343,7.309224,12.53292,154.9157,0,0
76,7.177086,2.6433,2.173944,9.339826,3.603332,2.00859,12.50102,4.108397,10.05547,3.76312,10.6827,3.621544,7.309181,12.53444,154.9177,0,0
77,7.180496,2.64177,2.178255,9.339833,3.60203,2.013539,12.5345,4.106977,10.09039,3.766099,10.68779,3.619883,7.309139,12.53597,154.9196,0,0
78,7.183559,2.63988,2.182092,9.339938,3.600967,2.018363,12.56489,4.105439,10.12165,3.768256,10.69289,3.618449,7.309103,12.53751,154.9214,0,0
79,7.186259,2.63766,2.185514,9.339949,3.600091,2.023062,12.59061,4.103797,10.14781,3.769727,10.69795,3.617235,7.309067,12.53906,154.9233,0,0
80,7.188579,2.635135,2.188569,9.339622,3.599363,2.027635,12.61013,4.102074,10.16874,3.770611,10.70283,3.616234,7.309036,12.54062,154.9252,0,0
81,7.190519,2.63233,2.191301,9.338697,3.598751,2.032084,12.62174,4.100291,10.18537,3.770984,10.7074,3.615433,7.309007,12.54219,154.9271,0,0
82,7.192054,2.629263,2.19375,9.336912,3.598228,2.036408,12.62297,4.09847,10.19948,3.7709,10.71149,3.614819,7.308979,12.54377,154.929,0,0
83,7.193171,2.625954,2.195946,9.334054,3.597775,2.040608,12.61085,4.096634,10.21353,3.7704,10.71491,3.614373,7.308953,12.54536,154.9309,0,0
84,7.193869,2.622412,2.197913,9.329974,3.597377,2.044683,12.58226,4.094801,10.23061,3.769513,10.71751,3.61408,7.308926,12.54695,154.9328,0,0
85,7.19713,2.618741,2.204415,9.329497,3.577552,2.049744,12.43899,4.090056,10.20335,3.765719,10.71911,3.615419,7.308902,12.54856,154.9348,0,0
86,7.199827,2.614714,2.209388,9.330187,3.570737,2.054666,12.44993,4.086428,10.17879,3.763983,10.7232,3.615329,7.30886,12.55017,154.9369,0,0
87,7.200664,2.610338,2.213581,9.330983,3.565036,2.05945,12.45587,4.082704,10.15592,3.762109,10.72723,3.615404,7.308799,12.55175,154.9389,0,0
88,7.200741,2.605648,2.21712,9.331911,3.560246,2.064096,12.46027,4.078949,10.13744,3.760161,10.73116,3.61563,7.308727,12.55332,154.941,0,0
89,7.200661,2.600674,2.220104,9.332998,3.556201,2.068605,12.46502,4.075225,10.12456,3.758205,10.73497,3.615995,7.308647,12.55488,154.9431,0,0
90,7.20074,2.595442,2.222619,9.334141,3.552769,2.072975,12.47157,4.071578,10.11748,3.756311,10.73864,3.616481,7.308558,12.55644,154.9453,0,0
91,7.201122,2.589975,2.224745,9.335102,3.549837,2.077207,12.48062,4.068048,10.11577,3.754541,10.74221,3.617074,7.308465,12.55799,154.9476,0,0
92,7.201847,2.584294,2.226547,9.335541,3.547321,2.0813,12.49329,4.064668,10.11855,3.752952,10.74574,3.617759,7.308364,12.55953,154.95,0,0
93,7.202909,2.578412,2.228085,9.335073,3.545146,2.085253,12.5104,4.06146,10.12476,3.751595,10.74933,3.618522,7.308259,12.56107,154.9525,0,0
94,7.204286,2.57234,2.229404,9.333298,3.543254,2.089065,12.53327,4.058443,10.13322,3.750506,10.75306,3.619351,7.308145,12.56261,154.955,0,0
95,7.205917,2.566085,2.230541,9.329868,3.5416,2.092734,12.56367,4.055629,10.14275,3.749719,10.75705,3.620233,7.308024,12.56415,154.9577,0,0
96,7.207748,2.559652,2.231524,9.324487,3.540147,2.096261,12.60378,4.053024,10.15215,3.749255,10.76142,3.621159,7.307894,12.56568,154.9605,0,0
97,7.208856,2.556916,2.23557,9.327837,3.543896,2.101509,12.44022,4.049408,10.15326,3.70418,10.76612,3.616516,7.307756,12.5672,154.9634,0,0
98,7.210046,2.553368,2.237739,9.331306,3.544042,2.106618,12.44469,4.046848,10.15977,3.683468,10.76946,3.617487,7.307605,12.56874,154.9665,0,0
99,7.210789,2.549372,2.239734,9.334279,3.544105,2.111561,12.45256,4.044436,10.16579,3.665649,10.77267,3.618395,7.307453,12.5703,154.9698,0,0
100,7.211445,2.544946,2.24157,9.336586,3.544131,2.116337,12.46375,4.042187,10.17087,3.650303,10.77587,3.619238,7.307303,12.57187,154.9731,0,0
101,7.212177,2.540106,2.243226,9.338822,3.54411,2.120944,12.47761,4.0401,10.175,3.63708,10.77912,3.620016,7.307155,12.57345,154.9763,0,0
102,7.213024,2.534865,2.244676,9.340776,3.54409,2.125381,12.49333,4.038167,10.1783,3.625671,10.78241,3.620729,7.307012,12.57504,154.9795,0,0
103,7.214017,2.529239,2.245904,9.342585,3.544081,2.129648,12.51044,4.036378,10.18076,3.615837,10.78566,3.621379,7.306871,12.57662,154.9826,0,0
104,7.215165,2.523239,2.246893,9.344417,3.544091,2.133745,12.52905,4.03472,10.18215,3.607375,10.7887,3.62197,7.306736,12.5782,154.9856,0,0
105,7.216462,2.516878,2.247629,9.346452,3.544122,2.137674,12.55021,4.033179,10.18191,3.600118,10.79131,3.622505,7.306603,12.57977,154.9885,0,0
106,7.217891,2.510168,2.248104,9.348862,3.544172,2.141435,12.57547,4.03174,10.17917,3.59392,10.79324,3.622989,7.306472,12.58134,154.9912,0,0
107,7.219428,2.503117,2.248306,9.351815,3.544243,2.145031,12.60683,4.030389,10.17288,3.588655,10.7942,3.623429,7.306346,12.58289,154.9938,0,0
108,7.221048,2.495733,2.248226,9.355474,3.54433,2.148463,12.64653,4.029116,10.16183,3.584214,10.79389,3.623828,7.30622,12.58444,154.9963,0,0
109,7.223104,2.490804,2.254216,9.356722,3.539341,2.151864,12.66283,4.029098,10.17954,3.5747,10.79623,3.619477,7.306099,12.58598,154.9987,0,0
110,7.225162,2.485042,2.257396,9.358015,3.537923,2.15511,12.67113,4.029319,10.19879,3.568672,10.79888,3.619729,7.305957,12.58753,155.0012,0,0
111,7.226732,2.478667,2.259836,9.359595,3.536776,2.158179,12.68159,4.029492,10.21772,3.563447,10.80141,3.619959,7.305802,12.58909,155.0038,0,0
112,7.227912,2.471714,2.261627,9.361515,3.535852,2.16107,12.69306,4.029596,10.23436,3.558913,10.80394,3.620178,7.305643,12.59064,155.0062,0,0
113,7.228793,2.464221,2.262809,9.363738,3.535115,2.163788,12.70472,4.029615,10.24782,3.554975,10.80653,3.62039,7.305481,12.5922,155.0087,0,0
114,7.229461,2.456228,2.263415,9.366158,3.534538,2.166335,12.71597,4.02954,10.25786,3.551554,10.80915,3.620604,7.305322,12.59375,155.011,0,0
115,7.230001,2.447772,2.263482,9.36863,3.534097,2.168716,12.72641,4.029364,10.26463,3.548584,10.81175,3.620823,7.30517,12.5953,155.0133,0,0
116,7.230482,2.438891,2.263044,9.370986,3.533774,2.170935,12.73578,4.029087,10.2685,3.546012,10.8142,3.621052,7.305025,12.59684,155.0154,0,0
117,7.230958,2.429624,2.262134,9.373047,3.533556,2.172998,12.74387,4.02871,10.26987,3.54379,10.81633,3.621292,7.304888,12.59838,155.0173,0,0
118,7.231475,2.420006,2.260783,9.374637,3.533428,2.174908,12.75046,4.028239,10.2692,3.541879,10.81794,3.621544,7.30476,12.59991,155.0191,0,0
119,7.232071,2.410069,2.259022,9.375609,3.533382,2.176672,12.75533,4.027678,10.26694,3.54024,10.81883,3.62181,7.304642,12.60143,155.0207,0,0
120,7.23278,2.399844,2.256875,9.375831,3.533407,2.178294,12.75818,4.027035,10.26354,3.538839,10.81875,3.622089,7.304535,12.60294,155.0221,0,0
121,7.23201,2.381649,2.244994,9.378509,3.539485,2.17708,12.63411,3.998904,10.2637,3.534266,10.83645,3.64938,7.304439,12.60444,155.0234,0,0
122,7.23174,2.363629,2.231438,9.381259,3.541477,2.175732,12.63518,3.979019,10.26748,3.531402,10.83733,3.64958,7.304469,12.6058,155.0231,0,0
123,7.230833,2.346302,2.218822,9.383827,3.543231,2.174405,12.63668,3.960778,10.27241,3.528914,10.83829,3.650075,7.304581,12.60704,155.0216,0,0
124,7.229883,2.329606,2.207131,9.386056,3.544798,2.173099,12.63975,3.944009,10.27771,3.526753,10.83889,3.650848,7.304742,12.60817,155.0194,0,0
125,7.229088,2.313492,2.196294,9.387897,3.546223,2.17181,12.64476,3.92857,10.28288,3.524875,10.83893,3.651879,7.304935,12.60921,155.0165,0,0
126,7.228478,2.297912,2.186248,9.389402,3.547539,2.170536,12.65162,3.914325,10.2876,3.523245,10.83849,3.653153,7.305148,12.61018,155.0132,0,0
127,7.228009,2.282823,2.176937,9.390681,3.548773,2.169269,12.66013,3.901152,10.29168,3.521833,10.8379,3.654655,7.305374,12.61108,155.0096,0,0
128,7.227617,2.268187,2.168312,9.391895,3.549945,2.168005,12.66996,3.888936,10.29496,3.520619,10.83775,3.656369,7.305607,12.61192,155.0058,0,0
129,7.227263,2.253967,2.160326,9.393219,3.55107,2.166734,12.68084,3.877578,10.29739,3.51959,10.83881,3.658278,7.305854,12.61272,155.0019,0,0
130,7.226927,2.240129,2.152943,9.394827,3.552158,2.16545,12.69266,3.86699,10.2989,3.518738,10.84204,3.660363,7.306105,12.61347,154.9978,0,0
131,7.226574,2.226645,2.14613,9.396879,3.553218,2.164144,12.70547,3.857092,10.29951,3.518061,10.84845,3.662609,7.306364,12.61419,154.9937,0,0
132,7.226197,2.213492,2.139857,9.399498,3.554255,2.162809,12.71944,3.847818,10.29922,3.517562,10.85917,3.664996,7.306629,12.61487,154.9894,0,0
133,7.224715,2.203124,2.133825,9.398901,3.556516,2.163882,12.8601,3.845143,10.31441,3.533362,10.8467,3.659354,7.306899,12.61552,154.9851,0,0
134,7.222886,2.192973,2.130179,9.398223,3.558023,2.164945,12.87508,3.841058,10.31682,3.540568,10.84719,3.662135,7.30714,12.61618,154.9812,0,0
135,7.222264,2.182914,2.126785,9.397477,3.559428,2.165952,12.88685,3.837224,10.31667,3.547163,10.84764,3.664736,7.307358,12.61685,154.9776,0,0
136,7.22192,2.172917,2.123557,9.396713,3.560745,2.166901,12.89444,3.833606,10.31501,3.553247,10.8481,3.667151,7.307569,12.61753,154.9742,0,0
137,7.221476,2.16296,2.120481,9.395988,3.561976,2.16779,12.89791,3.830177,10.31249,3.558903,10.84856,3.669374,7.307775,12.61821,154.971,0,0
138,7.220862,2.153026,2.117542,9.39534,3.563129,2.168618,12.8977,3.826922,10.30952,3.564204,10.84902,3.671405,7.307975,12.61888,154.9679,0,0
139,7.220155,2.143102,2.114731,9.394798,3.564212,2.169385,12.89427,3.823829,10.30642,3.569207,10.84942,3.673249,7.308175,12.61954,154.9649,0,0
140,7.219481,2.133178,2.112037,9.394385,3.565232,2.170091,12.88781,3.820892,10.30349,3.573959,10.84964,3.674911,7.308373,12.62018,154.962,0,0
141,7.218996,2.12325,2.109454,9.394133,3.566199,2.170736,12.87818,3.818109,10.30106,3.578499,10.84955,3.676399,7.308569,12.62081,154.9591,0,0
142,7.218849,2.113315,2.106976,9.394057,3.567121,2.171322,12.86485,3.815475,10.29953,3.582859,10.84897,3.677725,7.308763,12.6214,154.9562,0,0
143,7.219189,2.103374,2.104598,9.394182,3.568006,2.17185,12.84706,3.812989,10.2993,3.587065,10.8477,3.678901,7.308957,12.62197,154.9535,0,0
144,7.220146,2.09343,2.10232,9.394518,3.568861,2.172322,12.8239,3.81065,10.30084,3.591137,10.84556,3.679943,7.309144,12.6225,154.9507,0,0
145,7.219663,2.084639,2.10128,9.394965,3.575461,2.16959,12.81783,3.819916,10.32102,3.610474,10.8589,3.682862,7.309331,12.62299,154.948,0,0
146,7.21962,2.075722,2.098516,9.394711,3.578116,2.166839,12.81196,3.824241,10.31755,3.621182,10.85852,3.683584,7.309531,12.62343,154.9452,0,0
147,7.220171,2.066972,2.096035,9.394571,3.580434,2.164085,12.80551,3.828408,10.3097,3.631072,10.85804,3.68424,7.309739,12.62384,154.9424,0,0
148,7.221049,2.058399,2.093881,9.394545,3.582481,2.16133,12.79863,3.832431,10.30001,3.640223,10.85756,3.684841,7.309952,12.6242,154.9395,0,0
149,7.222003,2.050011,2.092023,9.394595,3.584315,2.158573,12.79118,3.836318,10.29001,3.648713,10.85714,3.685401,7.310164,12.62451,154.9367,0,0
150,7.222847,2.041813,2.090433,9.394738,3.585981,2.155818,12.78307,3.840073,10.28055,3.656605,10.85679,3.685934,7.310375,12.62479,154.9338,0,0
151,7.223445,2.03381,2.089085,9.395038,3.587518,2.153065,12.77442,3.843699,10.27206,3.663963,10.85649,3.686452,7.310582,12.62503,154.931,0,0
152,7.223691,2.026003,2.087955,9.395601,3.588954,2.150316,12.76556,3.847201,10.2648,3.670836,10.85616,3.686967,7.310784,12.62524,154.9282,0,0
153,7.223511,2.018391,2.087019,9.396562,3.590313,2.147574,12.75702,3.85058,10.25892,3.677274,10.85572,3.687488,7.310984,12.62541,154.9254,0,0
154,7.222917,2.010963,2.086257,9.398053,3.591613,2.14484,12.74963,3.853842,10.25451,3.683316,10.85507,3.688022,7.311181,12.62555,154.9227,0,0
155,7.221824,2.003719,2.08565,9.400194,3.592871,2.142115,12.74439,3.856991,10.2517,3.689001,10.85408,3.688577,7.311375,12.62565,154.92,0,0
156,7.220218,1.996657,2.08518,9.403075,3.594096,2.139403,12.74247,3.860034,10.25059,3.694362,10.85263,3.689157,7.311566,12.62573,154.9173,0,0
157,7.218954,1.990076,2.094687,9.404124,3.598215,2.138016,12.58058,3.851438,10.22011,3.715587,10.83411,3.687702,7.311753,12.62578,154.9146,0,0
158,7.218078,1.983662,2.098136,9.404545,3.60041,2.136654,12.55173,3.847948,10.21071,3.727328,10.83397,3.688146,7.311932,12.62582,154.9121,0,0
159,7.215959,1.977373,2.101635,9.405042,3.602407,2.135298,12.52915,3.844927,10.20553,3.738094,10.83398,3.688691,7.312102,12.62584,154.9096,0,0
160,7.213369,1.971219,2.105336,9.40566,3.604243,2.133949,12.51282,3.842345,10.20278,3.748009,10.83402,3.689337,7.31227,12.62585,154.9073,0,0
161,7.21067,1.965202,2.109207,9.406414,3.605944,2.132608,12.50205,3.840166,10.20121,3.757174,10.83401,3.690077,7.312434,12.62584,154.9051,0,0
162,7.207993,1.959322,2.113212,9.407323,3.607537,2.131272,12.49595,3.838346,10.20002,3.765666,10.83397,3.690906,7.312594,12.6258,154.9028,0,0
163,7.20538,1.953576,2.117318,9.408416,3.609042,2.129942,12.49364,3.83684,10.19893,3.773547,10.83393,3.691816,7.312756,12.62573,154.9007,0,0
164,7.202849,1.947958,2.121493,9.409719,3.61048,2.128616,12.49462,3.835598,10.19804,3.780868,10.83398,3.692799,7.312922,12.62564,154.8985,0,0
165,7.200427,1.942462,2.125705,9.411247,3.611865,2.127292,12.4988,3.834575,10.19779,3.787672,10.83428,3.693845,7.313088,12.62552,154.8963,0,0
166,7.198157,1.937082,2.129925,9.413,3.613213,2.125967,12.50643,3.833726,10.19886,3.793993,10.83496,3.694944,7.313261,12.62536,154.8941,0,0
167,7.196101,1.93181,2.134124,9.414961,3.614536,2.124641,12.51813,3.833012,10.20211,3.799867,10.8362,3.696089,7.313437,12.62517,154.8918,0,0
168,7.194343,1.926638,2.138276,9.417097,3.615844,2.123312,12.53477,3.832398,10.20843,3.805324,10.83816,3.697269,7.313622,12.62495,154.8895,0,0
