EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
58,3.336101E-06,0.0009884594,0.001706893,0.001255374,0.362583,0.005337716,0.001668618,0.03486843,3.45758E-05,0.004679128,0.0004421599,0.1004105,0,0,0,0,0
59,3.365982E-06,0.0009988239,0.001739357,0.001262705,0.3636815,0.005337957,0.001654602,0.03542829,3.449527E-05,0.004669435,0.000447353,0.1023461,0,0,0,0,0
60,3.394706E-06,0.001009339,0.001772534,0.001270209,0.3647458,0.005338196,0.001653765,0.03595985,3.444838E-05,0.004657714,0.0004529114,0.1042731,0,0,0,0,0
61,3.425046E-06,0.0005087604,0.001066662,0.000958106,0.4275564,0.01657228,0.000985701,0.042477,9.594493E-05,0.002218395,0.0001979645,0.08175765,0,0,0,0,0
62,3.457307E-06,0.0005143458,0.001088876,0.0009614401,0.4279709,0.01657381,0.001013812,0.04284296,9.517712E-05,0.002247362,0.0002008375,0.0836432,0,0,0,0,0
63,3.491894E-06,0.0005198909,0.001111641,0.0009638122,0.4284782,0.01657533,0.001040894,0.04320496,9.438263E-05,0.002272256,0.0002038469,0.08552221,0,0,0,0,0
64,3.529189E-06,0.0005253951,0.001134957,0.0009653058,0.4290488,0.01657684,0.001066938,0.04356185,9.357211E-05,0.002293379,0.0002069866,0.08739177,0,0,0,0,0
65,3.56956E-06,0.0005308572,0.001158825,0.0009659744,0.429658,0.01657834,0.001091687,0.04391281,9.276623E-05,0.002310989,0.0002102529,0.08924928,0,0,0,0,0
66,3.613365E-06,0.0005362764,0.001183244,0.0009658554,0.4302853,0.01657983,0.001114571,0.04425733,9.199404E-05,0.002325304,0.0002136471,0.09109233,0,0,0,0,0
67,3.66094E-06,0.0005416516,0.001208209,0.0009649786,0.4309132,0.01658131,0.001134774,0.04459514,9.129023E-05,0.002336513,0.0002171754,0.09291876,0,0,0,0,0
68,3.712606E-06,0.000546982,0.001233717,0.0009633735,0.4315268,0.01658277,0.001151426,0.04492599,9.069145E-05,0.002344783,0.0002208474,0.09472663,0,0,0,0,0
69,3.768657E-06,0.0005522672,0.001259762,0.0009610684,0.4321132,0.01658422,0.001163616,0.04524968,9.023265E-05,0.00235026,0.0002246762,0.09651414,0,0,0,0,0
70,3.829377E-06,0.0005575065,0.001286339,0.0009580934,0.432662,0.01658565,0.001170221,0.04556626,8.994335E-05,0.002353081,0.0002286764,0.09827971,0,0,0,0,0
71,3.895024E-06,0.0005626995,0.001313439,0.0009544814,0.4331644,0.01658707,0.001170321,0.04587564,8.984458E-05,0.002353373,0.0002328642,0.1000218,0,0,0,0,0
72,3.965838E-06,0.0005678457,0.001341057,0.0009502696,0.4336134,0.01658847,0.001163036,0.0461778,8.994635E-05,0.002351258,0.0002372557,0.1017392,0,0,0,0,0
73,4.038809E-06,0.000791398,0.001687446,0.001020964,0.3610762,0.01380293,0.0021476,0.04939676,3.446381E-05,0.003946125,0.000103295,0.09463734,0,0,0,0,0
74,4.114151E-06,0.0007987556,0.001722157,0.001016353,0.3621912,0.01380405,0.002057202,0.04954767,3.444995E-05,0.003899892,0.0001051942,0.09630966,0,0,0,0,0
75,4.191875E-06,0.0008063449,0.001757628,0.001011746,0.3631462,0.01380515,0.001976299,0.04968171,3.436383E-05,0.003856225,0.0001070755,0.09796522,0,0,0,0,0
76,4.272008E-06,0.0008141579,0.001793856,0.001007212,0.3639533,0.01380623,0.001904021,0.04979979,3.422104E-05,0.003814613,0.0001089359,0.09960362,0,0,0,0,0
77,4.35456E-06,0.0008221876,0.001830836,0.001002839,0.3646225,0.01380729,0.001839803,0.0499026,3.402902E-05,0.003774644,0.0001107735,0.1012245,0,0,0,0,0
78,4.439538E-06,0.0008304269,0.001868568,0.0009987322,0.3651626,0.01380832,0.001783393,0.04999068,3.379056E-05,0.003735989,0.0001125879,0.1028273,0,0,0,0,0
79,4.526954E-06,0.0008388692,0.001907053,0.0009949967,0.3655814,0.01380934,0.001734829,0.05006442,3.350615E-05,0.003698382,0.0001143801,0.1044118,0,0,0,0,0
80,4.616811E-06,0.0008475085,0.001946293,0.0009917294,0.3658867,0.01381033,0.001694328,0.05012418,3.317546E-05,0.003661615,0.0001161521,0.1059775,0,0,0,0,0
81,4.709106E-06,0.0008563391,0.001986289,0.0009890109,0.3660862,0.01381131,0.001662165,0.05017027,3.279811E-05,0.003625533,0.0001179065,0.1075237,0,0,0,0,0
82,4.803837E-06,0.0008653555,0.002027047,0.0009869018,0.3661878,0.01381226,0.001638622,0.05020298,3.237403E-05,0.003590028,0.0001196465,0.1090501,0,0,0,0,0
83,4.901E-06,0.0008745519,0.002068571,0.00098544,0.3661998,0.01381318,0.001623934,0.05022262,3.19033E-05,0.003555039,0.0001213757,0.110556,0,0,0,0,0
84,5.000581E-06,0.0008839236,0.002110863,0.000984641,0.3661305,0.01381409,0.001618241,0.05022945,3.138574E-05,0.003520555,0.0001230976,0.1120408,0,0,0,0,0
85,5.102384E-06,0.000931341,0.002765663,0.0005647442,0.2229458,0.01799752,0.001196009,0.04836799,1.599026E-05,0.003293689,2.753766E-05,0.1166426,0,0,0,0,0
86,5.206204E-06,0.0009415114,0.002820516,0.0005644207,0.223932,0.01799885,0.001215842,0.04844581,1.579803E-05,0.003265,2.790926E-05,0.1180782,0,0,0,0,0
87,5.311656E-06,0.0009518947,0.002876614,0.0005641907,0.2248001,0.01800014,0.001233399,0.04851754,1.561896E-05,0.003235642,2.827323E-05,0.1194932,0,0,0,0,0
88,5.418554E-06,0.0009624838,0.002933927,0.0005641084,0.225564,0.01800141,0.001248692,0.04858293,1.544974E-05,0.003205759,2.862943E-05,0.1208871,0,0,0,0,0
89,5.52682E-06,0.000973272,0.002992428,0.0005642396,0.2262356,0.01800265,0.001261684,0.04864186,1.528781E-05,0.003175487,2.897765E-05,0.1222594,0,0,0,0,0
90,5.636438E-06,0.0009842537,0.003052096,0.0005646534,0.2268251,0.01800385,0.001272226,0.04869445,1.51309E-05,0.003144951,2.931757E-05,0.1236092,0,0,0,0,0
91,5.74743E-06,0.0009954239,0.003112915,0.0005654169,0.2273418,0.01800503,0.001280118,0.04874088,1.497693E-05,0.00311427,2.964874E-05,0.1249362,0,0,0,0,0
92,5.859848E-06,0.001006778,0.003174869,0.0005665888,0.227794,0.01800618,0.001285089,0.04878147,1.482403E-05,0.003083546,2.997066E-05,0.1262395,0,0,0,0,0
93,5.973757E-06,0.001018311,0.003237949,0.0005682156,0.2281893,0.01800729,0.001286888,0.04881661,1.467061E-05,0.003052871,3.02828E-05,0.1275187,0,0,0,0,0
94,6.089228E-06,0.001030021,0.003302146,0.000570329,0.2285346,0.01800837,0.001285292,0.04884671,1.451556E-05,0.003022317,3.058459E-05,0.128773,0,0,0,0,0
95,6.20635E-06,0.001041903,0.003367453,0.0005729452,0.2288364,0.01800942,0.001280111,0.04887226,1.435837E-05,0.00299194,3.087552E-05,0.1300019,0,0,0,0,0
96,6.325207E-06,0.001053953,0.003433865,0.0005760655,0.2291008,0.01801044,0.001271193,0.04889377,1.419923E-05,0.002961774,3.115508E-05,0.1312048,0,0,0,0,0
97,6.445866E-06,0.002078749,0.004939978,0.0006417132,0.2733733,0.02218715,0.0008001,0.04764751,5.708247E-06,0.00130519,9.56072E-05,0.1194266,0,0,0,0,0
98,6.567993E-06,0.002100833,0.00503052,0.0006448614,0.273308,0.02218878,0.000811605,0.04771612,5.645274E-06,0.001308917,9.640088E-05,0.1206463,0,0,0,0,0
99,6.691445E-06,0.002123347,0.005122836,0.000647972,0.2732798,0.02219038,0.0008216352,0.04778197,5.581288E-06,0.001311099,9.71725E-05,0.1218384,0,0,0,0,0
100,6.816143E-06,0.002146274,0.00521691,0.0006510796,0.2732827,0.02219192,0.0008300428,0.04784521,5.517598E-06,0.001311901,9.792425E-05,0.1230017,0,0,0,0,0
101,6.942057E-06,0.002169594,0.005312721,0.0006541538,0.2733155,0.02219342,0.0008366668,0.04790599,5.455544E-06,0.001311471,9.865942E-05,0.124135,0,0,0,0,0
102,7.069194E-06,0.002193288,0.005410245,0.0006571868,0.2733759,0.02219487,0.000841338,0.0479644,5.396455E-06,0.001309936,9.938217E-05,0.1252371,0,0,0,0,0
103,7.197576E-06,0.002217337,0.005509446,0.000660162,0.273462,0.02219628,0.0008438959,0.04802052,5.341601E-06,0.001307411,0.0001000974,0.1263071,0,0,0,0,0
104,7.327249E-06,0.002241722,0.00561029,0.0006630562,0.2735729,0.02219764,0.0008442074,0.04807442,5.292117E-06,0.001303996,0.0001008103,0.1273441,0,0,0,0,0
105,7.458264E-06,0.002266424,0.00571273,0.0006658414,0.2737078,0.02219895,0.0008421664,0.04812617,5.248937E-06,0.00129978,0.0001015265,0.1283472,0,0,0,0,0
106,7.59068E-06,0.002291428,0.005816718,0.0006684857,0.2738662,0.02220022,0.0008377156,0.04817585,5.212746E-06,0.001294838,0.0001022513,0.1293157,0,0,0,0,0
107,7.724554E-06,0.002316716,0.005922198,0.0006709535,0.2740475,0.02220143,0.0008308595,0.04822353,5.183943E-06,0.001289239,0.0001029902,0.1302491,0,0,0,0,0
108,7.859931E-06,0.002342273,0.006029109,0.0006732062,0.2742513,0.02220261,0.0008216692,0.04826928,5.162645E-06,0.001283037,0.0001037478,0.1311467,0,0,0,0,0
109,7.997393E-06,0.003159713,0.008580042,0.000659823,0.2329527,0.02081206,0.000846673,0.04802066,8.371535E-06,0.001074724,9.631803E-05,0.1202107,0,0,0,0,0
110,8.136811E-06,0.003193208,0.008716895,0.0006619151,0.233454,0.02081316,0.0008374813,0.04807154,8.311318E-06,0.001070892,9.698063E-05,0.1211223,0,0,0,0,0
111,8.277937E-06,0.003227559,0.008855256,0.0006638622,0.233936,0.02081422,0.0008291735,0.04811922,8.245158E-06,0.001066721,9.762315E-05,0.122004,0,0,0,0,0
112,8.420521E-06,0.003262724,0.008994935,0.0006656272,0.234402,0.02081523,0.0008216851,0.04816375,8.174929E-06,0.001062236,9.824632E-05,0.1228558,0,0,0,0,0
113,8.564331E-06,0.00329866,0.009135741,0.0006671896,0.2348537,0.02081619,0.0008149461,0.04820519,8.102178E-06,0.001057458,9.88517E-05,0.1236777,0,0,0,0,0
114,8.709161E-06,0.003335323,0.009277487,0.0006685408,0.2352917,0.02081711,0.0008088883,0.04824355,8.0283E-06,0.001052407,9.944166E-05,0.1244698,0,0,0,0,0
115,8.854825E-06,0.003372669,0.009419992,0.0006696803,0.2357156,0.02081797,0.0008034534,0.04827884,7.954614E-06,0.001047101,0.0001000192,0.1252324,0,0,0,0,0
116,9.001154E-06,0.003410656,0.009563075,0.000670613,0.2361241,0.0208188,0.000798598,0.04831104,7.88233E-06,0.001041558,0.0001005878,0.1259655,0,0,0,0,0
117,9.147998E-06,0.00344924,0.009706563,0.0006713464,0.2365156,0.02081957,0.0007942993,0.04834015,7.812483E-06,0.001035796,0.0001011511,0.1266696,0,0,0,0,0
118,9.295212E-06,0.003488378,0.009850283,0.0006718895,0.2368881,0.02082031,0.0007905563,0.04836612,7.74585E-06,0.001029833,0.000101713,0.1273447,0,0,0,0,0
119,9.44266E-06,0.003528031,0.009994067,0.000672251,0.2372393,0.020821,0.00078739,0.04838892,7.682886E-06,0.00102369,0.0001022774,0.1279913,0,0,0,0,0
120,9.590213E-06,0.003568157,0.01013775,0.0006724392,0.2375671,0.02082165,0.0007848407,0.04840853,7.623664E-06,0.001017388,0.0001028478,0.1286097,0,0,0,0,0
121,9.738392E-06,0.004102974,0.01312719,0.0007707524,0.2874343,0.0236056,0.0004556279,0.0368134,6.810907E-06,0.0009125486,0.0008856762,0.2023004,0,0,0,0,0
122,9.886424E-06,0.004144567,0.01327636,0.0007700843,0.2873373,0.02360517,0.0004611044,0.03714154,6.756673E-06,0.0009074144,0.0008889682,0.2017045,0,0,0,0,0
123,1.003403E-05,0.004185101,0.01342092,0.0007690234,0.2872536,0.02360474,0.0004659308,0.03744578,6.701723E-06,0.0009021157,0.0008921471,0.201108,0,0,0,0,0
124,1.018101E-05,0.004224667,0.01356116,0.0007675891,0.2871737,0.02360432,0.0004701892,0.03772762,6.646353E-06,0.0008966746,0.0008951508,0.2005134,0,0,0,0,0
125,1.032718E-05,0.004263352,0.01369732,0.0007657964,0.2870892,0.0236039,0.0004739422,0.03798851,6.590775E-06,0.0008911104,0.0008978843,0.1999228,0,0,0,0,0
126,1.047238E-05,0.004301237,0.01382966,0.0007636604,0.2869931,0.02360348,0.0004772315,0.03822979,6.535201E-06,0.0008854396,0.0009002257,0.1993379,0,0,0,0,0
127,1.061639E-05,0.004338399,0.01395842,0.0007611989,0.2868796,0.02360306,0.0004800795,0.03845272,6.479883E-06,0.0008796768,0.0009020346,0.1987603,0,0,0,0,0
128,1.075897E-05,0.004374912,0.01408382,0.0007584351,0.2867438,0.02360264,0.0004824992,0.03865844,6.425103E-06,0.0008738342,0.00090316,0.1981913,0,0,0,0,0
129,1.089981E-05,0.004410845,0.01420607,0.0007553989,0.286582,0.02360221,0.0004845002,0.03884803,6.371159E-06,0.0008679234,0.0009034475,0.1976321,0,0,0,0,0
130,1.103857E-05,0.00444627,0.01432538,0.0007521278,0.286391,0.02360178,0.0004860926,0.03902245,6.318343E-06,0.000861955,0.0009027467,0.1970835,0,0,0,0,0
131,1.117489E-05,0.004481248,0.01444195,0.0007486667,0.2861688,0.02360133,0.0004872886,0.0391826,6.266906E-06,0.0008559396,0.0009009169,0.1965462,0,0,0,0,0
132,1.13084E-05,0.00451583,0.01455597,0.0007450664,0.2859139,0.02360087,0.000488105,0.0393293,6.217031E-06,0.0008498877,0.0008978318,0.1960206,0,0,0,0,0
133,1.144018E-05,0.004498762,0.01119933,0.0006361937,0.2938843,0.02776719,0.0008582606,0.04249472,1.741663E-05,0.001387357,0.0002605695,0.1737468,0,0,0,0,0
134,1.157034E-05,0.004532468,0.0113081,0.0006334851,0.2934456,0.02776738,0.0008468241,0.04253106,1.725984E-05,0.001370273,0.0002599399,0.1736658,0,0,0,0,0
135,1.169896E-05,0.004565919,0.01141628,0.0006309814,0.2929702,0.02776754,0.0008371386,0.04255877,1.710985E-05,0.001353882,0.0002592893,0.1735666,0,0,0,0,0
136,1.182564E-05,0.004599161,0.01152393,0.0006286989,0.2924609,0.02776769,0.0008290568,0.04257845,1.696466E-05,0.001338135,0.0002586269,0.173448,0,0,0,0,0
137,1.194981E-05,0.004632236,0.01163106,0.0006266462,0.2919209,0.02776781,0.0008224975,0.04259063,1.68227E-05,0.00132299,0.0002579637,0.1733086,0,0,0,0,0
138,1.207086E-05,0.004665173,0.0117377,0.0006248271,0.2913541,0.0277679,0.0008174307,0.04259577,1.668261E-05,0.001308413,0.000257311,0.1731474,0,0,0,0,0
139,1.218816E-05,0.004697992,0.01184389,0.0006232416,0.2907646,0.02776797,0.0008138607,0.04259432,1.654322E-05,0.001294374,0.0002566808,0.1729634,0,0,0,0,0
140,1.230116E-05,0.004730708,0.01194963,0.0006218877,0.2901565,0.02776801,0.0008118062,0.04258668,1.640352E-05,0.001280849,0.0002560847,0.1727557,0,0,0,0,0
141,1.240933E-05,0.004763327,0.01205495,0.0006207616,0.289534,0.02776804,0.000811286,0.04257322,1.626266E-05,0.001267818,0.0002555336,0.1725238,0,0,0,0,0
142,1.251223E-05,0.004795845,0.01215987,0.0006198585,0.2889015,0.02776803,0.0008123094,0.04255431,1.611995E-05,0.001255262,0.0002550376,0.1722672,0,0,0,0,0
143,1.26095E-05,0.004828256,0.0122644,0.0006191725,0.288263,0.027768,0.0008148692,0.04253027,1.597488E-05,0.001243167,0.0002546057,0.1719857,0,0,0,0,0
144,1.270085E-05,0.004860545,0.01236855,0.0006186969,0.2876225,0.02776795,0.0008189395,0.04250144,1.582709E-05,0.001231523,0.0002542449,0.1716791,0,0,0,0,0
145,1.278814E-05,0.006522106,0.01640279,0.0008542562,0.3309308,0.01912628,0.0008120746,0.05081062,3.381477E-05,0.001661101,0.0009083786,0.1764606,0,0,0,0,0
146,1.287168E-05,0.006556514,0.01650277,0.0008542295,0.329722,0.01912564,0.0008161791,0.05045772,3.347011E-05,0.001638173,0.0009060096,0.1760019,0,0,0,0,0
147,1.295233E-05,0.006590135,0.01660176,0.0008545047,0.3285735,0.019125,0.0008202525,0.05011751,3.315668E-05,0.001616457,0.0009036804,0.1755244,0,0,0,0,0
148,1.303062E-05,0.006622864,0.01669993,0.0008550335,0.3274833,0.01912435,0.0008242615,0.04978959,3.286639E-05,0.001595871,0.0009013804,0.1750287,0,0,0,0,0
149,1.310702E-05,0.006654613,0.01679742,0.0008557648,0.32645,0.0191237,0.0008281458,0.04947359,3.259355E-05,0.001576339,0.0008991016,0.1745154,0,0,0,0,0
150,1.318186E-05,0.006685311,0.0168944,0.0008566447,0.3254722,0.01912305,0.0008318252,0.04916913,3.233381E-05,0.001557791,0.0008968412,0.173985,0,0,0,0,0
151,1.325544E-05,0.006714898,0.01699097,0.0008576189,0.3245494,0.01912239,0.0008352054,0.04887592,3.208363E-05,0.001540167,0.0008946006,0.1734384,0,0,0,0,0
