"S/R plot"
"striped bass 0 (striped bass 6+)"
x,1,1.12536001205444,1.31534445285797,1.62238895893097,1.75847351551056,2.19302845001221,2.81424808502197,3.59272980690002,4.54903697967529,5.65401029586792,6.78823328018188,7.61742639541626,8.49439430236816,9.10549831390381,9.08325099945068,8.90639114379883,9.35233879089355,9.6176815032959,10.0408229827881,10.2188730239868,10.329779624939,10.0444707870483,9.52864170074463,8.8313159942627,8.26933002471924,7.46528959274292,7.38225173950195,7.40287637710571,7.52106046676636,7.33212804794312,7.08808994293213,6.76095390319824
y,1.1885734796524,1.33177959918976,1.56738102436066,1.93437826633453,2.21338558197021,2.54118680953979,3.16441965103149,3.94505000114441,4.84850120544434,5.84900140762329,6.86309719085693,7.7153525352478,8.25672721862793,8.58180332183838,8.38441276550293,7.78609275817871,7.48583126068115,7.32956600189209,7.12124395370483,7.03946161270142,6.92931175231934,6.71189069747925,6.38711404800415,5.99805641174316,5.6345591545105,5.23853969573975,4.96900606155396,5.03516244888306,5.23886299133301,5.36379098892212,5.38324308395386,5.37716722488403
"striped bass 2-5 (striped bass 6+)"
x,1,1.12536001205444,1.31534445285797,1.62238895893097,1.75847351551056,2.19302845001221,2.81424808502197,3.59272980690002,4.54903697967529,5.65401029586792,6.78823328018188,7.61742639541626,8.49439430236816,9.10549831390381,9.08325099945068,8.90639114379883,9.35233879089355,9.6176815032959,10.0408229827881,10.2188730239868,10.329779624939,10.0444707870483,9.52864170074463,8.8313159942627,8.26933002471924,7.46528959274292,7.38225173950195,7.40287637710571
y,1.29928886890411,1.43512260913849,1.63234686851501,1.89148664474487,1.97686052322388,2.00767135620117,2.13575530052185,2.25166964530945,2.36369943618774,2.48459005355835,2.57895112037659,2.64430379867554,2.68529772758484,2.70999264717102,2.59517931938171,2.38470602035522,2.22897386550903,2.0996789932251,1.98895370960236,1.92134428024292,1.87488698959351,1.86594426631927,1.86213278770447,1.85573053359985,1.82649838924408,1.75047171115875,1.67773771286011,1.69160735607147
"menhaden juv (menhaden adult)"
x,1,1.09632217884064,1.21763098239899,1.22462201118469,1.18604063987732,1.24043154716492,1.25884306430817,1.28104019165039,1.32305884361267,1.32676815986633,1.35611093044281,1.3483659029007,1.31784331798553,1.27233946323395,1.24468111991882,1.287273645401,1.29154074192047,1.24655854701996,1.25043535232544,1.25096881389618,1.22695970535278,1.19813740253448,1.21155548095703,1.22773563861847,1.24166524410248,1.25467443466187,1.25707113742828,1.2911719083786,1.30786788463593,1.32065498828888,1.32342267036438,1.32765769958496,1.36047744750977
y,1.06990420818329,1.17483019828796,1.18761932849884,1.15950119495392,1.19089078903198,1.25266003608704,1.2205411195755,1.18372344970703,1.21548092365265,1.26134479045868,1.2656774520874,1.21147453784943,1.18220388889313,1.18814599514008,1.18263852596283,1.16400027275085,1.14091444015503,1.14351987838745,1.15639412403107,1.13381767272949,1.10794460773468,1.10850858688354,1.13017296791077,1.13668787479401,1.13880383968353,1.15297222137451,1.17142486572266,1.18856287002563,1.1878502368927,1.19818437099457,1.2142778635025,1.2258220911026,1.23642992973328
"bluefish juv (bluefish adult)"
x,1,0.830395221710205,0.508911311626434,0.37307795882225,0.335854798555374,0.436078250408173,0.478231847286224,0.487965166568756,0.494121104478836,0.50132155418396,0.505941569805145,0.545758426189423,0.546432435512543,0.507907271385193,0.513952672481537,0.561825692653656,0.568976521492004,0.539743423461914,0.582156300544739,0.586615741252899,0.567617118358612,0.563385605812073,0.543738961219788,0.514877080917358,0.495118945837021,0.483516335487366,0.449418783187866,0.443890661001205,0.448504656553268,0.464295655488968,0.48847159743309,0.477968007326126,0.509994983673096
y,0.609367966651917,0.403159737586975,0.25221061706543,0.461617320775986,0.651998162269592,0.613189101219177,0.514351904392242,0.438544034957886,0.467956006526947,0.432864397764206,0.424045592546463,0.402510941028595,0.405258417129517,0.474235326051712,0.475604712963104,0.471996635198593,0.437030553817749,0.433088898658752,0.459159702062607,0.432594776153564,0.393966764211655,0.374982565641403,0.373466104269028,0.363621205091476,0.344818025827408,0.303766816854477,0.269539266824722,0.244566261768341,0.249404758214951,0.255767941474915,0.296649754047394,0.281747758388519,0.247674971818924
"weakfish juv (weakfish adult)"
x,1,1.01172089576721,0.973176836967468,1.01640141010284,0.893939077854156,0.902376592159271,0.971039652824402,0.855597019195557,0.762922346591949,0.753123342990875,0.710649788379669,0.6582852602005,0.5769282579422,0.501198887825012,0.439800709486008,0.382814973592758,0.337647557258606,0.348926544189453,0.338850259780884,0.363670289516449,0.407030194997787,0.419593393802643,0.413412809371948,0.39939883351326,0.423044294118881,0.435630768537521,0.481370955705643,0.522559463977814,0.523308396339417,0.531908988952637,0.553845286369324,0.556541204452515,0.56720507144928
y,1.00786995887756,1.0276095867157,1.04775285720825,1.08131718635559,1.01740741729736,0.913833498954773,0.838944494724274,0.7356978058815,0.636850714683533,0.558457851409912,0.494969487190247,0.442772448062897,0.401040345430374,0.37813475728035,0.357804536819458,0.34469273686409,0.332109868526459,0.334642261266708,0.333609312772751,0.339962482452393,0.353423267602921,0.361315429210663,0.36585146188736,0.367284178733826,0.377919673919678,0.388368755578995,0.407399237155914,0.425333797931671,0.431584715843201,0.433797150850296,0.436700284481049,0.437596201896667,0.440816670656204
"Atlantic herring 0-1 (Atlantic herring 2+)"
x,1,1.11849963665009,1.33699512481689,1.71488749980927,2.03816652297974,2.60404300689697,3.31710290908813,3.99845314025879,4.55447196960449,5.05416584014893,5.44998264312744,5.26536560058594,5.20078754425049,5.01216745376587,4.82526254653931,4.58572387695313,4.46726274490356,4.15631103515625,3.9706552028656,3.67484879493713,3.42345356941223,3.22602462768555,2.93885183334351,2.70358800888062,2.60349750518799,2.28458666801453,2.49851131439209,2.57170939445496,2.6230993270874,2.72319936752319,2.80460906028748,2.93643569946289,3.01725459098816
